,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,60_120,included,basic,13.58,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,13.62,58.14
4,reg,xgb,max,basic,ALL_NO_1_1_1,60_120,included,basic,13.75,{'n_estimators': 50},,,,,,,13.64,0.36
5,reg,gboosting,max,basic,ALL_NO_1_1_1,60_120,included,basic,13.83,{'n_estimators': 50},,,,,,,13.70,0.89
6,reg,ada,max,basic,ALL_NO_1_1_1,60_120,included,basic,15.29,{'n_estimators': 10},,,,,,,15.42,0.72
0,clf,kn,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_neighbors': 51},0.76,0.72,0.77,0.56,983.00,309.00,"{'0': {'precision': 0.7653061224489796, 'recall': 0.9918616480162767, 'f1-score': 0.8639787328311918, 'support': 983}, '1': {'precision': 0.5555555555555556, 'recall': 0.032362459546925564, 'f1-score': 0.06116207951070337, 'support': 309}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.6604308390022675, 'recall': 0.5121120537816012, 'f1-score': 0.4625704061709476, 'support': 1292}, 'weighted avg': {'precision': 0.715141319685769, 'recall': 0.7623839009287926, 'f1-score': 0.6719738211624372, 'support': 1292}}",7.31
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,0.00,983.00,309.00,"{'0': {'precision': 0.7608359133126935, 'recall': 1.0, 'f1-score': 0.8641758241758242, 'support': 983}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.38041795665634676, 'recall': 0.5, 'f1-score': 0.4320879120879121, 'support': 1292}, 'weighted avg': {'precision': 0.5788712869863605, 'recall': 0.7608359133126935, 'f1-score': 0.6574960024495629, 'support': 1292}}",7.34
2,clf,dtree,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 200}",0.76,0.70,0.77,0.47,983.00,309.00,"{'0': {'precision': 0.7741407528641571, 'recall': 0.9623601220752798, 'f1-score': 0.8580498866213152, 'support': 983}, '1': {'precision': 0.4714285714285714, 'recall': 0.10679611650485436, 'f1-score': 0.1741424802110818, 'support': 309}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6227846621463642, 'recall': 0.534578119290067, 'f1-score': 0.5160961834161986, 'support': 1292}, 'weighted avg': {'precision': 0.701742870461993, 'recall': 0.7577399380804953, 'f1-score': 0.6944837963885272, 'support': 1292}}",0.65
3,clf,rforest,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.76,0.70,0.77,0.47,983.00,309.00,"{'0': {'precision': 0.7712206952303962, 'recall': 0.970498474059003, 'f1-score': 0.8594594594594595, 'support': 983}, '1': {'precision': 0.4727272727272727, 'recall': 0.08414239482200647, 'f1-score': 0.14285714285714285, 'support': 309}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6219739839788344, 'recall': 0.5273204344405047, 'f1-score': 0.5011583011583012, 'support': 1292}, 'weighted avg': {'precision': 0.6998317884552683, 'recall': 0.7585139318885449, 'f1-score': 0.6880739208912584, 'support': 1292}}",22.01
4,clf,xgb,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.73,0.79,0.57,983.00,309.00,"{'0': {'precision': 0.786488740617181, 'recall': 0.9593082400813835, 'f1-score': 0.8643446379468377, 'support': 983}, '1': {'precision': 0.5698924731182796, 'recall': 0.1715210355987055, 'f1-score': 0.263681592039801, 'support': 309}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.6781906068677304, 'recall': 0.5654146378400445, 'f1-score': 0.5640131149933194, 'support': 1292}, 'weighted avg': {'precision': 0.7346866921209267, 'recall': 0.7708978328173375, 'f1-score': 0.7206876091656657, 'support': 1292}}",0.42
5,clf,gboosting,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 100},0.77,0.73,0.79,0.53,983.00,309.00,"{'0': {'precision': 0.7883149872988993, 'recall': 0.9471007121057986, 'f1-score': 0.8604436229205176, 'support': 983}, '1': {'precision': 0.5315315315315315, 'recall': 0.19093851132686085, 'f1-score': 0.280952380952381, 'support': 309}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.6599232594152153, 'recall': 0.5690196117163298, 'f1-score': 0.5706980019364493, 'support': 1292}, 'weighted avg': {'precision': 0.7269016066238864, 'recall': 0.7662538699690402, 'f1-score': 0.7218501292919152, 'support': 1292}}",1.09
6,clf,ada,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.76,0.72,0.79,0.50,983.00,309.00,"{'0': {'precision': 0.7890222984562607, 'recall': 0.9359104781281791, 'f1-score': 0.8562121917170776, 'support': 983}, '1': {'precision': 0.5, 'recall': 0.20388349514563106, 'f1-score': 0.28965517241379307, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6445111492281304, 'recall': 0.569896986636905, 'f1-score': 0.5729336820654354, 'support': 1292}, 'weighted avg': {'precision': 0.719898544413703, 'recall': 0.7608359133126935, 'f1-score': 0.720712099639125, 'support': 1292}}",1.09
0,reg,kn,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.89,{'n_neighbors': 41},,,,,,,12.73,8.02
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,60_120,included,basic,15.40,"{'C': 5, 'gamma': 2}",,,,,,,14.03,8.13
2,reg,dtree,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.76,"{'max_depth': 6, 'min_samples_leaf': 150}",,,,,,,12.71,0.58
3,reg,rforest,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.37,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,12.30,57.50
4,reg,xgb,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.50,{'n_estimators': 50},,,,,,,12.40,0.35
5,reg,gboosting,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.53,{'n_estimators': 50},,,,,,,12.55,0.80
6,reg,ada,min,basic,ALL_NO_1_1_1,60_120,included,basic,15.02,{'n_estimators': 10},,,,,,,14.53,1.10
0,clf,kn,max,all,ALL_NO_1_1_1,60_120,included,basic,0.74,{'n_neighbors': 41},0.73,0.67,0.74,0.50,944.00,348.00,"{'0': {'precision': 0.7361331220285261, 'recall': 0.9841101694915254, 'f1-score': 0.842248413417951, 'support': 944}, '1': {'precision': 0.5, 'recall': 0.04310344827586207, 'f1-score': 0.07936507936507936, 'support': 348}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.618066561014263, 'recall': 0.5136068088836937, 'f1-score': 0.4608067463915152, 'support': 1292}, 'weighted avg': {'precision': 0.6725307021632574, 'recall': 0.7306501547987616, 'f1-score': 0.6367659054842053, 'support': 1292}}",7.73
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,60_120,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,0.00,944.00,348.00,"{'0': {'precision': 0.7306501547987616, 'recall': 1.0, 'f1-score': 0.8443649373881932, 'support': 944}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 348}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.3653250773993808, 'recall': 0.5, 'f1-score': 0.4221824686940966, 'support': 1292}, 'weighted avg': {'precision': 0.5338496487074542, 'recall': 0.7306501547987616, 'f1-score': 0.61693537220933, 'support': 1292}}",8.50
2,clf,dtree,max,all,ALL_NO_1_1_1,60_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.72,0.76,0.59,944.00,348.00,"{'0': {'precision': 0.7632027257240205, 'recall': 0.9491525423728814, 'f1-score': 0.8460812086874411, 'support': 944}, '1': {'precision': 0.5932203389830508, 'recall': 0.20114942528735633, 'f1-score': 0.30042918454935624, 'support': 348}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6782115323535356, 'recall': 0.5751509838301189, 'f1-score': 0.5732551966183986, 'support': 1292}, 'weighted avg': {'precision': 0.7174179961684033, 'recall': 0.7476780185758514, 'f1-score': 0.6991099204521055, 'support': 1292}}",0.62
3,clf,rforest,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 200}",0.75,0.74,0.76,0.67,944.00,348.00,"{'0': {'precision': 0.7605985037406484, 'recall': 0.9692796610169492, 'f1-score': 0.8523521192361435, 'support': 944}, '1': {'precision': 0.6741573033707865, 'recall': 0.1724137931034483, 'f1-score': 0.2745995423340961, 'support': 348}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.7173779035557175, 'recall': 0.5708467270601987, 'f1-score': 0.5634758307851198, 'support': 1292}, 'weighted avg': {'precision': 0.7373155798020169, 'recall': 0.7546439628482973, 'f1-score': 0.6967345520829605, 'support': 1292}}",23.82
4,clf,xgb,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.75,0.72,0.77,0.60,944.00,348.00,"{'0': {'precision': 0.7665236051502146, 'recall': 0.9459745762711864, 'f1-score': 0.8468468468468467, 'support': 944}, '1': {'precision': 0.5984251968503937, 'recall': 0.21839080459770116, 'f1-score': 0.32, 'support': 348}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.6824744010003041, 'recall': 0.5821826904344438, 'f1-score': 0.5834234234234233, 'support': 1292}, 'weighted avg': {'precision': 0.7212463248960833, 'recall': 0.75, 'f1-score': 0.704940730203888, 'support': 1292}}",0.36
5,clf,gboosting,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.75,0.73,0.77,0.62,944.00,348.00,"{'0': {'precision': 0.7662116040955631, 'recall': 0.951271186440678, 'f1-score': 0.8487712665406427, 'support': 944}, '1': {'precision': 0.6166666666666667, 'recall': 0.21264367816091953, 'f1-score': 0.3162393162393162, 'support': 348}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.6914391353811149, 'recall': 0.5819574323007988, 'f1-score': 0.5825052913899795, 'support': 1292}, 'weighted avg': {'precision': 0.725931698348461, 'recall': 0.7523219814241486, 'f1-score': 0.7053338681622668, 'support': 1292}}",0.85
6,clf,ada,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 10},0.76,0.74,0.76,0.66,944.00,348.00,"{'0': {'precision': 0.7645079899074853, 'recall': 0.9629237288135594, 'f1-score': 0.8523206751054853, 'support': 944}, '1': {'precision': 0.6601941747572816, 'recall': 0.19540229885057472, 'f1-score': 0.30155210643015523, 'support': 348}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.7123510823323834, 'recall': 0.579163013832067, 'f1-score': 0.5769363907678202, 'support': 1292}, 'weighted avg': {'precision': 0.7364110799444272, 'recall': 0.7561919504643962, 'f1-score': 0.7039712463910774, 'support': 1292}}",0.81
0,reg,kn,max,all,ALL_NO_1_1_1,60_120,included,basic,14.13,{'n_neighbors': 41},,,,,,,13.99,5.90
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,60_120,included,basic,15.44,"{'C': 5, 'gamma': 1}",,,,,,,15.40,7.47
2,reg,dtree,max,all,ALL_NO_1_1_1,60_120,included,basic,13.87,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,13.89,0.60
3,reg,rforest,max,all,ALL_NO_1_1_1,60_120,included,basic,13.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,13.68,57.82
4,reg,xgb,max,all,ALL_NO_1_1_1,60_120,included,basic,13.76,{'n_estimators': 50},,,,,,,13.66,0.36
5,reg,gboosting,max,all,ALL_NO_1_1_1,60_120,included,basic,13.73,{'n_estimators': 50},,,,,,,13.99,0.76
6,reg,ada,max,all,ALL_NO_1_1_1,60_120,included,basic,15.39,{'n_estimators': 10},,,,,,,16.03,0.94
0,clf,kn,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_neighbors': 51},0.76,0.70,0.76,0.50,983.00,309.00,"{'0': {'precision': 0.7645211930926217, 'recall': 0.9908443540183113, 'f1-score': 0.8630926007975189, 'support': 983}, '1': {'precision': 0.5, 'recall': 0.02912621359223301, 'f1-score': 0.05504587155963303, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6322605965463108, 'recall': 0.5099852838052722, 'f1-score': 0.459069236178576, 'support': 1292}, 'weighted avg': {'precision': 0.7012572235371881, 'recall': 0.7608359133126935, 'f1-score': 0.6698368427986747, 'support': 1292}}",6.92
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,0.00,983.00,309.00,"{'0': {'precision': 0.7608359133126935, 'recall': 1.0, 'f1-score': 0.8641758241758242, 'support': 983}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.38041795665634676, 'recall': 0.5, 'f1-score': 0.4320879120879121, 'support': 1292}, 'weighted avg': {'precision': 0.5788712869863605, 'recall': 0.7608359133126935, 'f1-score': 0.6574960024495629, 'support': 1292}}",8.05
2,clf,dtree,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 200}",0.76,0.70,0.77,0.47,983.00,309.00,"{'0': {'precision': 0.7741407528641571, 'recall': 0.9623601220752798, 'f1-score': 0.8580498866213152, 'support': 983}, '1': {'precision': 0.4714285714285714, 'recall': 0.10679611650485436, 'f1-score': 0.1741424802110818, 'support': 309}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6227846621463642, 'recall': 0.534578119290067, 'f1-score': 0.5160961834161986, 'support': 1292}, 'weighted avg': {'precision': 0.701742870461993, 'recall': 0.7577399380804953, 'f1-score': 0.6944837963885272, 'support': 1292}}",0.67
3,clf,rforest,min,all,ALL_NO_1_1_1,60_120,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.77,0.74,0.78,0.59,983.00,309.00,"{'0': {'precision': 0.7817883511074651, 'recall': 0.9694811800610377, 'f1-score': 0.865576748410536, 'support': 983}, '1': {'precision': 0.589041095890411, 'recall': 0.13915857605177995, 'f1-score': 0.22513089005235604, 'support': 309}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.6854147234989381, 'recall': 0.5543198780564088, 'f1-score': 0.545353819231446, 'support': 1292}, 'weighted avg': {'precision': 0.7356901298519932, 'recall': 0.7708978328173375, 'f1-score': 0.7124050996236339, 'support': 1292}}",22.52
4,clf,xgb,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.73,0.79,0.55,983.00,309.00,"{'0': {'precision': 0.785, 'recall': 0.9582909460834181, 'f1-score': 0.8630325240494732, 'support': 983}, '1': {'precision': 0.5543478260869565, 'recall': 0.1650485436893204, 'f1-score': 0.2543640897755611, 'support': 309}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.6696739130434783, 'recall': 0.5616697448863692, 'f1-score': 0.5586983069125171, 'support': 1292}, 'weighted avg': {'precision': 0.7298362834836453, 'recall': 0.7685758513931888, 'f1-score': 0.7174608938709602, 'support': 1292}}",0.36
5,clf,gboosting,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 200},0.77,0.74,0.80,0.55,983.00,309.00,"{'0': {'precision': 0.7965517241379311, 'recall': 0.9399796541200407, 'f1-score': 0.8623425104993, 'support': 983}, '1': {'precision': 0.553030303030303, 'recall': 0.23624595469255663, 'f1-score': 0.3310657596371882, 'support': 309}, 'micro avg': {'precision': 0.771671826625387, 'recall': 0.771671826625387, 'f1-score': 0.771671826625387, 'support': 1292}, 'macro avg': {'precision': 0.6747910135841171, 'recall': 0.5881128044062987, 'f1-score': 0.596704135068244, 'support': 1292}, 'weighted avg': {'precision': 0.7383101458699303, 'recall': 0.771671826625387, 'f1-score': 0.7352801916011634, 'support': 1292}}",0.96
6,clf,ada,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.76,0.72,0.79,0.50,983.00,309.00,"{'0': {'precision': 0.7882152006831767, 'recall': 0.9389623601220752, 'f1-score': 0.8570102135561746, 'support': 983}, '1': {'precision': 0.5041322314049587, 'recall': 0.19741100323624594, 'f1-score': 0.2837209302325581, 'support': 309}, 'micro avg': {'precision': 0.7616099071207431, 'recall': 0.7616099071207431, 'f1-score': 0.7616099071207431, 'support': 1292}, 'macro avg': {'precision': 0.6461737160440677, 'recall': 0.5681866816791605, 'f1-score': 0.5703655718943663, 'support': 1292}, 'weighted avg': {'precision': 0.7202727567923336, 'recall': 0.7616099071207431, 'f1-score': 0.7199000057024614, 'support': 1292}}",0.89
0,reg,kn,min,all,ALL_NO_1_1_1,60_120,included,basic,13.89,{'n_neighbors': 31},,,,,,,12.72,6.46
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,60_120,included,basic,15.40,"{'C': 5, 'gamma': 3}",,,,,,,14.03,7.39
2,reg,dtree,min,all,ALL_NO_1_1_1,60_120,included,basic,13.77,"{'max_depth': 6, 'min_samples_leaf': 150}",,,,,,,12.71,0.59
3,reg,rforest,min,all,ALL_NO_1_1_1,60_120,included,basic,13.37,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,12.30,58.23
4,reg,xgb,min,all,ALL_NO_1_1_1,60_120,included,basic,13.49,{'n_estimators': 50},,,,,,,12.44,0.37
5,reg,gboosting,min,all,ALL_NO_1_1_1,60_120,included,basic,13.51,{'n_estimators': 50},,,,,,,12.54,0.84
6,reg,ada,min,all,ALL_NO_1_1_1,60_120,included,basic,14.95,{'n_estimators': 10},,,,,,,14.73,1.23
0,clf,kn,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.74,{'n_neighbors': 71},0.73,0.72,0.73,0.67,944.00,348.00,"{'0': {'precision': 0.734375, 'recall': 0.9957627118644068, 'f1-score': 0.8453237410071943, 'support': 944}, '1': {'precision': 0.6666666666666666, 'recall': 0.022988505747126436, 'f1-score': 0.044444444444444446, 'support': 348}, 'micro avg': {'precision': 0.7337461300309598, 'recall': 0.7337461300309598, 'f1-score': 0.7337461300309598, 'support': 1292}, 'macro avg': {'precision': 0.7005208333333333, 'recall': 0.5093756088057666, 'f1-score': 0.44488409272581936, 'support': 1292}, 'weighted avg': {'precision': 0.7161377708978328, 'recall': 0.7337461300309598, 'f1-score': 0.6296070264531409, 'support': 1292}}",7.18
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,0.00,944.00,348.00,"{'0': {'precision': 0.7306501547987616, 'recall': 1.0, 'f1-score': 0.8443649373881932, 'support': 944}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 348}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.3653250773993808, 'recall': 0.5, 'f1-score': 0.4221824686940966, 'support': 1292}, 'weighted avg': {'precision': 0.5338496487074542, 'recall': 0.7306501547987616, 'f1-score': 0.61693537220933, 'support': 1292}}",7.57
