,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
46,,CHF,2009-12-21 00:00:00,,,Low,SNB Quarterly Bulletin,,,6:00am
47,0.2%,CAD,2009-12-21 00:00:00,0.4%,worse,High,Core Retail Sales m/m,1.0%,worse,9:30am
48,0.8%,CAD,2009-12-21 00:00:00,0.8%,,Medium,Retail Sales m/m,1.1%,better,9:30am
49,-1.41B,NZD,2009-12-21 00:00:00,-2.25B,better,High,Current Account,0.12B,,5:45pm
50,-0.3%,AUD,2009-12-21 00:00:00,,,Medium,CB Leading Index m/m,0.0%,worse,7:00pm
51,3.3,EUR,2009-12-22 00:00:00,3.6,worse,Medium,German GfK Consumer Climate,3.6,,3:00am
52,,JPY,2009-12-22 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,3:00am
53,2.14B,CHF,2009-12-22 00:00:00,2.79B,worse,Medium,Trade Balance,2.44B,,3:15am
54,,All,2009-12-22 00:00:00,,,Low,OPEC Meetings,,,12:00am
55,-4.7B,GBP,2009-12-22 00:00:00,-8.1B,better,High,Current Account,-4.4B,better,5:30am
56,-0.2%,GBP,2009-12-22 00:00:00,-0.1%,worse,Medium,Final GDP q/q,-0.3%,,5:30am
57,2.2%,USD,2009-12-22 00:00:00,2.8%,worse,Medium,Final GDP q/q,2.8%,,9:30am
58,0.4%,USD,2009-12-22 00:00:00,0.5%,,Low,Final GDP Price Index q/q,0.5%,,9:30am
59,-7.9,EUR,2009-12-22 00:00:00,-5.5,worse,Medium,Belgian NBB Business Climate,-8.8,,10:00am
60,-4,USD,2009-12-22 00:00:00,4,worse,Low,Richmond Manufacturing Index,1,,10:59am
61,6.54M,USD,2009-12-22 00:00:00,6.29M,better,High,Existing Home Sales,6.09M,,11:00am
62,0.6%,USD,2009-12-22 00:00:00,0.2%,better,Low,HPI m/m,-0.4%,worse,11:02am
63,0.2%,NZD,2009-12-22 00:00:00,0.4%,worse,High,GDP q/q,0.2%,better,5:45pm
64,,JPY,2009-12-22 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
65,0.4%,EUR,2009-12-23 00:00:00,0.2%,better,Low,German Import Prices m/m,0.5%,,3:00am
66,-0.1%,EUR,2009-12-23 00:00:00,0.3%,worse,Medium,French Consumer Spending m/m,1.0%,worse,3:45am
67,0.0%,EUR,2009-12-23 00:00:00,0.2%,worse,Low,Italian Retail Sales m/m,0.0%,better,5:00am
68,0-0-9,GBP,2009-12-23 00:00:00,0-0-9,,High,MPC Asset Purchase Facility Votes,8-0-1,,5:30am
69,0-0-9,GBP,2009-12-23 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,5:30am
70,44.7K,GBP,2009-12-23 00:00:00,43.3K,better,Medium,High Street Lending,42.6K,,5:30am
71,-0.2%,GBP,2009-12-23 00:00:00,0.3%,worse,Low,Index of Services 3m/3m,-0.2%,worse,5:30am
72,0.2%,CAD,2009-12-23 00:00:00,0.3%,worse,High,GDP m/m,0.4%,,9:30am
73,0.0%,USD,2009-12-23 00:00:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.2%,,9:30am
74,0.5%,USD,2009-12-23 00:00:00,0.6%,worse,Medium,Personal Spending m/m,0.6%,worse,9:30am
75,0.4%,USD,2009-12-23 00:00:00,0.4%,,Low,Personal Income m/m,0.3%,better,9:30am
76,72.5,USD,2009-12-23 00:00:00,74.0,worse,Medium,Revised UoM Consumer Sentiment,73.4,,10:55am
77,2.5%,USD,2009-12-23 00:00:00,,,Low,Revised UoM Inflation Expectations,2.1%,,10:55am
78,355K,USD,2009-12-23 00:00:00,442K,worse,High,New Home Sales,400K,worse,11:00am
79,-4.9M,USD,2009-12-23 00:00:00,-1.5M,,Medium,Crude Oil Inventories,-3.7M,,11:30am
80,13.2,JPY,2009-12-23 00:00:00,11.2,better,Medium,BSI Manufacturing Index,15.5,,7:50pm
81,,JPY,2009-12-23 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
82,,JPY,2009-12-24 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,1:15am
83,,EUR,2009-12-24 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
84,2.0%,USD,2009-12-24 00:00:00,1.1%,better,High,Core Durable Goods Orders m/m,-0.7%,better,9:30am
85,452K,USD,2009-12-24 00:00:00,471K,better,High,Unemployment Claims,480K,,9:30am
86,0.2%,USD,2009-12-24 00:00:00,0.6%,worse,Medium,Durable Goods Orders m/m,-0.6%,,9:30am
87,-166B,USD,2009-12-24 00:00:00,-171B,,Low,Natural Gas Storage,-207B,,11:30am
88,,NZD,2009-12-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
89,,AUD,2009-12-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
90,2.2%,JPY,2009-12-24 00:00:00,0.5%,better,Medium,Household Spending y/y,1.6%,,7:30pm
91,-1.9%,JPY,2009-12-24 00:00:00,-1.8%,worse,Medium,Tokyo Core CPI y/y,-1.9%,,7:30pm
92,-1.7%,JPY,2009-12-24 00:00:00,-1.7%,,Low,National Core CPI y/y,-2.2%,,7:30pm
93,5.2%,JPY,2009-12-24 00:00:00,5.2%,,Low,Unemployment Rate,5.1%,,7:30pm
94,-2.0%,JPY,2009-12-24 00:00:00,-1.9%,worse,Low,SPPI y/y,-2.3%,worse,7:50pm
95,-19.1%,JPY,2009-12-25 00:00:00,-22.3%,better,Low,Housing Starts y/y,-27.1%,,1:00am
96,,CHF,2009-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
97,,EUR,2009-12-25 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
98,,EUR,2009-12-25 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
99,,EUR,2009-12-25 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
100,,GBP,2009-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
101,,CAD,2009-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
102,,USD,2009-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
103,0.2%,NZD,2009-12-13 00:00:00,,,Medium,REINZ HPI m/m,1.3%,,5:00pm
104,-24,JPY,2009-12-13 00:00:00,-26,better,High,Tankan Manufacturing Index,-33,,7:50pm
105,-22,JPY,2009-12-13 00:00:00,-23,better,Medium,Tankan Non-Manufacturing Index,-24,,7:50pm
106,-2.2%,GBP,2009-12-13 00:00:00,,,Medium,Rightmove HPI m/m,-1.6%,,8:01pm
107,,GBP,2009-12-13 00:00:00,,,Low,BOE Quarterly Bulletin,,,8:01pm
108,0.5%,JPY,2009-12-14 00:00:00,0.5%,,Low,Revised Industrial Production m/m,0.5%,,12:30am
109,0.0%,CHF,2009-12-14 00:00:00,0.2%,worse,Medium,PPI m/m,-0.4%,,4:15am
110,-0.6%,EUR,2009-12-14 00:00:00,-0.6%,,Medium,Industrial Production m/m,0.2%,worse,6:00am
111,-0.5%,EUR,2009-12-14 00:00:00,,,Low,Employment Change q/q,-0.5%,,6:00am
112,,EUR,2009-12-14 00:00:00,,,Low,German Buba Monthly Report,,,7:00am
113,67.5%,CAD,2009-12-14 00:00:00,67.5%,,Low,Capacity Utilization Rate,67.7%,better,9:30am
114,,CAD,2009-12-14 00:00:00,,,Low,BOC Financial System Review,,,11:30am
115,35%,GBP,2009-12-14 00:00:00,39%,worse,Medium,RICS House Price Balance,34%,,8:01pm
116,,AUD,2009-12-14 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
117,9.4%,AUD,2009-12-14 00:00:00,6.4%,better,Low,Housing Starts q/q,-1.9%,better,8:30pm
118,,CHF,2009-12-15 00:00:00,,,Medium,SECO Economic Forecasts,,,2:45am
119,0.1%,EUR,2009-12-15 00:00:00,0.3%,worse,Low,French Final CPI m/m,0.1%,,3:45am
120,3.4%,CHF,2009-12-15 00:00:00,0.4%,better,Medium,Industrial Production q/q,3.4%,better,4:15am
121,1.9%,GBP,2009-12-15 00:00:00,1.8%,better,High,CPI y/y,1.5%,,5:30am
122,0.3%,GBP,2009-12-15 00:00:00,0.2%,better,Medium,RPI y/y,-0.8%,,5:30am
123,1.9%,GBP,2009-12-15 00:00:00,1.8%,better,Low,Core CPI y/y,1.8%,,5:30am
124,-2.2%,GBP,2009-12-15 00:00:00,-2.3%,,Low,ONS HPI y/y,-4.1%,,5:30am
125,50.4,EUR,2009-12-15 00:00:00,50.1,,High,German ZEW Economic Sentiment,51.1,,6:00am
126,48.0,EUR,2009-12-15 00:00:00,50.9,worse,Medium,ZEW Economic Sentiment,51.8,,6:00am
127,-0.2%,CAD,2009-12-15 00:00:00,-0.4%,worse,Medium,Labor Productivity q/q,0.1%,worse,9:30am
128,1.3%,CAD,2009-12-15 00:00:00,0.6%,better,Medium,Leading Index m/m,0.7%,,9:30am
129,3.5%,CAD,2009-12-15 00:00:00,3.1%,better,Low,New Motor Vehicle Sales m/m,1.5%,better,9:30am
130,1.8%,USD,2009-12-15 00:00:00,0.8%,better,High,PPI m/m,0.3%,,9:30am
131,0.5%,USD,2009-12-15 00:00:00,0.3%,better,Medium,Core PPI m/m,-0.6%,,9:30am
132,2.6,USD,2009-12-15 00:00:00,24.7,worse,Medium,Empire State Manufacturing Index,23.5,,9:30am
133,20.7B,USD,2009-12-15 00:00:00,38.3B,worse,High,TIC Long-Term Purchases,40.7B,,10:00am
134,71.3%,USD,2009-12-15 00:00:00,71.1%,better,Medium,Capacity Utilization Rate,70.6%,,10:15am
135,0.8%,USD,2009-12-15 00:00:00,0.6%,better,Medium,Industrial Production m/m,0.0%,worse,10:15am
136,,CHF,2009-12-15 00:00:00,,,Medium,SNB Chairman Roth Speaks,,,12:40pm
137,16,USD,2009-12-15 00:00:00,18,worse,Low,NAHB Housing Market Index,17,,2:00pm
138,0.4%,AUD,2009-12-15 00:00:00,,,Medium,MI Leading Index m/m,1.1%,better,7:30pm
139,0.5%,JPY,2009-12-15 00:00:00,0.5%,,Medium,Tertiary Industry Activity m/m,-0.6%,,7:50pm
140,0.2%,AUD,2009-12-15 00:00:00,0.4%,worse,High,GDP q/q,0.6%,,8:30pm
141,,AUD,2009-12-15 00:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,9:00pm
142,-9.9%,CNY,2009-12-15 00:00:00,,,Low,Foreign Direct Investment ytd/y,-12.6%,,10:18pm
143,54.4,EUR,2009-12-16 00:00:00,54.7,,Medium,French Flash Manufacturing PMI,54.4,,4:00am
144,59.3,EUR,2009-12-16 00:00:00,60.1,worse,Medium,French Flash Services PMI,60.9,better,4:00am
145,53.1,EUR,2009-12-16 00:00:00,52.6,better,Medium,German Flash Manufacturing PMI,52.4,better,4:30am
146,53.1,EUR,2009-12-16 00:00:00,51.9,better,Medium,German Flash Services PMI,51.4,,4:30am
147,,GBP,2009-12-16 00:00:00,,,Medium,MPC Member Miles Speaks,,,4:30am
148,51.6,EUR,2009-12-16 00:00:00,51.5,,Medium,Flash Manufacturing PMI,51.2,,5:00am
149,53.7,EUR,2009-12-16 00:00:00,53.3,better,Medium,Flash Services PMI,53.0,,5:00am
150,-6.3K,GBP,2009-12-16 00:00:00,13.9K,better,High,Claimant Count Change,5.9K,better,5:30am
151,1.5%,GBP,2009-12-16 00:00:00,1.3%,better,Medium,Average Earnings Index 3m/y,1.4%,better,5:30am
152,7.9%,GBP,2009-12-16 00:00:00,7.9%,,Low,Unemployment Rate,7.8%,,5:30am
153,0.5%,EUR,2009-12-16 00:00:00,0.6%,worse,Medium,Final CPI y/y,0.6%,,6:00am
154,1.0%,EUR,2009-12-16 00:00:00,1.2%,worse,Medium,Final Core CPI y/y,1.2%,,6:00am
155,-0.71B,EUR,2009-12-16 00:00:00,-0.63B,worse,Low,Italian Trade Balance,-0.91B,,6:00am
156,2.0%,CAD,2009-12-16 00:00:00,1.0%,better,Medium,Manufacturing Sales m/m,1.0%,worse,9:30am
157,0.58M,USD,2009-12-16 00:00:00,0.58M,,High,Building Permits,0.55M,,9:30am
158,0.0%,USD,2009-12-16 00:00:00,0.1%,worse,High,Core CPI m/m,0.2%,,9:30am
159,0.4%,USD,2009-12-16 00:00:00,0.4%,,Medium,CPI m/m,0.3%,,9:30am
160,-108B,USD,2009-12-16 00:00:00,-107B,,Medium,Current Account,-98B,,9:30am
161,0.57M,USD,2009-12-16 00:00:00,0.59M,,Medium,Housing Starts,0.53M,,9:30am
162,,GBP,2009-12-16 00:00:00,,,Medium,Chancellor Darling Speaks,,,10:30am
163,-3.7M,USD,2009-12-16 00:00:00,-2.1M,,Medium,Crude Oil Inventories,-3.8M,,11:30am
164,,CAD,2009-12-16 00:00:00,,,Medium,BOC Gov Carney Speaks,,,2:05pm
165,,USD,2009-12-16 00:00:00,,,High,FOMC Statement,,,3:15pm
166,<0.25%,USD,2009-12-16 00:00:00,<0.25%,,High,Federal Funds Rate,<0.25%,,3:15pm
167,116.9,NZD,2009-12-16 00:00:00,,,Low,Westpac Consumer Sentiment,120.3,,5:47pm
168,,AUD,2009-12-16 00:00:00,,,Low,RBA Bulletin,,,8:30pm
169,38.5,NZD,2009-12-16 00:00:00,,,High,ANZ Business Confidence,43.4,,10:00pm
170,7.8%,EUR,2009-12-17 00:00:00,7.7%,worse,Low,Italian Quarterly Unemployment Rate,7.5%,worse,5:15am
171,-0.3%,GBP,2009-12-17 00:00:00,0.5%,worse,High,Retail Sales m/m,0.6%,better,5:30am
172,2.4%,GBP,2009-12-17 00:00:00,,,Medium,Consumer Inflation Expectations,2.4%,,5:30am
173,54.0,CHF,2009-12-17 00:00:00,,,Medium,Credit Suisse Economic Expectations,56.4,,6:00am
174,13,GBP,2009-12-17 00:00:00,14,,High,CBI Realized Sales,13,,7:00am
175,0.4%,CAD,2009-12-17 00:00:00,0.2%,better,High,Core CPI m/m,0.1%,,8:00am
176,0.5%,CAD,2009-12-17 00:00:00,0.3%,better,Medium,CPI m/m,-0.1%,,8:00am
177,5.81B,CAD,2009-12-17 00:00:00,8.11B,worse,Medium,Foreign Securities Purchases,13.27B,worse,9:30am
178,480K,USD,2009-12-17 00:00:00,466K,worse,High,Unemployment Claims,473K,,9:30am
179,20.4,USD,2009-12-17 00:00:00,16.2,better,High,Philly Fed Manufacturing Index,16.7,,11:00am
180,0.9%,USD,2009-12-17 00:00:00,0.8%,better,Low,CB Leading Index m/m,0.3%,,11:00am
181,-207B,USD,2009-12-17 00:00:00,-175B,,Low,Natural Gas Storage,-64B,,11:30am
182,-19,GBP,2009-12-17 00:00:00,-18,worse,Medium,GfK Consumer Confidence,-17,,8:01pm
183,,GBP,2009-12-17 00:00:00,,,Low,BOE Financial Stability Report,,,8:01pm
184,,JPY,2009-12-17 00:00:00,,,Medium,Monetary Policy Statement,,,11:13pm
185,0.10%,JPY,2009-12-17 00:00:00,0.10%,,Medium,Overnight Call Rate,0.10%,,11:13pm
186,0.1%,EUR,2009-12-18 00:00:00,0.2%,worse,Medium,German PPI m/m,0.0%,,3:00am
187,,JPY,2009-12-18 00:00:00,,,High,BOJ Press Conference,,,3:19am
188,94.7,EUR,2009-12-18 00:00:00,94.6,,High,German Ifo Business Climate,93.9,,5:00am
189,-4.6B,EUR,2009-12-18 00:00:00,-2.3B,worse,Medium,Current Account,-5.0B,better,5:00am
190,20.3B,GBP,2009-12-18 00:00:00,23.1B,better,High,Public Sector Net Borrowing,10.2B,better,5:30am
191,63K,GBP,2009-12-18 00:00:00,64K,,Medium,Prelim Mortgage Approvals,61K,,5:30am
192,0.0%,GBP,2009-12-18 00:00:00,1.4%,worse,Low,M4 Money Supply m/m,1.7%,,5:30am
193,-0.6%,GBP,2009-12-18 00:00:00,-2.8%,better,Low,Revised Business Investment q/q,-3.0%,,5:30am
194,6.3B,EUR,2009-12-18 00:00:00,5.7B,better,Low,Trade Balance,4.3B,worse,6:00am
195,,EUR,2009-12-18 00:00:00,,,Low,ECB Financial Stability Review,,,7:00am
196,0.3%,CAD,2009-12-18 00:00:00,0.4%,,Medium,Wholesale Sales m/m,0.1%,,9:30am
197,47.6,AUD,2009-12-06 00:00:00,,,Low,AIG Construction Index,50.9,,6:30pm
198,5.2%,AUD,2009-12-06 00:00:00,,,Medium,ANZ Job Advertisements m/m,-1.7%,,8:30pm
199,,EUR,2009-12-07 00:00:00,,,Medium,ECB President Trichet Speaks,,,4:00am
200,3.1%,CHF,2009-12-07 00:00:00,1.2%,better,High,Retail Sales y/y,-2.1%,worse,4:15am
201,-5.5,EUR,2009-12-07 00:00:00,-4.3,worse,Low,Sentix Investor Confidence,-7.0,,5:30am
202,-2.1%,EUR,2009-12-07 00:00:00,0.6%,worse,Medium,German Factory Orders m/m,1.3%,better,7:00am
203,,EUR,2009-12-07 00:00:00,,,High,ECB President Trichet Speaks,,,9:00am
204,18.0%,CAD,2009-12-07 00:00:00,1.1%,better,High,Building Permits m/m,3.2%,better,9:30am
205,,USD,2009-12-07 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,1:45pm
206,-3.5B,USD,2009-12-07 00:00:00,-9.6B,better,Low,Consumer Credit m/m,-8.8B,better,4:00pm
207,-5.1%,NZD,2009-12-07 00:00:00,,,Low,Manufacturing Sales q/q,-4.8%,,5:45pm
208,,USD,2009-12-07 00:00:00,,,Low,FOMC Member Dudley Speaks,,,6:45pm
209,0.2%,JPY,2009-12-07 00:00:00,,,Low,Bank Lending y/y,1.4%,worse,7:50pm
210,1.38T,JPY,2009-12-07 00:00:00,1.59T,worse,Low,Current Account,1.34T,,7:50pm
211,3.3%,JPY,2009-12-07 00:00:00,3.5%,worse,Low,M2 Money Stock y/y,3.4%,better,7:50pm
212,1.8%,GBP,2009-12-07 00:00:00,,,Medium,BRC Retail Sales Monitor y/y,3.8%,,8:01pm
213,-16.2B,AUD,2009-12-07 00:00:00,-16.7B,better,Medium,Current Account,-13.1B,,8:30pm
214,19,AUD,2009-12-07 00:00:00,,,Medium,NAB Business Confidence,16,,8:30pm
215,2.21|3.5,JPY,2009-12-07 00:00:00,,,Low,30-y Bond Auction,2.14|3.3,,11:45pm
216,89.7%,JPY,2009-12-08 00:00:00,88.7%,better,Low,Leading Indicators,87.5%,better,1:00am
217,33.9,JPY,2009-12-08 00:00:00,40.3,worse,Low,Economy Watchers Sentiment,40.9,,1:30am
218,,EUR,2009-12-08 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
219,-134.8B,EUR,2009-12-08 00:00:00,,,Low,French Gov Budget Balance,-125.8B,,4:03am
220,1.4%,GBP,2009-12-08 00:00:00,0.8%,better,High,Halifax HPI m/m,1.1%,,5:00am
221,,AUD,2009-12-08 00:00:00,,,High,RBA Gov Stevens Speaks,,,5:25am
222,0.0%,GBP,2009-12-08 00:00:00,0.5%,worse,High,Manufacturing Production m/m,1.5%,worse,5:30am
223,0.0%,GBP,2009-12-08 00:00:00,0.5%,worse,Low,Industrial Production m/m,1.3%,worse,5:30am
224,3.79|1.8,GBP,2009-12-08 00:00:00,,,Low,10-y Bond Auction,3.92|2.0,,6:37am
225,-1.8%,EUR,2009-12-08 00:00:00,1.1%,worse,Medium,German Industrial Production m/m,3.1%,better,7:00am
226,-42,GBP,2009-12-08 00:00:00,-42,,Medium,CBI Industrial Order Expectations,-45,,7:00am
227,88.3,USD,2009-12-08 00:00:00,,,Low,NFIB Small Business Index,89.1,,8:30am
228,159K,CAD,2009-12-08 00:00:00,159K,,High,Housing Starts,157K,,9:11am
229,,CAD,2009-12-08 00:00:00,,,High,BOC Rate Statement,,,10:00am
230,0.25%,CAD,2009-12-08 00:00:00,0.25%,,High,Overnight Rate,0.25%,,10:00am
231,0.2%,GBP,2009-12-08 00:00:00,,,Medium,NIESR GDP Estimate,-0.4%,,11:00am
232,46.8,USD,2009-12-08 00:00:00,49.5,worse,Low,IBD/TIPP Economic Optimism,47.9,,11:00am
233,2.51M,USD,2009-12-08 00:00:00,,,Low,JOLTS Job Openings,2.59M,better,11:00am
234,-3.8%,AUD,2009-12-08 00:00:00,,,Medium,Westpac Consumer Sentiment,-2.5%,,7:30pm
235,0.3%,JPY,2009-12-08 00:00:00,0.8%,worse,Medium,Final GDP q/q,1.2%,,7:50pm
236,-0.5%,JPY,2009-12-08 00:00:00,0.2%,worse,Low,Final GDP Price Index y/y,0.2%,,7:50pm
237,73,GBP,2009-12-08 00:00:00,71,better,Medium,Nationwide Consumer Confidence,73,better,8:01pm
238,0.2%,GBP,2009-12-08 00:00:00,,,Low,BRC Shop Price Index y/y,0.0%,,8:01pm
239,-1.4%,AUD,2009-12-08 00:00:00,-1.9%,better,High,Home Loans m/m,3.3%,worse,8:30pm
240,-2.38B,AUD,2009-12-08 00:00:00,-1.75B,worse,High,Trade Balance,-1.85B,,8:30pm
241,0.5%,NZD,2009-12-09 00:00:00,,,High,Core Retail Sales m/m,-0.1%,worse,12:36am
242,0.0%,NZD,2009-12-09 00:00:00,,,Medium,Retail Sales m/m,0.3%,better,12:36am
243,-8.6%,JPY,2009-12-09 00:00:00,,,Low,Prelim Machine Tool Orders y/y,-42.5%,,2:00am
244,4.1%,CHF,2009-12-09 00:00:00,4.2%,better,Low,Unemployment Rate,4.1%,,2:45am
245,-0.1%,EUR,2009-12-09 00:00:00,-0.2%,better,Low,German Final CPI m/m,-0.2%,,3:00am
246,12.9B,EUR,2009-12-09 00:00:00,10.4B,better,Low,German Trade Balance,9.8B,,3:00am
247,-4.4B,EUR,2009-12-09 00:00:00,-2.3B,worse,Low,French Trade Balance,-2.8B,worse,3:45am
248,-7.1B,GBP,2009-12-09 00:00:00,-6.9B,worse,Medium,Goods Trade Balance,-6.9B,better,5:30am
249,,EUR,2009-12-09 00:00:00,,,Medium,German Buba President Weber Speaks,,,7:00am
250,,GBP,2009-12-09 00:00:00,,,High,Annual Pre-Budget Report,,,8:30am
251,,USD,2009-12-09 00:00:00,,,Low,FOMC Member Duke Speaks,,,9:40am
252,0.3%,USD,2009-12-09 00:00:00,-0.6%,worse,Low,Final Wholesale Inventories m/m,-0.8%,worse,11:00am
253,-3.8M,USD,2009-12-09 00:00:00,0.7M,,Medium,Crude Oil Inventories,2.1M,,11:30am
254,3.45|2.6,USD,2009-12-09 00:00:00,,,Medium,10-y Bond Auction,3.47|2.8,,2:00pm
255,2.50%,NZD,2009-12-09 00:00:00,2.50%,,High,Official Cash Rate,2.50%,,4:00pm
256,,NZD,2009-12-09 00:00:00,,,High,RBNZ Press Conference,,,4:00pm
257,,NZD,2009-12-09 00:00:00,,,High,RBNZ Rate Statement,,,4:00pm
258,,NZD,2009-12-09 00:00:00,,,Medium,RBNZ Monetary Policy Statement,,,4:00pm
259,51.8,NZD,2009-12-09 00:00:00,,,Low,Business NZ Manufacturing Index,50.5,,5:30pm
260,-1.3%,NZD,2009-12-09 00:00:00,-2.3%,better,Low,Overseas Trade Index q/q,-9.4%,worse,5:45pm
261,-4.5%,JPY,2009-12-09 00:00:00,-4.4%,,Medium,Core Machinery Orders m/m,10.5%,,7:50pm
