,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
92,-3.1M,USD,2008-12-24 00:00:00,0.4M,,Medium,Crude Oil Inventories,0.5M,,11:35am
93,-147B,USD,2008-12-24 00:00:00,-139B,,Low,Natural Gas Storage,-124B,,1:00pm
94,,NZD,2008-12-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
95,,AUD,2008-12-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
96,,JPY,2008-12-24 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
97,-1.9%,JPY,2008-12-24 00:00:00,-1.9%,,Low,SPPI y/y,-1.4%,,7:50pm
98,0.0%,JPY,2008-12-25 00:00:00,8.0%,worse,Low,Housing Starts y/y,19.8%,,1:00am
99,,CHF,2008-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
100,,EUR,2008-12-25 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
101,,EUR,2008-12-25 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
102,,EUR,2008-12-25 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
103,,GBP,2008-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
104,,CAD,2008-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
105,,USD,2008-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
106,,NZD,2008-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
107,,AUD,2008-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
108,30.8,JPY,2008-12-25 00:00:00,,,Low,Final Manufacturing PMI,36.7,,7:15pm
109,-0.5%,JPY,2008-12-25 00:00:00,-3.7%,better,Medium,Household Spending y/y,-3.8%,,7:30pm
110,0.8%,JPY,2008-12-25 00:00:00,0.8%,,Medium,Tokyo Core CPI y/y,1.1%,,7:30pm
111,1.0%,JPY,2008-12-25 00:00:00,1.1%,worse,Low,National Core CPI y/y,1.9%,,7:30pm
112,3.9%,JPY,2008-12-25 00:00:00,4.0%,better,Low,Unemployment Rate,3.7%,,7:30pm
113,-8.1%,JPY,2008-12-25 00:00:00,-6.8%,worse,Medium,Prelim Industrial Production m/m,-3.1%,,7:50pm
114,-0.9%,JPY,2008-12-25 00:00:00,-1.4%,better,Medium,Retail Sales y/y,-0.7%,,7:50pm
115,-1.9%,JPY,2008-12-25 00:00:00,-0.2%,worse,Medium,Average Cash Earnings y/y,0.1%,better,9:30pm
116,,CHF,2008-12-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
117,,EUR,2008-12-26 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
118,,EUR,2008-12-26 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
119,,GBP,2008-12-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
120,,CAD,2008-12-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
121,1.3%,NZD,2008-12-14 00:00:00,,,Low,Manufacturing Sales q/q,-0.5%,,5:50pm
122,-24,JPY,2008-12-14 00:00:00,-23,worse,High,Tankan Manufacturing Index,-3,,7:50pm
123,-9,JPY,2008-12-14 00:00:00,-9,,Medium,Tankan Non-Manufacturing Index,1,,7:50pm
124,-2.3%,GBP,2008-12-14 00:00:00,,,Medium,Rightmove HPI m/m,-2.9%,,8:01pm
125,,GBP,2008-12-14 00:00:00,,,Low,BOE Quarterly Bulletin,,,8:01pm
126,5.4%,CNY,2008-12-14 00:00:00,7.2%,worse,High,Industrial Production y/y,8.2%,,10:00pm
127,477B,CNY,2008-12-14 00:00:00,,,Medium,New Loans,182B,,10:00pm
128,14.8%,CNY,2008-12-14 00:00:00,15.3%,worse,Low,M2 Money Supply y/y,15.0%,,10:00pm
129,-1.4%,CHF,2008-12-15 00:00:00,-0.6%,worse,Medium,PPI m/m,-0.6%,,4:15am
130,,EUR,2008-12-15 00:00:00,,,Low,German Buba Monthly Report,,,7:00am
131,,EUR,2008-12-15 00:00:00,,,Low,ECB Financial Stability Review,,,7:00am
132,-25.8,USD,2008-12-15 00:00:00,-27.0,better,Medium,Empire State Manufacturing Index,-25.4,,9:30am
133,1.5B,USD,2008-12-15 00:00:00,40.0B,worse,High,TIC Long-Term Purchases,65.4B,,10:00am
134,75.4%,USD,2008-12-15 00:00:00,75.5%,,Medium,Capacity Utilization Rate,76.0%,worse,10:15am
135,-0.6%,USD,2008-12-15 00:00:00,-0.7%,better,Medium,Industrial Production m/m,1.5%,better,10:15am
136,,EUR,2008-12-15 00:00:00,,,Low,ECB President Trichet Speaks,,,1:30pm
137,,CHF,2008-12-15 00:00:00,,,Medium,Gov Board Member Hildebrand Speaks,,,2:00pm
138,9,USD,2008-12-15 00:00:00,9,,Low,NAHB Housing Market Index,9,,2:00pm
139,0.4%,JPY,2008-12-15 00:00:00,-0.2%,better,Medium,Tertiary Industry Activity m/m,-0.7%,,7:50pm
140,,AUD,2008-12-15 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
141,-10.7%,AUD,2008-12-15 00:00:00,-2.3%,worse,Low,Housing Starts q/q,0.2%,better,8:30pm
142,26.8%,CNY,2008-12-15 00:00:00,26.9%,,Medium,Fixed Asset Investment ytd/y,27.2%,,10:00pm
143,,JPY,2008-12-16 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,12:00am
144,,CHF,2008-12-16 00:00:00,,,Medium,SECO Economic Forecasts,,,1:45am
145,-0.5%,EUR,2008-12-16 00:00:00,-0.4%,worse,Low,French Final CPI m/m,-0.1%,,3:45am
146,-0.2%,EUR,2008-12-16 00:00:00,-0.1%,worse,Low,French Final Private Payrolls q/q,-0.1%,,3:50am
147,35.9,EUR,2008-12-16 00:00:00,35.8,,Medium,French Flash Manufacturing PMI,37.3,worse,4:00am
148,41.6,EUR,2008-12-16 00:00:00,45.0,worse,Medium,French Flash Services PMI,46.2,worse,4:00am
149,-5.2%,CHF,2008-12-16 00:00:00,-2.2%,worse,Medium,Industrial Production q/q,9.3%,better,4:15am
150,33.5,EUR,2008-12-16 00:00:00,34.5,worse,Medium,German Flash Manufacturing PMI,35.7,worse,4:30am
151,46.4,EUR,2008-12-16 00:00:00,44.0,better,Medium,German Flash Services PMI,45.1,worse,4:30am
152,34.5,EUR,2008-12-16 00:00:00,34.3,,Medium,Flash Manufacturing PMI,35.6,worse,5:00am
153,42.0,EUR,2008-12-16 00:00:00,41.2,better,Medium,Flash Services PMI,42.5,worse,5:00am
154,4.1%,GBP,2008-12-16 00:00:00,3.9%,better,High,CPI y/y,4.5%,,5:30am
155,2.0%,GBP,2008-12-16 00:00:00,1.8%,better,Medium,Core CPI y/y,1.9%,,5:30am
156,3.0%,GBP,2008-12-16 00:00:00,3.1%,worse,Low,RPI y/y,4.2%,,5:30am
157,-0.1%,EUR,2008-12-16 00:00:00,,,Low,Employment Change q/q,0.2%,,6:00am
158,,GBP,2008-12-16 00:00:00,,,High,BOE Inflation Letter,,,6:30am
159,-0.5%,CAD,2008-12-16 00:00:00,-0.6%,,Medium,Manufacturing Sales m/m,-0.3%,worse,9:30am
160,0.62M,USD,2008-12-16 00:00:00,0.70M,worse,High,Building Permits,0.73M,,9:30am
161,0.0%,USD,2008-12-16 00:00:00,0.1%,worse,High,Core CPI m/m,-0.1%,,9:30am
162,-1.7%,USD,2008-12-16 00:00:00,-1.2%,worse,Medium,CPI m/m,-1.0%,,9:30am
163,0.63M,USD,2008-12-16 00:00:00,0.74M,worse,Medium,Housing Starts,0.77M,,9:30am
164,,USD,2008-12-16 00:00:00,,,High,FOMC Statement,,,3:21pm
165,<0.25%,USD,2008-12-16 00:00:00,0.50%,worse,High,Federal Funds Rate,1.00%,,3:21pm
166,-0.1%,AUD,2008-12-16 00:00:00,,,Low,MI Leading Index m/m,-1.2%,worse,7:30pm
167,-0.5%,EUR,2008-12-17 00:00:00,-0.5%,,Low,German Final CPI m/m,-0.5%,,3:00am
168,-0.07B,EUR,2008-12-17 00:00:00,-1.03B,better,Low,Italian Trade Balance,-2.58B,,5:00am
169,,All,2008-12-17 00:00:00,,,Low,OPEC Meetings,,,12:00am
170,75.7K,GBP,2008-12-17 00:00:00,45.0K,worse,High,Claimant Count Change,51.8K,worse,5:30am
171,0-9-0,GBP,2008-12-17 00:00:00,0-9-0,,High,MPC Official Bank Rate Votes,0-9-0,,5:30am
172,3.3%,GBP,2008-12-17 00:00:00,3.2%,better,Medium,Average Earnings Index 3m/y,3.3%,,5:30am
173,6.0%,GBP,2008-12-17 00:00:00,6.0%,,Low,Unemployment Rate,5.8%,,5:30am
174,2.1%,EUR,2008-12-17 00:00:00,2.1%,,Medium,Final CPI y/y,2.1%,,6:00am
175,1.9%,EUR,2008-12-17 00:00:00,1.9%,,Medium,Final Core CPI y/y,1.9%,,6:00am
176,-55,GBP,2008-12-17 00:00:00,-41,worse,High,CBI Realized Sales,-46,,7:00am
177,-1.8%,CAD,2008-12-17 00:00:00,-0.5%,worse,Medium,Wholesale Sales m/m,1.1%,worse,9:30am
178,-174B,USD,2008-12-17 00:00:00,-180B,better,Medium,Current Account,-181B,,9:30am
179,0.5M,USD,2008-12-17 00:00:00,0.3M,,Medium,Crude Oil Inventories,0.4M,,11:35am
180,,CAD,2008-12-17 00:00:00,,,Medium,BOC Gov Carney Speaks,,,1:20pm
181,,AUD,2008-12-17 00:00:00,,,Low,RBA Bulletin,,,8:30pm
182,-35.0,NZD,2008-12-17 00:00:00,,,High,ANZ Business Confidence,-43.0,,10:00pm
183,2.15B,CHF,2008-12-18 00:00:00,1.70B,better,Low,Trade Balance,1.95B,better,3:15am
184,2.9%,CHF,2008-12-18 00:00:00,1.9%,better,Medium,Retail Sales y/y,6.4%,,4:15am
185,82.6,EUR,2008-12-18 00:00:00,84.0,worse,High,German Ifo Business Climate,85.8,,5:00am
186,6.7%,EUR,2008-12-18 00:00:00,7.0%,better,Low,Italian Quarterly Unemployment Rate,6.7%,better,5:00am
187,0.3%,GBP,2008-12-18 00:00:00,-0.6%,better,High,Retail Sales m/m,-0.3%,worse,5:30am
188,16.0B,GBP,2008-12-18 00:00:00,13.5B,worse,Medium,Public Sector Net Borrowing,3.3B,worse,5:30am
189,1.2%,GBP,2008-12-18 00:00:00,2.0%,worse,Low,M4 Money Supply m/m,2.8%,better,5:30am
190,-1.3B,EUR,2008-12-18 00:00:00,-5.2B,better,Low,Trade Balance,-4.4B,better,6:00am
191,-1.1%,CAD,2008-12-18 00:00:00,-0.9%,worse,High,Core Retail Sales m/m,0.5%,worse,9:30am
192,2.85B,CAD,2008-12-18 00:00:00,-1.00B,better,Medium,Foreign Securities Purchases,-0.27B,,9:30am
193,-0.9%,CAD,2008-12-18 00:00:00,-1.0%,better,Medium,Retail Sales m/m,0.9%,worse,9:30am
194,-0.7%,CAD,2008-12-18 00:00:00,-0.4%,worse,Low,Leading Index m/m,-0.5%,worse,9:30am
195,554K,USD,2008-12-18 00:00:00,558K,,High,Unemployment Claims,575K,,9:30am
196,-32.9,USD,2008-12-18 00:00:00,-40.0,better,Medium,Philly Fed Manufacturing Index,-39.3,,11:00am
197,-0.4%,USD,2008-12-18 00:00:00,-0.5%,better,Low,CB Leading Index m/m,-0.9%,worse,11:00am
198,-124B,USD,2008-12-18 00:00:00,-112B,,Low,Natural Gas Storage,-67B,,11:35am
199,,USD,2008-12-18 00:00:00,,,Low,President Obama Speaks,,,11:45am
200,,USD,2008-12-18 00:00:00,,,Medium,FOMC Member Fisher Speaks,,,2:30pm
201,0.8%,NZD,2008-12-18 00:00:00,,,Low,Visitor Arrivals m/m,0.7%,,5:45pm
202,-0.5%,JPY,2008-12-18 00:00:00,-0.8%,better,Low,All Industries Activity m/m,0.0%,,7:50pm
203,-33,GBP,2008-12-18 00:00:00,-39,better,Medium,GfK Consumer Confidence,-35,,8:01pm
204,,USD,2008-12-18 00:00:00,,,Low,Treasury Sec Paulson Speaks,,,9:00pm
205,-0.7%,NZD,2008-12-18 00:00:00,,,Low,Credit Card Spending y/y,1.2%,,10:05pm
206,0.10%,JPY,2008-12-19 00:00:00,0.20%,worse,High,Overnight Call Rate,0.30%,,1:05am
207,,JPY,2008-12-19 00:00:00,,,Medium,Monetary Policy Statement,,,1:05am
208,-1.5%,EUR,2008-12-19 00:00:00,-1.0%,worse,Medium,German PPI m/m,0.0%,,3:00am
209,,JPY,2008-12-19 00:00:00,,,High,BOJ Press Conference,,,3:35am
210,-1.3%,GBP,2008-12-19 00:00:00,-0.2%,worse,Low,Revised Business Investment q/q,-0.2%,,5:30am
211,0.7%,CAD,2008-12-19 00:00:00,-0.2%,better,High,Core CPI m/m,-0.2%,,8:00am
212,-0.3%,CAD,2008-12-19 00:00:00,-0.7%,better,Medium,CPI m/m,-1.0%,,8:00am
213,,USD,2008-12-19 00:00:00,,,Medium,President Bush Speaks,,,10:00am
214,3.2%,JPY,2008-12-07 00:00:00,,,Low,Bank Lending y/y,2.1%,worse,7:50pm
215,1.11T,JPY,2008-12-07 00:00:00,1.16T,worse,Low,Current Account,0.97T,,7:50pm
216,1.7%,JPY,2008-12-07 00:00:00,1.8%,worse,Low,M2 Money Stock y/y,1.8%,,7:50pm
217,-8.6%,AUD,2008-12-07 00:00:00,,,Medium,ANZ Job Advertisements m/m,-5.9%,,8:30pm
218,21.0,JPY,2008-12-08 00:00:00,20.0,better,Low,Economy Watchers Sentiment,22.6,,1:00am
219,,EUR,2008-12-08 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
220,,USD,2008-12-08 00:00:00,,,Medium,FOMC Member Kroszner Speaks,,,3:30am
221,-42.3,EUR,2008-12-08 00:00:00,-40.0,worse,Low,Sentix Investor Confidence,-36.4,,5:30am
222,-3.3%,GBP,2008-12-08 00:00:00,-2.9%,worse,High,PPI Input m/m,-4.3%,better,5:30am
223,-0.7%,GBP,2008-12-08 00:00:00,-0.6%,,Low,PPI Output m/m,-1.0%,,5:30am
224,-2.1%,EUR,2008-12-08 00:00:00,-1.6%,worse,Medium,German Industrial Production m/m,-3.3%,better,7:00am
225,172K,CAD,2008-12-08 00:00:00,194K,worse,High,Housing Starts,212K,,9:15am
226,,EUR,2008-12-08 00:00:00,,,High,ECB President Trichet Speaks,,,10:00am
227,,USD,2008-12-08 00:00:00,,,Medium,FOMC Member Kohn Speaks,,,12:00pm
228,,EUR,2008-12-08 00:00:00,,,Medium,ECB President Trichet Speaks,,,2:15pm
229,-0.5%,JPY,2008-12-08 00:00:00,-0.2%,worse,Medium,Final GDP q/q,-0.1%,,7:50pm
230,-1.6%,JPY,2008-12-08 00:00:00,-1.6%,,Low,Final GDP Price Index y/y,-1.6%,,7:50pm
231,-2.6%,GBP,2008-12-08 00:00:00,,,Medium,BRC Retail Sales Monitor y/y,-2.2%,,8:01pm
232,-77%,GBP,2008-12-08 00:00:00,-83%,better,Medium,RICS House Price Balance,-81%,better,8:01pm
233,-30,AUD,2008-12-08 00:00:00,,,Low,NAB Business Confidence,-29,,8:30pm
234,85.0%,JPY,2008-12-09 00:00:00,85.0%,,Low,Leading Indicators,89.2%,,1:00am
235,-62.2%,JPY,2008-12-09 00:00:00,,,Low,Prelim Machine Tool Orders y/y,-40.0%,better,2:00am
236,2.7%,CHF,2008-12-09 00:00:00,2.6%,worse,Low,Unemployment Rate,2.6%,,2:45am
237,15.8B,EUR,2008-12-09 00:00:00,14.0B,better,Low,German Trade Balance,13.7B,,3:00am
238,-60.7B,EUR,2008-12-09 00:00:00,,,Low,French Gov Budget Balance,-56.6B,,3:45am
239,-7.1B,EUR,2008-12-09 00:00:00,-5.7B,worse,Low,French Trade Balance,-6.0B,better,3:45am
240,,AUD,2008-12-09 00:00:00,,,High,RBA Gov Stevens Speaks,,,5:00am
241,-1.4%,GBP,2008-12-09 00:00:00,-0.6%,worse,High,Manufacturing Production m/m,-0.9%,worse,5:30am
242,-7.8B,GBP,2008-12-09 00:00:00,-7.5B,worse,Medium,Goods Trade Balance,-7.4B,,5:30am
243,-1.7%,GBP,2008-12-09 00:00:00,-0.5%,worse,Low,Industrial Production m/m,-0.3%,worse,5:30am
244,-7.4%,GBP,2008-12-09 00:00:00,-6.5%,worse,Low,ONS HPI y/y,-5.1%,,5:33am
245,-45.2,EUR,2008-12-09 00:00:00,-55.7,better,High,German ZEW Economic Sentiment,-53.5,,6:00am
246,-46.1,EUR,2008-12-09 00:00:00,-55.8,better,Medium,ZEW Economic Sentiment,-54.0,,6:00am
247,87.8,USD,2008-12-09 00:00:00,,,Low,NFIB Small Business Index,87.5,,8:30am
248,,CAD,2008-12-09 00:00:00,,,High,BOC Rate Statement,,,10:00am
249,1.50%,CAD,2008-12-09 00:00:00,1.75%,worse,High,Overnight Rate,2.25%,,10:00am
250,,GBP,2008-12-09 00:00:00,,,Medium,MPC Member Sentance Speaks,,,10:30am
251,-0.7%,USD,2008-12-09 00:00:00,-3.2%,better,High,Pending Home Sales m/m,-4.3%,better,11:00am
252,45.0,USD,2008-12-09 00:00:00,45.0,,Low,IBD/TIPP Economic Optimism,50.8,,11:00am
253,3.05M,USD,2008-12-09 00:00:00,,,Low,JOLTS Job Openings,3.21M,,11:00am
254,-2.3%,NZD,2008-12-09 00:00:00,-2.6%,better,Low,Overseas Trade Index q/q,-0.4%,,5:45pm
255,7.5%,AUD,2008-12-09 00:00:00,,,Medium,Westpac Consumer Sentiment,4.3%,,7:30pm
256,-4.4%,JPY,2008-12-09 00:00:00,-3.9%,worse,Medium,Core Machinery Orders m/m,5.5%,,7:50pm
257,2.8%,JPY,2008-12-09 00:00:00,2.8%,,Low,PPI y/y,5.0%,better,7:50pm
258,-1.0%,GBP,2008-12-09 00:00:00,,,Low,NIESR GDP Estimate,-0.8%,worse,8:01pm
259,1.3%,AUD,2008-12-09 00:00:00,1.0%,better,High,Home Loans m/m,-2.4%,better,8:30pm
260,26.3%,CNY,2008-12-09 00:00:00,,,Low,Foreign Direct Investment ytd/y,35.1%,,8:55pm
261,2.0%,CNY,2008-12-09 00:00:00,4.5%,worse,Medium,PPI y/y,6.6%,,10:00pm
