,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
128,4.9%,EUR,2017-12-29 00:00:00,4.9%,,Medium,M3 Money Supply y/y,5.0%,,5:00am
129,2.8%,EUR,2017-12-29 00:00:00,2.8%,,Low,Private Loans y/y,2.7%,,5:00am
130,51.6,CNY,2017-12-30 00:00:00,51.6,,Medium,Manufacturing PMI,51.8,,8:42pm
131,55.0,CNY,2017-12-30 00:00:00,,,Medium,Non-Manufacturing PMI,54.8,,8:42pm
132,0.36T,JPY,2017-12-17 00:00:00,0.27T,better,Low,Trade Balance,0.35T,,7:50pm
133,0.1%,AUD,2017-12-17 00:00:00,,,Low,New Motor Vehicle Sales m/m,0.0%,,8:30pm
134,,AUD,2017-12-17 00:00:00,,,Medium,Mid-Year Economic and Fiscal Outlook,,,9:06pm
135,4.95B,EUR,2017-12-18 00:00:00,3.23B,better,Low,Italian Trade Balance,3.99B,,5:00am
136,1.5%,EUR,2017-12-18 00:00:00,1.5%,,Medium,Final CPI y/y,1.5%,,6:00am
137,0.9%,EUR,2017-12-18 00:00:00,0.9%,,Low,Final Core CPI y/y,0.9%,,6:00am
138,,EUR,2017-12-18 00:00:00,,,Low,German Buba Monthly Report,,,7:00am
139,17,GBP,2017-12-18 00:00:00,14,better,Low,CBI Industrial Order Expectations,17,,7:00am
140,20.81B,CAD,2017-12-18 00:00:00,18.02B,better,Medium,Foreign Securities Purchases,16.69B,,9:30am
141,74,USD,2017-12-18 00:00:00,70,better,Low,NAHB Housing Market Index,69,worse,11:00am
142,107.4,NZD,2017-12-18 00:00:00,,,Low,Westpac Consumer Sentiment,112.4,,5:00pm
143,-37.8,NZD,2017-12-18 00:00:00,,,High,ANZ Business Confidence,-39.3,,8:00pm
144,,AUD,2017-12-18 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
145,,CHF,2017-12-19 00:00:00,,,Low,SECO Economic Forecasts,,,2:45am
146,117.2,EUR,2017-12-19 00:00:00,117.6,worse,Medium,German Ifo Business Climate,117.6,,5:00am
147,1.30M,USD,2017-12-19 00:00:00,1.27M,better,High,Building Permits,1.32M,,9:30am
148,-101B,USD,2017-12-19 00:00:00,-116B,better,Medium,Current Account,-124B,,9:30am
149,1.30M,USD,2017-12-19 00:00:00,1.25M,better,Medium,Housing Starts,1.26M,worse,9:30am
150,-3.9%,NZD,2017-12-19 00:00:00,,,Medium,GDT Price Index,0.4%,,10:18am
151,0.3%,AUD,2017-12-19 00:00:00,,,Low,CB Leading Index m/m,0.2%,,11:32am
152,,USD,2017-12-19 00:00:00,,,Medium,FOMC Member Kashkari Speaks,,,2:00pm
153,-4.68B,NZD,2017-12-19 00:00:00,-4.22B,worse,Medium,Current Account,-0.51B,,5:45pm
154,-1193M,NZD,2017-12-19 00:00:00,-495M,worse,Medium,Trade Balance,-843M,better,5:45pm
155,2.5%,NZD,2017-12-19 00:00:00,,,Low,Visitor Arrivals m/m,2.1%,better,5:45pm
156,0.1%,AUD,2017-12-19 00:00:00,,,Low,MI Leading Index m/m,0.1%,,7:30pm
157,9.1%,NZD,2017-12-19 00:00:00,,,Low,Credit Card Spending y/y,3.0%,,10:00pm
158,0.3%,JPY,2017-12-20 00:00:00,0.4%,,Low,All Industries Activity m/m,-0.5%,,12:30am
159,0.1%,EUR,2017-12-20 00:00:00,0.2%,worse,Low,German PPI m/m,0.3%,,3:00am
160,30.8B,EUR,2017-12-20 00:00:00,33.4B,worse,Low,Current Account,39.2B,better,5:00am
161,20,GBP,2017-12-20 00:00:00,21,,Low,CBI Realized Sales,26,,7:00am
162,,EUR,2017-12-20 00:00:00,,,Medium,German Buba President Weidmann Speaks,,,9:00am
163,,GBP,2017-12-20 00:00:00,,,High,BOE Gov Carney Speaks,,,9:15am
164,1.5%,CAD,2017-12-20 00:00:00,0.5%,better,Low,Wholesale Sales m/m,-1.1%,,9:30am
165,,CHF,2017-12-20 00:00:00,,,Low,SNB Quarterly Bulletin,,,10:00am
166,1.8%,CNY,2017-12-20 00:00:00,,,Low,CB Leading Index m/m,1.3%,,10:00am
167,0.1,EUR,2017-12-20 00:00:00,2.0,worse,Low,Belgian NBB Business Climate,1.6,,10:00am
168,5.81M,USD,2017-12-20 00:00:00,5.53M,better,Medium,Existing Home Sales,5.50M,,11:00am
169,-6.5M,USD,2017-12-20 00:00:00,-3.6M,,High,Crude Oil Inventories,-5.1M,,11:30am
170,,USD,2017-12-20 00:00:00,,,High,President Trump Speaks,,,4:00pm
171,0.6%,NZD,2017-12-20 00:00:00,0.6%,,High,GDP q/q,1.0%,better,5:45pm
172,-13,GBP,2017-12-20 00:00:00,-12,worse,Low,GfK Consumer Confidence,-12,,7:05pm
173,,JPY,2017-12-20 00:00:00,,,High,Monetary Policy Statement,,,10:46pm
174,-0.10%,JPY,2017-12-20 00:00:00,-0.10%,,Medium,BOJ Policy Rate,-0.10%,,10:46pm
175,,JPY,2017-12-21 00:00:00,,,High,BOJ Press Conference,,,2:30am
176,2.63B,CHF,2017-12-21 00:00:00,2.84B,worse,Low,Trade Balance,2.45B,better,3:00am
177,,All,2017-12-21 00:00:00,,,Medium,OPEC-JMMC Meetings,,,12:00am
178,8.1B,GBP,2017-12-21 00:00:00,8.3B,,Medium,Public Sector Net Borrowing,7.2B,,5:30am
179,0.3%,CAD,2017-12-21 00:00:00,0.2%,better,High,CPI m/m,0.1%,,9:30am
180,0.8%,CAD,2017-12-21 00:00:00,0.4%,better,High,Core Retail Sales m/m,0.4%,better,9:30am
181,1.5%,CAD,2017-12-21 00:00:00,,,Medium,Common CPI y/y,1.6%,,9:30am
182,1.9%,CAD,2017-12-21 00:00:00,,,Medium,Median CPI y/y,1.7%,,9:30am
183,1.5%,CAD,2017-12-21 00:00:00,0.3%,better,Medium,Retail Sales m/m,0.2%,better,9:30am
184,1.8%,CAD,2017-12-21 00:00:00,,,Medium,Trimmed CPI y/y,1.5%,,9:30am
185,3.2%,USD,2017-12-21 00:00:00,3.3%,worse,High,Final GDP q/q,3.3%,,9:30am
186,26.2,USD,2017-12-21 00:00:00,21.5,better,Medium,Philly Fed Manufacturing Index,22.7,,9:30am
187,245K,USD,2017-12-21 00:00:00,232K,worse,Medium,Unemployment Claims,225K,,9:30am
188,2.1%,USD,2017-12-21 00:00:00,2.1%,,Low,Final GDP Price Index q/q,2.1%,,9:30am
189,-0.1%,CAD,2017-12-21 00:00:00,,,Low,Core CPI m/m,0.3%,,9:32am
190,59.2K,CAD,2017-12-21 00:00:00,,,Low,ADP Non-Farm Employment Change,5.4K,better,9:36am
191,0.5%,USD,2017-12-21 00:00:00,0.4%,better,Low,HPI m/m,0.5%,better,10:00am
192,1,EUR,2017-12-21 00:00:00,0,better,Low,Consumer Confidence,0,,11:00am
193,0.4%,USD,2017-12-21 00:00:00,0.4%,,Low,CB Leading Index m/m,1.2%,,11:00am
194,-182B,USD,2017-12-21 00:00:00,-160B,,Low,Natural Gas Storage,-69B,,11:30am
195,10.8,EUR,2017-12-22 00:00:00,10.7,,Low,German GfK Consumer Climate,10.7,,3:00am
196,0.8%,EUR,2017-12-22 00:00:00,0.7%,better,Low,German Import Prices m/m,0.6%,,3:00am
197,2.2%,EUR,2017-12-22 00:00:00,1.4%,better,Low,French Consumer Spending m/m,-2.1%,worse,3:45am
198,111.3,CHF,2017-12-22 00:00:00,110.3,better,Medium,KOF Economic Barometer,110.4,,4:00am
199,-22.8B,GBP,2017-12-22 00:00:00,-21.5B,worse,High,Current Account,-25.8B,worse,5:30am
200,0.4%,GBP,2017-12-22 00:00:00,0.4%,,Medium,Final GDP q/q,0.4%,,5:30am
201,0.3%,GBP,2017-12-22 00:00:00,0.3%,,Low,Index of Services 3m/3m,0.4%,,5:30am
202,0.5%,GBP,2017-12-22 00:00:00,0.2%,better,Low,Revised Business Investment q/q,0.2%,,5:30am
203,0.0%,CAD,2017-12-22 00:00:00,0.2%,worse,High,GDP m/m,0.2%,,9:30am
204,-0.1%,USD,2017-12-22 00:00:00,0.5%,worse,High,Core Durable Goods Orders m/m,0.9%,better,9:30am
205,0.1%,USD,2017-12-22 00:00:00,0.1%,,Medium,Core PCE Price Index m/m,0.2%,,9:30am
206,1.3%,USD,2017-12-22 00:00:00,2.1%,worse,Medium,Durable Goods Orders m/m,-0.8%,better,9:30am
207,0.6%,USD,2017-12-22 00:00:00,0.5%,better,Medium,Personal Spending m/m,0.2%,worse,9:30am
208,0.3%,USD,2017-12-22 00:00:00,0.4%,worse,Low,Personal Income m/m,0.4%,,9:30am
209,733K,USD,2017-12-22 00:00:00,654K,better,Medium,New Home Sales,624K,worse,11:00am
210,95.9,USD,2017-12-22 00:00:00,97.1,worse,Medium,Revised UoM Consumer Sentiment,96.8,,11:00am
211,2.7%,USD,2017-12-22 00:00:00,,,Low,Revised UoM Inflation Expectations,2.8%,,11:00am
212,9.7,JPY,2017-12-10 00:00:00,10.1,worse,Low,BSI Manufacturing Index,9.4,,7:50pm
213,4.0%,JPY,2017-12-10 00:00:00,4.1%,worse,Low,M2 Money Stock y/y,4.1%,,7:50pm
214,-2.6%,GBP,2017-12-10 00:00:00,,,Low,Rightmove HPI m/m,-0.8%,,8:01pm
215,46.9%,JPY,2017-12-11 00:00:00,,,Low,Prelim Machine Tool Orders y/y,49.8%,,2:04am
216,9.1%,CNY,2017-12-11 00:00:00,8.9%,,Low,M2 Money Supply y/y,8.8%,,5:00am
217,1120B,CNY,2017-12-11 00:00:00,800B,better,Low,New Loans,663B,,5:00am
218,-1.0%,EUR,2017-12-11 00:00:00,-0.1%,worse,Low,Italian Retail Sales m/m,0.8%,worse,5:00am
219,6.00M,USD,2017-12-11 00:00:00,6.03M,,Low,JOLTS Job Openings,6.18M,better,11:00am
220,2.38|2.4,USD,2017-12-11 00:00:00,,,Low,10-y Bond Auction,2.31|2.5,,2:01pm
221,3.5%,JPY,2017-12-11 00:00:00,3.3%,better,Low,PPI y/y,3.4%,,7:50pm
222,-0.2%,AUD,2017-12-11 00:00:00,0.6%,worse,Medium,HPI q/q,1.9%,,8:30pm
223,6,AUD,2017-12-11 00:00:00,,,Medium,NAB Business Confidence,9,better,8:30pm
224,0.3%,JPY,2017-12-12 00:00:00,0.2%,,Low,Tertiary Industry Activity m/m,-0.2%,,12:30am
225,0.3%,EUR,2017-12-12 00:00:00,0.2%,better,Low,French Final Private Payrolls q/q,0.2%,,2:30am
226,3.1%,GBP,2017-12-12 00:00:00,3.0%,better,High,CPI y/y,3.0%,,5:30am
227,1.8%,GBP,2017-12-12 00:00:00,1.6%,better,Medium,PPI Input m/m,1.0%,,5:30am
228,3.9%,GBP,2017-12-12 00:00:00,4.1%,worse,Medium,RPI y/y,4.0%,,5:30am
229,2.7%,GBP,2017-12-12 00:00:00,2.7%,,Low,Core CPI y/y,2.7%,,5:30am
230,4.5%,GBP,2017-12-12 00:00:00,5.2%,worse,Low,HPI y/y,4.8%,worse,5:30am
231,0.3%,GBP,2017-12-12 00:00:00,0.2%,,Low,PPI Output m/m,0.2%,,5:30am
232,17.4,EUR,2017-12-12 00:00:00,17.9,worse,Medium,German ZEW Economic Sentiment,18.7,,6:00am
233,29.0,EUR,2017-12-12 00:00:00,30.2,worse,Low,ZEW Economic Sentiment,30.9,,6:00am
234,107.5,USD,2017-12-12 00:00:00,104.6,better,Low,NFIB Small Business Index,103.8,,7:00am
235,0.4%,USD,2017-12-12 00:00:00,0.4%,,High,PPI m/m,0.4%,,9:30am
236,0.3%,USD,2017-12-12 00:00:00,0.2%,better,Medium,Core PPI m/m,0.4%,,9:30am
237,2.80|2.5,USD,2017-12-12 00:00:00,,,Low,30-y Bond Auction,2.80|2.2,,2:01pm
238,,EUR,2017-12-12 00:00:00,,,High,ECB President Draghi Speaks,,,3:00pm
239,-138.5B,USD,2017-12-12 00:00:00,-135.2B,worse,Low,Federal Budget Balance,-63.2B,,3:00pm
240,-0.4%,NZD,2017-12-12 00:00:00,,,Low,FPI m/m,-1.1%,,5:45pm
241,,AUD,2017-12-12 00:00:00,,,High,RBA Gov Lowe Speaks,,,6:15pm
242,3.6%,AUD,2017-12-12 00:00:00,,,Low,Westpac Consumer Sentiment,-1.7%,,7:30pm
243,5.0%,JPY,2017-12-12 00:00:00,3.1%,better,Low,Core Machinery Orders m/m,-8.1%,,7:50pm
244,,AUD,2017-12-12 00:00:00,,,Medium,RBA Assist Gov Kent Speaks,,,8:00pm
245,1.6%,AUD,2017-12-13 00:00:00,,,Low,HIA New Home Sales m/m,-6.1%,,2:04am
246,0.3%,EUR,2017-12-13 00:00:00,0.3%,,Low,German Final CPI m/m,0.3%,,3:00am
247,0.5%,EUR,2017-12-13 00:00:00,0.2%,better,Low,German WPI m/m,0.0%,,3:00am
248,0.5%,EUR,2017-12-13 00:00:00,0.7%,worse,Low,Italian Industrial Production m/m,-1.3%,,5:00am
249,2.5%,GBP,2017-12-13 00:00:00,2.5%,,High,Average Earnings Index 3m/y,2.3%,better,5:30am
250,5.9K,GBP,2017-12-13 00:00:00,3.3K,worse,Medium,Claimant Count Change,6.5K,worse,5:30am
251,4.3%,GBP,2017-12-13 00:00:00,4.2%,worse,Medium,Unemployment Rate,4.3%,,5:30am
252,0.4%,EUR,2017-12-13 00:00:00,0.4%,,Low,Employment Change q/q,0.4%,,6:00am
253,0.2%,EUR,2017-12-13 00:00:00,0.0%,better,Low,Industrial Production m/m,-0.5%,better,6:00am
254,0.4%,USD,2017-12-13 00:00:00,0.4%,,High,CPI m/m,0.1%,,9:30am
255,0.1%,USD,2017-12-13 00:00:00,0.2%,worse,High,Core CPI m/m,0.2%,,9:30am
256,-5.1M,USD,2017-12-13 00:00:00,-3.6M,,High,Crude Oil Inventories,-5.6M,,11:30am
257,,USD,2017-12-13 00:00:00,,,High,FOMC Economic Projections,,,3:00pm
258,,USD,2017-12-13 00:00:00,,,High,FOMC Statement,,,3:00pm
259,<1.50%,USD,2017-12-13 00:00:00,<1.50%,,High,Federal Funds Rate,<1.25%,,3:00pm
260,,USD,2017-12-13 00:00:00,,,High,FOMC Press Conference,,,3:30pm
261,,USD,2017-12-13 00:00:00,,,High,President Trump Speaks,,,4:00pm
262,,USD,2017-12-13 00:00:00,,,Medium,FOMC Member Brainard Speaks,,,7:00pm
263,3.7%,AUD,2017-12-13 00:00:00,,,Low,MI Inflation Expectations,3.7%,,8:00pm
264,0%,GBP,2017-12-13 00:00:00,0%,,Low,RICS House Price Balance,1%,,8:01pm
265,61.6K,AUD,2017-12-13 00:00:00,18.1K,better,High,Employment Change,7.8K,better,8:30pm
