,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
113,-1.9%,GBP,2013-12-15 00:00:00,,,Low,Rightmove HPI m/m,-2.4%,,7:14pm
114,16,JPY,2013-12-15 00:00:00,15,better,Medium,Tankan Manufacturing Index,12,,7:50pm
115,20,JPY,2013-12-15 00:00:00,16,better,Medium,Tankan Non-Manufacturing Index,14,,7:50pm
116,50.5,CNY,2013-12-15 00:00:00,51.0,worse,High,Caixin Flash Manufacturing PMI,50.8,better,9:45pm
117,47.1,EUR,2013-12-16 00:00:00,49.1,worse,High,French Flash Manufacturing PMI,48.4,better,4:00am
118,47.4,EUR,2013-12-16 00:00:00,48.9,worse,Medium,French Flash Services PMI,48.0,worse,4:00am
119,54.2,EUR,2013-12-16 00:00:00,53.1,better,High,German Flash Manufacturing PMI,52.7,,4:30am
120,54.0,EUR,2013-12-16 00:00:00,55.2,worse,Medium,German Flash Services PMI,55.7,better,4:30am
121,52.7,EUR,2013-12-16 00:00:00,51.9,better,Medium,Flash Manufacturing PMI,51.6,,5:00am
122,51.0,EUR,2013-12-16 00:00:00,51.5,worse,Medium,Flash Services PMI,51.2,,5:00am
123,4.07B,EUR,2013-12-16 00:00:00,1.24B,better,Low,Italian Trade Balance,0.83B,,5:00am
124,14.5B,EUR,2013-12-16 00:00:00,15.2B,worse,Low,Trade Balance,12.4B,worse,6:00am
125,,EUR,2013-12-16 00:00:00,,,Medium,German Buba Monthly Report,,,7:00am
126,4.41B,CAD,2013-12-16 00:00:00,9.24B,worse,Medium,Foreign Securities Purchases,8.29B,,9:30am
127,1.0,USD,2013-12-16 00:00:00,4.9,worse,Medium,Empire State Manufacturing Index,-2.2,,9:30am
128,3.0%,USD,2013-12-16 00:00:00,2.9%,,Medium,Revised Nonfarm Productivity q/q,1.9%,,9:30am
129,-1.4%,USD,2013-12-16 00:00:00,-1.5%,,Low,Revised Unit Labor Costs q/q,-0.6%,,9:30am
130,,EUR,2013-12-16 00:00:00,,,High,ECB President Draghi Speaks,,,10:00am
131,54.4,USD,2013-12-16 00:00:00,54.9,worse,Medium,Flash Manufacturing PMI,54.7,better,10:00am
132,35.4B,USD,2013-12-16 00:00:00,31.4B,better,Medium,TIC Long-Term Purchases,31.3B,better,10:00am
133,79.0%,USD,2013-12-16 00:00:00,78.5%,better,Medium,Capacity Utilization Rate,78.2%,,10:15am
134,1.1%,USD,2013-12-16 00:00:00,0.6%,better,Medium,Industrial Production m/m,0.1%,better,10:15am
135,,CHF,2013-12-16 00:00:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,1:00pm
136,0.5%,AUD,2013-12-16 00:00:00,,,Medium,CB Leading Index m/m,0.3%,,7:00pm
137,,AUD,2013-12-16 00:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,8:15pm
138,,AUD,2013-12-16 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
139,1.8%,AUD,2013-12-16 00:00:00,,,Medium,New Motor Vehicle Sales m/m,-0.9%,worse,8:30pm
140,,AUD,2013-12-16 00:00:00,,,High,Mid-Year Economic and Fiscal Outlook,,,9:30pm
141,2.1%,GBP,2013-12-17 00:00:00,2.2%,worse,High,CPI y/y,2.2%,,5:30am
142,-0.7%,GBP,2013-12-17 00:00:00,-0.5%,worse,Medium,PPI Input m/m,-0.4%,better,5:30am
143,2.6%,GBP,2013-12-17 00:00:00,2.7%,worse,Medium,RPI y/y,2.6%,,5:30am
144,1.8%,GBP,2013-12-17 00:00:00,1.8%,,Low,Core CPI y/y,1.7%,,5:30am
145,5.5%,GBP,2013-12-17 00:00:00,4.2%,better,Low,ONS HPI y/y,3.8%,,5:30am
146,-0.2%,GBP,2013-12-17 00:00:00,-1.2%,better,Low,PPI Output m/m,-0.3%,,5:30am
147,62.0,EUR,2013-12-17 00:00:00,55.3,better,High,German ZEW Economic Sentiment,54.6,,6:00am
148,0.9%,EUR,2013-12-17 00:00:00,0.9%,,Medium,Final CPI y/y,0.9%,,6:00am
149,68.3,EUR,2013-12-17 00:00:00,60.9,better,Medium,ZEW Economic Sentiment,60.2,,6:00am
150,0.9%,EUR,2013-12-17 00:00:00,1.0%,worse,Low,Final Core CPI y/y,1.0%,,6:00am
151,,EUR,2013-12-17 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
152,12,GBP,2013-12-17 00:00:00,12,,Medium,CBI Industrial Order Expectations,11,,7:00am
153,1.0%,CAD,2013-12-17 00:00:00,-0.2%,better,High,Manufacturing Sales m/m,0.6%,,9:30am
154,0.2%,NZD,2013-12-17 00:00:00,,,Low,GDT Price Index,3.9%,,9:30am
155,0.2%,USD,2013-12-17 00:00:00,0.1%,better,High,Core CPI m/m,0.1%,,9:30am
156,0.0%,USD,2013-12-17 00:00:00,0.1%,worse,Medium,CPI m/m,-0.1%,,9:30am
157,-95B,USD,2013-12-17 00:00:00,-101B,better,Medium,Current Account,-97B,,9:30am
158,58,USD,2013-12-17 00:00:00,55,better,Medium,NAHB Housing Market Index,54,,11:00am
159,,GBP,2013-12-17 00:00:00,,,High,BOE Gov Carney Speaks,,,11:30am
160,-4.78B,NZD,2013-12-17 00:00:00,-4.45B,worse,Medium,Current Account,-1.34B,,5:45pm
161,,AUD,2013-12-17 00:00:00,,,High,RBA Gov Stevens Speaks,,,6:30pm
162,-0.1%,AUD,2013-12-17 00:00:00,,,Low,MI Leading Index m/m,0.1%,,7:30pm
163,-1.35T,JPY,2013-12-17 00:00:00,-1.13T,worse,Medium,Trade Balance,-1.09T,,7:50pm
164,64.1,NZD,2013-12-17 00:00:00,,,High,ANZ Business Confidence,60.5,,8:00pm
165,1.4%,CNY,2013-12-17 00:00:00,,,Low,CB Leading Index m/m,0.7%,better,10:00pm
166,5.5%,CNY,2013-12-17 00:00:00,,,Low,Foreign Direct Investment ytd/y,5.8%,,10:00pm
167,109.5,EUR,2013-12-18 00:00:00,109.7,,High,German Ifo Business Climate,109.3,,5:00am
168,-36.7K,GBP,2013-12-18 00:00:00,-35.2K,better,High,Claimant Count Change,-42.8K,better,5:30am
169,0-0-9,GBP,2013-12-18 00:00:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,5:30am
170,0-0-9,GBP,2013-12-18 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,5:30am
171,7.4%,GBP,2013-12-18 00:00:00,7.6%,better,High,Unemployment Rate,7.6%,,5:30am
172,0.9%,GBP,2013-12-18 00:00:00,0.8%,better,Medium,Average Earnings Index 3m/y,0.8%,better,5:30am
173,39.4,CHF,2013-12-18 00:00:00,,,Medium,Credit Suisse Economic Expectations,31.6,,6:00am
174,,EUR,2013-12-18 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
175,34,GBP,2013-12-18 00:00:00,9,better,Medium,CBI Realized Sales,1,,7:00am
176,0.87M,USD,2013-12-18 00:00:00,0.91M,worse,Low,Housing Starts,0.88M,,Sep Data
177,0.89M,USD,2013-12-18 00:00:00,0.92M,worse,Low,Housing Starts,0.87M,,Oct Data
178,1.4%,CAD,2013-12-18 00:00:00,0.4%,better,Medium,Wholesale Sales m/m,0.0%,worse,9:30am
179,1.01M,USD,2013-12-18 00:00:00,0.99M,,High,Building Permits,1.04M,,9:30am
180,1.09M,USD,2013-12-18 00:00:00,0.95M,better,Medium,Housing Starts,0.89M,,9:30am
181,56.0,USD,2013-12-18 00:00:00,56.4,worse,Low,Flash Services PMI,55.9,worse,10:00am
182,-2.9M,USD,2013-12-18 00:00:00,-2.4M,,Medium,Crude Oil Inventories,-10.6M,,11:30am
183,,USD,2013-12-18 00:00:00,,,High,FOMC Economic Projections,,,3:00pm
184,,USD,2013-12-18 00:00:00,,,High,FOMC Statement,,,3:00pm
185,<0.25%,USD,2013-12-18 00:00:00,<0.25%,,Medium,Federal Funds Rate,<0.25%,,3:00pm
186,,USD,2013-12-18 00:00:00,,,High,FOMC Press Conference,,,3:30pm
187,1.4%,NZD,2013-12-18 00:00:00,1.1%,better,High,GDP q/q,0.3%,better,5:45pm
188,183M,NZD,2013-12-18 00:00:00,,,High,Trade Balance,-173M,worse,5:45pm
189,,AUD,2013-12-18 00:00:00,,,Low,RBA Bulletin,,,8:30pm
190,-0.2%,JPY,2013-12-19 00:00:00,-0.2%,,Low,All Industries Activity m/m,0.5%,,12:30am
191,,CHF,2013-12-19 00:00:00,,,Low,SECO Economic Forecasts,,,2:45am
192,2.11B,CHF,2013-12-19 00:00:00,2.57B,worse,Low,Trade Balance,2.28B,worse,3:00am
193,21.8B,EUR,2013-12-19 00:00:00,14.2B,better,Medium,Current Account,14.9B,better,5:00am
194,,EUR,2013-12-19 00:00:00,,,Medium,EU Economic Summit,,,12:00am
195,0.3%,GBP,2013-12-19 00:00:00,0.3%,,High,Retail Sales m/m,-0.9%,worse,5:30am
196,4.10|3.6,EUR,2013-12-19 00:00:00,,,Medium,Spanish 10-y Bond Auction,4.16|2.6,,5:42am
197,379K,USD,2013-12-19 00:00:00,336K,worse,High,Unemployment Claims,369K,,9:30am
198,,CHF,2013-12-19 00:00:00,,,Low,SNB Quarterly Bulletin,,,10:00am
199,4.90M,USD,2013-12-19 00:00:00,5.04M,worse,High,Existing Home Sales,5.12M,,11:00am
200,7.0,USD,2013-12-19 00:00:00,10.3,worse,High,Philly Fed Manufacturing Index,6.5,,11:00am
201,0.8%,USD,2013-12-19 00:00:00,0.7%,better,Low,CB Leading Index m/m,0.1%,worse,11:00am
202,-285B,USD,2013-12-19 00:00:00,-260B,,Low,Natural Gas Storage,-81B,,11:30am
203,2.8%,NZD,2013-12-19 00:00:00,,,Low,Visitor Arrivals m/m,-1.9%,better,5:45pm
204,-13,GBP,2013-12-19 00:00:00,-11,worse,Low,GfK Consumer Confidence,-12,,7:45pm
205,,GBP,2013-12-19 00:00:00,,,Low,BOE Quarterly Bulletin,,,8:01pm
206,6.9%,NZD,2013-12-19 00:00:00,,,Low,Credit Card Spending y/y,3.3%,,10:00pm
207,,JPY,2013-12-19 00:00:00,,,High,Monetary Policy Statement,,,10:58pm
208,7.6,EUR,2013-12-20 00:00:00,7.4,better,Medium,German GfK Consumer Climate,7.4,,3:00am
209,-0.1%,EUR,2013-12-20 00:00:00,0.0%,worse,Medium,German PPI m/m,-0.2%,,3:00am
210,,JPY,2013-12-20 00:00:00,,,High,BOJ Press Conference,,,3:30am
211,,EUR,2013-12-20 00:00:00,,,Medium,EU Economic Summit,,,12:00am
212,-20.7B,GBP,2013-12-20 00:00:00,-13.8B,worse,High,Current Account,-6.2B,better,5:30am
213,0.8%,GBP,2013-12-20 00:00:00,0.8%,,Medium,Final GDP q/q,0.8%,,5:30am
214,14.8B,GBP,2013-12-20 00:00:00,6.6B,worse,Medium,Public Sector Net Borrowing,7.4B,worse,5:30am
215,0.8%,GBP,2013-12-20 00:00:00,0.4%,better,Low,Index of Services 3m/3m,0.8%,better,5:30am
216,2.0%,GBP,2013-12-20 00:00:00,1.6%,better,Low,Revised Business Investment q/q,1.4%,,5:30am
217,-0.1%,EUR,2013-12-20 00:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.3%,,6:00am
218,-0.1%,CAD,2013-12-20 00:00:00,0.1%,worse,High,Core CPI m/m,0.2%,,9:30am
219,0.4%,CAD,2013-12-20 00:00:00,0.0%,better,High,Core Retail Sales m/m,0.2%,better,9:30am
220,0.0%,CAD,2013-12-20 00:00:00,0.2%,worse,Medium,CPI m/m,-0.2%,,9:30am
221,-0.1%,CAD,2013-12-20 00:00:00,0.3%,worse,Medium,Retail Sales m/m,1.0%,,9:30am
222,4.1%,USD,2013-12-20 00:00:00,3.6%,better,Medium,Final GDP q/q,3.6%,,9:30am
223,2.0%,USD,2013-12-20 00:00:00,2.0%,,Low,Final GDP Price Index q/q,2.0%,,9:30am
224,-6.4,EUR,2013-12-20 00:00:00,-3.9,worse,Low,Belgian NBB Business Climate,-4.3,,10:00am
225,-14,EUR,2013-12-20 00:00:00,-15,better,Low,Consumer Confidence,-15,,11:00am
226,4.7%,NZD,2013-12-08 00:00:00,,,Low,Manufacturing Sales q/q,-1.2%,better,5:45pm
227,-0.06T,JPY,2013-12-08 00:00:00,0.12T,worse,Medium,Current Account,-0.13T,,7:50pm
228,0.3%,JPY,2013-12-08 00:00:00,0.4%,worse,Medium,Final GDP q/q,0.5%,,7:50pm
229,2.2%,JPY,2013-12-08 00:00:00,,,Low,Bank Lending y/y,2.0%,,7:50pm
230,-0.3%,JPY,2013-12-08 00:00:00,-0.3%,,Low,Final GDP Price Index y/y,-0.3%,,7:50pm
231,-0.8%,AUD,2013-12-08 00:00:00,,,Medium,ANZ Job Advertisements m/m,-0.1%,,8:30pm
232,3.0%,CNY,2013-12-08 00:00:00,3.0%,,High,CPI y/y,3.2%,,9:30pm
233,-1.4%,CNY,2013-12-08 00:00:00,-1.5%,,Medium,PPI y/y,-1.5%,,9:30pm
234,53.5,JPY,2013-12-09 00:00:00,52.3,better,Low,Economy Watchers Sentiment,51.8,,1:00am
235,3.2%,CHF,2013-12-09 00:00:00,3.2%,,Low,Unemployment Rate,3.2%,,2:45am
236,16.8B,EUR,2013-12-09 00:00:00,17.4B,worse,Medium,German Trade Balance,18.7B,,3:00am
237,1.2%,CHF,2013-12-09 00:00:00,1.7%,worse,Medium,Retail Sales y/y,1.0%,,4:15am
238,8.0,EUR,2013-12-09 00:00:00,10.5,worse,Low,Sentix Investor Confidence,9.3,,5:30am
239,,EUR,2013-12-09 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
240,-1.2%,EUR,2013-12-09 00:00:00,0.8%,worse,Medium,German Industrial Production m/m,-0.7%,better,7:00am
241,192K,CAD,2013-12-09 00:00:00,195K,worse,Low,Housing Starts,198K,,9:13am
242,,GBP,2013-12-09 00:00:00,,,High,BOE Gov Carney Speaks,,,1:15pm
243,,USD,2013-12-09 00:00:00,,,High,FOMC Member Bullard Speaks,,,2:05pm
244,9.7,JPY,2013-12-09 00:00:00,17.2,worse,Medium,BSI Manufacturing Index,15.2,,7:50pm
245,-0.7%,JPY,2013-12-09 00:00:00,0.3%,worse,Medium,Tertiary Industry Activity m/m,0.0%,better,7:50pm
246,4.3%,JPY,2013-12-09 00:00:00,4.3%,,Low,M2 Money Stock y/y,4.1%,,7:50pm
247,58%,GBP,2013-12-09 00:00:00,59%,worse,Low,RICS House Price Balance,57%,,8:01pm
248,5,AUD,2013-12-09 00:00:00,,,High,NAB Business Confidence,6,better,8:30pm
249,1.0%,AUD,2013-12-09 00:00:00,1.3%,worse,Medium,Home Loans m/m,3.5%,worse,8:30pm
250,1.70|4.2,JPY,2013-12-09 00:00:00,,,Low,30-y Bond Auction,1.62|4.4,,11:45pm
251,42.5,JPY,2013-12-10 00:00:00,44.2,worse,Low,Consumer Confidence,41.2,,1:00am
252,10.0%,CNY,2013-12-10 00:00:00,10.2%,,High,Industrial Production y/y,10.3%,,1:30am
253,19.9%,CNY,2013-12-10 00:00:00,20.1%,,Medium,Fixed Asset Investment ytd/y,20.1%,,1:30am
254,13.7%,CNY,2013-12-10 00:00:00,13.2%,better,Low,Retail Sales y/y,13.3%,,1:30am
255,15.4%,JPY,2013-12-10 00:00:00,,,Low,Prelim Machine Tool Orders y/y,8.4%,,2:00am
256,-0.3%,EUR,2013-12-10 00:00:00,0.2%,worse,Medium,French Industrial Production m/m,-0.3%,better,3:45am
257,0.5%,EUR,2013-12-10 00:00:00,0.3%,better,Low,Italian Industrial Production m/m,0.2%,,5:00am
258,0.4%,GBP,2013-12-10 00:00:00,0.4%,,High,Manufacturing Production m/m,1.2%,,5:30am
259,-9.7B,GBP,2013-12-10 00:00:00,-9.3B,worse,Medium,Goods Trade Balance,-10.1B,worse,5:30am
260,0.4%,GBP,2013-12-10 00:00:00,0.4%,,Low,Industrial Production m/m,0.9%,,5:30am
261,,EUR,2013-12-10 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
262,,EUR,2013-12-10 00:00:00,,,High,ECB President Draghi Speaks,,,8:00am
263,92.5,USD,2013-12-10 00:00:00,92.7,,Low,NFIB Small Business Index,91.6,,8:30am
264,0.8%,GBP,2013-12-10 00:00:00,,,Medium,NIESR GDP Estimate,0.7%,,11:00am
