,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
24,2.9%,EUR,2012-01-02 00:00:00,2.9%,,Low,Spanish Flash CPI y/y,2.9%,,4:00am
25,44.6,EUR,2012-01-02 00:00:00,44.9,,Medium,Spanish Manufacturing PMI,45.3,,4:15am
26,46.7,EUR,2012-01-02 00:00:00,45.4,better,Medium,Italian Manufacturing PMI,45.1,,4:45am
27,44.6,EUR,2012-01-02 00:00:00,44.6,,Low,French Final Manufacturing PMI,44.6,,4:50am
28,46.0,EUR,2012-01-02 00:00:00,46.3,,Low,German Final Manufacturing PMI,46.3,,4:55am
29,46.1,EUR,2012-01-02 00:00:00,46.3,,Low,Final Manufacturing PMI,46.3,,5:00am
30,51.4,GBP,2012-01-02 00:00:00,49.2,better,High,Manufacturing PMI,49.2,,5:30am
31,1.6%,NZD,2012-01-02 00:00:00,,,Low,GDT Price Index,0.3%,,9:30am
32,54.0,USD,2012-01-02 00:00:00,53.2,better,Low,Final Manufacturing PMI,54.2,,10:00am
33,50.4,CAD,2012-01-02 00:00:00,,,Low,Manufacturing PMI,50.4,,10:30am
34,50.7,USD,2012-01-02 00:00:00,50.2,better,High,ISM Manufacturing PMI,49.5,,11:00am
35,-0.3%,USD,2012-01-02 00:00:00,0.6%,worse,Low,Construction Spending m/m,0.7%,worse,11:00am
36,55.5,USD,2012-01-02 00:00:00,51.4,better,Low,ISM Manufacturing Prices,52.5,,11:00am
37,,JPY,2012-01-02 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
38,,CNY,2012-01-02 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
39,56.1,CNY,2012-01-02 00:00:00,,,Low,Non-Manufacturing PMI,55.6,,9:00pm
40,-0.1%,GBP,2012-01-03 00:00:00,0.1%,worse,Medium,Nationwide HPI m/m,0.0%,,3:00am
41,1.28,CHF,2012-01-03 00:00:00,1.39,,Medium,KOF Economic Barometer,1.50,,4:00am
42,-59.1K,EUR,2012-01-03 00:00:00,50.3K,better,Medium,Spanish Unemployment Change,74.3K,,4:00am
43,49.5,CHF,2012-01-03 00:00:00,48.7,better,Medium,Manufacturing PMI,48.5,,4:30am
44,3K,EUR,2012-01-03 00:00:00,11K,better,Medium,German Unemployment Change,5K,,4:55am
45,3.8%,EUR,2012-01-03 00:00:00,3.8%,,Medium,M3 Money Supply y/y,3.9%,,5:00am
46,-0.8%,EUR,2012-01-03 00:00:00,-0.5%,worse,Low,Private Loans y/y,-0.8%,worse,5:00am
47,48.7,GBP,2012-01-03 00:00:00,49.6,worse,High,Construction PMI,49.3,,5:30am
48,,GBP,2012-01-03 00:00:00,,,Medium,BOE Credit Conditions Survey,,,5:30am
49,2.07|1.7,EUR,2012-01-03 00:00:00,,,Medium,French 10-y Bond Auction,2.22|2.0,,6:00am
50,-22.1%,USD,2012-01-03 00:00:00,,,Low,Challenger Job Cuts y/y,34.4%,,8:30am
51,215K,USD,2012-01-03 00:00:00,134K,better,High,ADP Non-Farm Employment Change,148K,better,9:15am
52,372K,USD,2012-01-03 00:00:00,356K,worse,High,Unemployment Claims,362K,worse,9:30am
53,15.4M,USD,2012-01-03 00:00:00,15.3M,,Low,Total Vehicle Sales,15.5M,,12:00am
54,,USD,2012-01-03 00:00:00,,,High,FOMC Meeting Minutes,,,3:00pm
55,43.2,AUD,2012-01-03 00:00:00,,,Medium,AIG Services Index,47.1,,6:30pm
56,51.7,CNY,2012-01-03 00:00:00,,,Low,Caixin Services PMI,52.1,,9:45pm
57,1.2%,EUR,2012-01-04 00:00:00,0.9%,better,Medium,German Retail Sales m/m,-1.3%,better,3:00am
58,44.3,EUR,2012-01-04 00:00:00,42.7,better,Medium,Spanish Services PMI,42.4,,4:15am
59,45.6,EUR,2012-01-04 00:00:00,45.1,better,Medium,Italian Services PMI,44.6,,4:45am
60,45.2,EUR,2012-01-04 00:00:00,46.0,worse,Low,French Final Services PMI,46.0,,4:50am
61,52.0,EUR,2012-01-04 00:00:00,52.1,,Low,German Final Services PMI,52.1,,4:55am
62,47.8,EUR,2012-01-04 00:00:00,47.8,,Low,Final Services PMI,47.8,,5:00am
63,48.9,GBP,2012-01-04 00:00:00,50.4,worse,High,Services PMI,50.2,,5:30am
64,-0.1B,GBP,2012-01-04 00:00:00,0.4B,worse,Medium,Net Lending to Individuals m/m,-0.2B,,5:30am
65,-0.2%,GBP,2012-01-04 00:00:00,0.3%,worse,Low,M4 Money Supply m/m,0.2%,,5:30am
66,54K,GBP,2012-01-04 00:00:00,54K,,Low,Mortgage Approvals,53K,,5:30am
67,2.2%,EUR,2012-01-04 00:00:00,2.1%,better,Medium,CPI Flash Estimate y/y,2.2%,,6:00am
68,0.3%,EUR,2012-01-04 00:00:00,0.2%,better,Low,Italian Prelim CPI m/m,-0.2%,,6:00am
69,39.8K,CAD,2012-01-04 00:00:00,4.0K,better,High,Employment Change,59.3K,,9:30am
70,7.1%,CAD,2012-01-04 00:00:00,7.3%,better,High,Unemployment Rate,7.2%,,9:30am
71,-1.9%,CAD,2012-01-04 00:00:00,-0.9%,worse,Medium,RMPI m/m,0.1%,,9:30am
72,-0.3%,CAD,2012-01-04 00:00:00,-0.2%,worse,Low,IPPI m/m,-0.1%,,9:30am
73,155K,USD,2012-01-04 00:00:00,150K,,High,Non-Farm Employment Change,161K,better,9:30am
74,7.8%,USD,2012-01-04 00:00:00,7.7%,worse,High,Unemployment Rate,7.7%,,9:30am
75,0.3%,USD,2012-01-04 00:00:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.3%,better,9:30am
76,56.1,USD,2012-01-04 00:00:00,54.2,better,High,ISM Non-Manufacturing PMI,54.7,,11:00am
77,0.0%,USD,2012-01-04 00:00:00,0.3%,worse,Medium,Factory Orders m/m,0.8%,,11:00am
78,-135B,USD,2012-01-04 00:00:00,-129B,,Low,Natural Gas Storage,-72B,,11:30am
79,-11.1M,USD,2012-01-04 00:00:00,-0.7M,,Medium,Crude Oil Inventories,-0.6M,,12:00pm
80,,USD,2012-01-04 00:00:00,,,Medium,FOMC Member Yellen Speaks,,,4:30pm
81,,USD,2012-01-05 00:00:00,,,Low,FOMC Member Yellen Speaks,,,11:15am
82,,JPY,2012-12-23 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
83,,EUR,2012-12-24 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
84,,NZD,2012-12-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
85,,AUD,2012-12-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
86,-0.4%,JPY,2012-12-24 00:00:00,-0.6%,better,Low,SPPI y/y,-0.7%,,7:50pm
87,,CHF,2012-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
88,,EUR,2012-12-25 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
89,,EUR,2012-12-25 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
90,,EUR,2012-12-25 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
91,,GBP,2012-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
92,,CAD,2012-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
93,,USD,2012-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
94,,NZD,2012-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
95,,AUD,2012-12-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
96,,JPY,2012-12-25 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
97,,CHF,2012-12-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
98,,EUR,2012-12-26 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
99,,EUR,2012-12-26 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
100,,GBP,2012-12-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
101,,CAD,2012-12-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
102,4.3%,USD,2012-12-26 00:00:00,3.9%,better,Medium,S&P/CS Composite-20 HPI y/y,3.0%,,10:00am
103,5,USD,2012-12-26 00:00:00,12,worse,Low,Richmond Manufacturing Index,9,,10:59am
104,10.3%,JPY,2012-12-27 00:00:00,10.4%,,Low,Housing Starts y/y,25.2%,,1:00am
105,1.23,CHF,2012-12-27 00:00:00,,,Low,UBS Consumption Indicator,1.30,,3:00am
106,33.6K,GBP,2012-12-27 00:00:00,34.6K,worse,Medium,High Street Lending,33.1K,,5:30am
107,350K,USD,2012-12-27 00:00:00,365K,better,High,Unemployment Claims,362K,,9:30am
108,65.1,USD,2012-12-27 00:00:00,70.3,worse,High,CB Consumer Confidence,71.5,worse,11:00am
109,377K,USD,2012-12-27 00:00:00,382K,worse,High,New Home Sales,361K,worse,11:00am
110,45.0,JPY,2012-12-27 00:00:00,,,Low,Final Manufacturing PMI,46.5,,7:15pm
111,0.2%,JPY,2012-12-27 00:00:00,0.8%,worse,Medium,Household Spending y/y,-0.1%,,7:30pm
112,-0.6%,JPY,2012-12-27 00:00:00,-0.5%,worse,Medium,Tokyo Core CPI y/y,-0.5%,,7:30pm
113,-0.1%,JPY,2012-12-27 00:00:00,-0.1%,,Low,National Core CPI y/y,0.0%,,7:30pm
114,4.1%,JPY,2012-12-27 00:00:00,4.2%,better,Low,Unemployment Rate,4.2%,,7:30pm
115,-1.7%,JPY,2012-12-27 00:00:00,-0.5%,worse,Medium,Prelim Industrial Production m/m,1.6%,worse,7:50pm
116,1.3%,JPY,2012-12-27 00:00:00,1.2%,,Medium,Retail Sales y/y,-1.2%,,7:50pm
117,-1.1%,JPY,2012-12-27 00:00:00,-0.4%,worse,Medium,Average Cash Earnings y/y,-0.4%,worse,9:30pm
118,0.2%,EUR,2012-12-28 00:00:00,0.0%,better,Medium,French Consumer Spending m/m,-0.1%,better,3:45am
119,44.5,EUR,2012-12-28 00:00:00,,,Low,Retail PMI,45.8,,5:10am
120,4.48|1.5,EUR,2012-12-28 00:00:00,,,Medium,Italian 10-y Bond Auction,4.45|1.2,,6:13am
121,51.6,USD,2012-12-28 00:00:00,51.2,better,Medium,Chicago PMI,50.4,,10:45am
122,1.7%,USD,2012-12-28 00:00:00,-0.3%,better,High,Pending Home Sales m/m,5.0%,worse,11:00am
123,-72B,USD,2012-12-28 00:00:00,-73B,,Low,Natural Gas Storage,-82B,,11:30am
124,-0.6M,USD,2012-12-28 00:00:00,-1.6M,,Medium,Crude Oil Inventories,-1.0M,,12:00pm
125,,JPY,2012-12-16 00:00:00,,,High,Lower House Elections,,,12:00am
126,111.1,NZD,2012-12-16 00:00:00,,,Low,Westpac Consumer Sentiment,102.5,,5:00pm
127,-3.3%,GBP,2012-12-16 00:00:00,,,Medium,Rightmove HPI m/m,-2.6%,,7:22pm
128,,AUD,2012-12-16 00:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,8:00pm
129,2.45B,EUR,2012-12-17 00:00:00,0.25B,better,Low,Italian Trade Balance,0.41B,,5:00am
130,7.9B,EUR,2012-12-17 00:00:00,10.8B,worse,Low,Trade Balance,11.0B,worse,6:00am
131,,EUR,2012-12-17 00:00:00,,,Low,German Buba Monthly Report,,,7:00am
132,13.26B,CAD,2012-12-17 00:00:00,9.85B,better,Medium,Foreign Securities Purchases,14.12B,better,9:30am
133,-8.1,USD,2012-12-17 00:00:00,-0.7,worse,Medium,Empire State Manufacturing Index,-5.2,,9:30am
134,1.3B,USD,2012-12-17 00:00:00,24.3B,worse,Medium,TIC Long-Term Purchases,3.2B,,10:00am
135,,EUR,2012-12-17 00:00:00,,,High,ECB President Draghi Speaks,,,10:30am
136,,USD,2012-12-17 00:00:00,,,Medium,FOMC Member Stein Speaks,,,12:00pm
137,,USD,2012-12-17 00:00:00,,,Medium,FOMC Member Lacker Speaks,,,2:00pm
138,0.2%,AUD,2012-12-17 00:00:00,,,Medium,CB Leading Index m/m,-0.4%,worse,7:00pm
139,,GBP,2012-12-17 00:00:00,,,Low,BOE Quarterly Bulletin,,,8:01pm
140,,AUD,2012-12-17 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
141,-3.6%,CNY,2012-12-17 00:00:00,,,Low,Foreign Direct Investment ytd/y,-3.5%,,10:00pm
142,2.7%,GBP,2012-12-18 00:00:00,2.6%,better,High,CPI y/y,2.7%,,5:30am
143,0.1%,GBP,2012-12-18 00:00:00,0.1%,,Medium,PPI Input m/m,0.1%,worse,5:30am
144,3.0%,GBP,2012-12-18 00:00:00,3.2%,worse,Medium,RPI y/y,3.2%,,5:30am
145,2.6%,GBP,2012-12-18 00:00:00,2.7%,worse,Low,Core CPI y/y,2.6%,,5:30am
146,1.5%,GBP,2012-12-18 00:00:00,1.6%,,Low,ONS HPI y/y,1.7%,,5:30am
147,-0.2%,GBP,2012-12-18 00:00:00,0.2%,worse,Low,PPI Output m/m,0.2%,,5:30am
148,0.3%,NZD,2012-12-18 00:00:00,,,Low,GDT Price Index,-2.1%,,9:30am
149,-108B,USD,2012-12-18 00:00:00,-105B,worse,Medium,Current Account,-118B,,9:30am
150,47,USD,2012-12-18 00:00:00,47,,Low,NAHB Housing Market Index,45,worse,11:00am
151,-4.42B,NZD,2012-12-18 00:00:00,-4.28B,,High,Current Account,-1.80B,,5:45pm
152,0.1%,AUD,2012-12-18 00:00:00,,,Low,MI Leading Index m/m,0.6%,worse,7:30pm
153,-0.87T,JPY,2012-12-18 00:00:00,-0.81T,worse,Medium,Trade Balance,-0.62T,,7:50pm
154,0.2%,JPY,2012-12-19 00:00:00,0.4%,worse,Low,All Industries Activity m/m,-0.4%,,12:30am
155,102.4,EUR,2012-12-19 00:00:00,101.9,better,High,German Ifo Business Climate,101.4,,5:00am
156,3.9B,EUR,2012-12-19 00:00:00,5.8B,worse,Medium,Current Account,2.4B,better,5:00am
157,1-0-8,GBP,2012-12-19 00:00:00,1-0-8,,High,MPC Asset Purchase Facility Votes,1-0-8,,5:30am
158,0-0-9,GBP,2012-12-19 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,5:30am
159,19,GBP,2012-12-19 00:00:00,26,worse,Medium,CBI Realized Sales,33,,7:00am
160,0.9%,CAD,2012-12-19 00:00:00,0.4%,better,Medium,Wholesale Sales m/m,-1.5%,,9:30am
161,0.90M,USD,2012-12-19 00:00:00,0.88M,,High,Building Permits,0.87M,,9:30am
162,0.86M,USD,2012-12-19 00:00:00,0.87M,,Medium,Housing Starts,0.89M,,9:30am
163,-1.0M,USD,2012-12-19 00:00:00,-0.9M,,Medium,Crude Oil Inventories,0.8M,,11:30am
164,0.2%,NZD,2012-12-19 00:00:00,0.4%,worse,High,GDP q/q,0.3%,worse,5:45pm
165,22.7,NZD,2012-12-19 00:00:00,,,High,ANZ Business Confidence,26.4,,8:00pm
166,,AUD,2012-12-19 00:00:00,,,Low,RBA Bulletin,,,8:30pm
167,1.1%,CNY,2012-12-19 00:00:00,,,Low,CB Leading Index m/m,1.6%,better,10:00pm
168,,JPY,2012-12-20 00:00:00,,,High,Monetary Policy Statement,,,12:01am
169,<0.10%,JPY,2012-12-20 00:00:00,<0.10%,,High,Overnight Call Rate,<0.10%,,12:01am
170,2.95B,CHF,2012-12-20 00:00:00,2.21B,better,Medium,Trade Balance,2.73B,worse,3:00am
171,-0.1%,EUR,2012-12-20 00:00:00,-0.1%,,Medium,German PPI m/m,0.0%,,3:00am
172,-0.2%,EUR,2012-12-20 00:00:00,0.0%,worse,Low,German Import Prices m/m,-0.6%,,3:00am
173,,JPY,2012-12-20 00:00:00,,,High,BOJ Press Conference,,,3:41am
174,-1.0%,EUR,2012-12-20 00:00:00,0.0%,worse,Low,Italian Retail Sales m/m,-0.1%,worse,5:00am
175,0.0%,GBP,2012-12-20 00:00:00,0.3%,worse,High,Retail Sales m/m,-0.7%,better,5:30am
176,0.5%,CAD,2012-12-20 00:00:00,0.2%,better,High,Core Retail Sales m/m,0.1%,better,9:30am
177,0.7%,CAD,2012-12-20 00:00:00,0.2%,better,Medium,Retail Sales m/m,0.2%,better,9:30am
178,361K,USD,2012-12-20 00:00:00,358K,,High,Unemployment Claims,344K,,9:30am
179,3.1%,USD,2012-12-20 00:00:00,2.8%,better,Medium,Final GDP q/q,2.7%,,9:30am
180,2.7%,USD,2012-12-20 00:00:00,2.7%,,Low,Final GDP Price Index q/q,2.7%,,9:30am
181,-11.8,EUR,2012-12-20 00:00:00,-13.1,better,Low,Belgian NBB Business Climate,-13.4,,10:00am
182,-27,EUR,2012-12-20 00:00:00,-26,worse,Low,Consumer Confidence,-27,,11:00am
183,5.04M,USD,2012-12-20 00:00:00,4.88M,better,High,Existing Home Sales,4.76M,worse,11:00am
184,8.1,USD,2012-12-20 00:00:00,-2.2,better,High,Philly Fed Manufacturing Index,-10.7,,11:00am
185,-0.2%,USD,2012-12-20 00:00:00,-0.2%,,Low,CB Leading Index m/m,0.3%,better,11:00am
186,0.5%,USD,2012-12-20 00:00:00,0.2%,better,Low,HPI m/m,0.0%,worse,11:00am
187,-82B,USD,2012-12-20 00:00:00,-73B,,Low,Natural Gas Storage,2B,,11:30am
188,1.7%,NZD,2012-12-20 00:00:00,,,Low,Visitor Arrivals m/m,-1.6%,,5:45pm
189,-29,GBP,2012-12-20 00:00:00,-26,worse,Low,GfK Consumer Confidence,-22,,8:01pm
190,3.9%,NZD,2012-12-20 00:00:00,,,Low,Credit Card Spending y/y,-0.9%,,10:03pm
191,,JPY,2012-12-21 00:00:00,,,Low,BOJ Monthly Report,,,1:00am
192,5.6,EUR,2012-12-21 00:00:00,5.9,worse,Medium,German GfK Consumer Climate,5.8,,3:00am
193,,CHF,2012-12-21 00:00:00,,,Low,SNB Quarterly Bulletin,,,4:30am
194,-12.8B,GBP,2012-12-21 00:00:00,-14.1B,better,High,Current Account,-17.4B,better,5:30am
195,15.3B,GBP,2012-12-21 00:00:00,14.3B,worse,High,Public Sector Net Borrowing,6.0B,better,5:30am
196,0.9%,GBP,2012-12-21 00:00:00,1.0%,worse,Medium,Final GDP q/q,1.0%,,5:30am
197,1.1%,GBP,2012-12-21 00:00:00,1.1%,,Low,Index of Services 3m/3m,1.2%,worse,5:30am
198,3.8%,GBP,2012-12-21 00:00:00,3.5%,better,Low,Revised Business Investment q/q,3.7%,,5:30am
199,0.0%,CAD,2012-12-21 00:00:00,0.2%,worse,High,Core CPI m/m,0.3%,,9:30am
200,0.1%,CAD,2012-12-21 00:00:00,0.1%,,High,GDP m/m,0.0%,,9:30am
201,-0.2%,CAD,2012-12-21 00:00:00,0.0%,worse,Medium,CPI m/m,0.2%,,9:30am
202,1.6%,USD,2012-12-21 00:00:00,-0.2%,better,High,Core Durable Goods Orders m/m,1.9%,better,9:30am
203,0.0%,USD,2012-12-21 00:00:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.1%,,9:30am
204,0.7%,USD,2012-12-21 00:00:00,0.2%,better,Medium,Durable Goods Orders m/m,1.1%,better,9:30am
205,0.4%,USD,2012-12-21 00:00:00,0.4%,,Medium,Personal Spending m/m,-0.1%,better,9:30am
206,0.6%,USD,2012-12-21 00:00:00,0.3%,better,Low,Personal Income m/m,0.1%,better,9:30am
207,72.9,USD,2012-12-21 00:00:00,74.9,worse,Medium,Revised UoM Consumer Sentiment,74.5,,10:55am
208,3.2%,USD,2012-12-21 00:00:00,,,Low,Revised UoM Inflation Expectations,3.3%,,10:55am
209,20.7%,CNY,2012-12-09 00:00:00,21.0%,worse,Medium,Fixed Asset Investment ytd/y,20.7%,,1:34am
210,10.1%,CNY,2012-12-09 00:00:00,9.8%,better,Medium,Industrial Production y/y,9.6%,,1:34am
211,14.9%,CNY,2012-12-09 00:00:00,14.6%,better,Low,Retail Sales y/y,14.5%,,1:34am
212,1.6%,NZD,2012-12-09 00:00:00,,,Low,Manufacturing Sales q/q,-0.8%,better,5:45pm
213,-10.3,JPY,2012-12-09 00:00:00,4.3,worse,Medium,BSI Manufacturing Index,2.5,,7:50pm
214,0.41T,JPY,2012-12-09 00:00:00,0.25T,better,Medium,Current Account,-0.14T,,7:50pm
215,-0.9%,JPY,2012-12-09 00:00:00,-0.8%,worse,Medium,Final GDP q/q,-0.9%,,7:50pm
216,1.0%,JPY,2012-12-09 00:00:00,,,Low,Bank Lending y/y,0.8%,worse,7:50pm
217,-0.8%,JPY,2012-12-09 00:00:00,-0.7%,worse,Low,Final GDP Price Index y/y,-0.7%,,7:50pm
218,0.1%,AUD,2012-12-09 00:00:00,3.1%,worse,Medium,Home Loans m/m,1.1%,better,8:30pm
219,19.6B,CNY,2012-12-09 00:00:00,26.7B,worse,High,USD-Denominated Trade Balance,32.0B,,10:13pm
220,39.4,JPY,2012-12-10 00:00:00,40.3,worse,Low,Consumer Confidence,39.7,,1:00am
221,40.0,JPY,2012-12-10 00:00:00,39.7,,Low,Economy Watchers Sentiment,39.0,,2:00am
222,-20.7%,JPY,2012-12-10 00:00:00,,,Low,Prelim Machine Tool Orders y/y,-6.7%,,2:00am
223,15.2B,EUR,2012-12-10 00:00:00,15.9B,worse,Low,German Trade Balance,16.9B,,3:00am
224,-0.7%,EUR,2012-12-10 00:00:00,0.4%,worse,Medium,French Industrial Production m/m,-2.7%,,3:45am
225,-1.1%,EUR,2012-12-10 00:00:00,-0.2%,worse,Medium,Italian Industrial Production m/m,-1.3%,better,5:00am
226,-16.8,EUR,2012-12-10 00:00:00,-16.2,worse,Medium,Sentix Investor Confidence,-18.8,,5:30am
227,196K,CAD,2012-12-10 00:00:00,202K,worse,Low,Housing Starts,203K,,9:15am
228,1.4%,NZD,2012-12-10 00:00:00,,,Medium,REINZ HPI m/m,1.5%,,1:00pm
229,,GBP,2012-12-10 00:00:00,,,High,BOE Gov King Speaks,,,1:15pm
230,2.1%,JPY,2012-12-10 00:00:00,2.3%,worse,Low,M2 Money Stock y/y,2.3%,,7:50pm
231,-9%,GBP,2012-12-10 00:00:00,-5%,worse,Medium,RICS House Price Balance,-7%,,8:01pm
232,-9,AUD,2012-12-10 00:00:00,,,Medium,NAB Business Confidence,-1,,8:30pm
233,523B,CNY,2012-12-10 00:00:00,550B,worse,Medium,New Loans,505B,,10:00pm
234,-0.3%,EUR,2012-12-11 00:00:00,-0.3%,,Low,French Final Private Payrolls q/q,-0.3%,,2:30am
235,-0.7%,EUR,2012-12-11 00:00:00,0.4%,worse,Low,German WPI m/m,-0.6%,,3:00am
236,13.9%,CNY,2012-12-11 00:00:00,14.2%,worse,Low,M2 Money Supply y/y,14.1%,,4:00am
237,,EUR,2012-12-11 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
238,6.9,EUR,2012-12-11 00:00:00,-11.4,better,High,German ZEW Economic Sentiment,-15.7,,6:00am
239,7.6,EUR,2012-12-11 00:00:00,0.1,better,Medium,ZEW Economic Sentiment,-2.6,,6:00am
240,-0.4%,GBP,2012-12-11 00:00:00,,,Low,CB Leading Index m/m,0.1%,worse,6:00am
241,1.80|1.7,GBP,2012-12-11 00:00:00,,,Low,10-y Bond Auction,1.82|1.9,,6:35am
242,87.5,USD,2012-12-11 00:00:00,92.5,worse,Low,NFIB Small Business Index,93.1,,8:30am
243,-0.2B,CAD,2012-12-11 00:00:00,-1.2B,better,High,Trade Balance,-1.0B,worse,9:30am
244,-42.2B,USD,2012-12-11 00:00:00,-42.7B,,High,Trade Balance,-40.3B,better,9:30am
245,3.68M,USD,2012-12-11 00:00:00,3.62M,,Medium,JOLTS Job Openings,3.55M,,11:00am
246,0.6%,USD,2012-12-11 00:00:00,0.5%,worse,Low,Final Wholesale Inventories m/m,1.1%,,11:00am
247,45.1,USD,2012-12-11 00:00:00,51.6,worse,Low,IBD/TIPP Economic Optimism,48.6,,11:00am
248,,CAD,2012-12-11 00:00:00,,,Medium,BOC Gov Carney Speaks,,,2:20pm
249,-4.1%,AUD,2012-12-11 00:00:00,,,Medium,Westpac Consumer Sentiment,5.2%,,7:30pm
250,2.6%,JPY,2012-12-11 00:00:00,3.1%,worse,Medium,Core Machinery Orders m/m,-4.3%,,7:50pm
251,-0.1%,JPY,2012-12-11 00:00:00,-0.3%,better,Medium,Tertiary Industry Activity m/m,0.2%,,7:50pm
252,-0.9%,JPY,2012-12-11 00:00:00,-0.9%,,Low,PPI y/y,-1.0%,,7:50pm
253,,AUD,2012-12-12 00:00:00,,,High,RBA Gov Stevens Speaks,,,12:30am
254,-0.1%,EUR,2012-12-12 00:00:00,-0.1%,,Low,German Final CPI m/m,-0.1%,,3:00am
255,-0.2%,EUR,2012-12-12 00:00:00,0.0%,worse,Low,French Final CPI m/m,0.2%,,3:45am
256,,All,2012-12-12 00:00:00,,,Low,OPEC Meetings,,,12:00am
257,,EUR,2012-12-12 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
258,-3.0K,GBP,2012-12-12 00:00:00,5.9K,better,High,Claimant Count Change,6.0K,better,5:30am
259,7.8%,GBP,2012-12-12 00:00:00,7.9%,better,Medium,Unemployment Rate,7.8%,,5:30am
260,1.8%,GBP,2012-12-12 00:00:00,1.9%,worse,Low,Average Earnings Index 3m/y,1.8%,,5:30am
261,-15.5,CHF,2012-12-12 00:00:00,,,Medium,Credit Suisse Economic Expectations,-27.9,,6:00am
262,-1.4%,EUR,2012-12-12 00:00:00,0.3%,worse,Medium,Industrial Production m/m,-2.3%,better,6:00am
263,,GBP,2012-12-12 00:00:00,,,Medium,MPC Member Dale Speaks,,,6:45am
