,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,basic,ALL_NO_3_2_1,30_60,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 250}",0.75,0.73,0.76,0.64,934.00,358.00,"{'0': {'precision': 0.7576271186440678, 'recall': 0.9571734475374732, 'f1-score': 0.8457899716177862, 'support': 934}, '1': {'precision': 0.6428571428571429, 'recall': 0.2011173184357542, 'f1-score': 0.30638297872340425, 'support': 358}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.7002421307506054, 'recall': 0.5791453829866138, 'f1-score': 0.5760864751705952, 'support': 1292}, 'weighted avg': {'precision': 0.725825530926019, 'recall': 0.7476780185758514, 'f1-score': 0.6963258048560302, 'support': 1292}}",0.53
3,clf,rforest,max,basic,ALL_NO_3_2_1,30_60,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",0.75,0.73,0.76,0.65,934.00,358.00,"{'0': {'precision': 0.7632933104631218, 'recall': 0.9528907922912205, 'f1-score': 0.8476190476190476, 'support': 934}, '1': {'precision': 0.6507936507936508, 'recall': 0.22905027932960895, 'f1-score': 0.33884297520661155, 'support': 358}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.7070434806283863, 'recall': 0.5909705358104147, 'f1-score': 0.5932310114128296, 'support': 1292}, 'weighted avg': {'precision': 0.7321208041460392, 'recall': 0.7523219814241486, 'f1-score': 0.706642395975354, 'support': 1292}}",20.40
4,clf,xgb,max,basic,ALL_NO_3_2_1,30_60,included,basic,0.76,{'n_estimators': 100},0.75,0.72,0.76,0.61,934.00,358.00,"{'0': {'precision': 0.7641427328111401, 'recall': 0.9400428265524625, 'f1-score': 0.8430148823811809, 'support': 934}, '1': {'precision': 0.6083916083916084, 'recall': 0.2430167597765363, 'f1-score': 0.3473053892215569, 'support': 358}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6862671706013743, 'recall': 0.5915297931644994, 'f1-score': 0.595160135801369, 'support': 1292}, 'weighted avg': {'precision': 0.7209856874998457, 'recall': 0.7469040247678018, 'f1-score': 0.7056588463508826, 'support': 1292}}",0.35
5,clf,gboosting,max,basic,ALL_NO_3_2_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.73,0.77,0.63,934.00,358.00,"{'0': {'precision': 0.765625, 'recall': 0.9443254817987152, 'f1-score': 0.8456375838926175, 'support': 934}, '1': {'precision': 0.6285714285714286, 'recall': 0.24581005586592178, 'f1-score': 0.3534136546184739, 'support': 358}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6970982142857143, 'recall': 0.5950677688323185, 'f1-score': 0.5995256192555457, 'support': 1292}, 'weighted avg': {'precision': 0.7276488555948696, 'recall': 0.7507739938080495, 'f1-score': 0.7092473620039615, 'support': 1292}}",0.81
6,clf,ada,max,basic,ALL_NO_3_2_1,30_60,included,basic,0.75,{'n_estimators': 50},0.74,0.72,0.77,0.58,934.00,358.00,"{'0': {'precision': 0.7691622103386809, 'recall': 0.923982869379015, 'f1-score': 0.8394941634241244, 'support': 934}, '1': {'precision': 0.5823529411764706, 'recall': 0.276536312849162, 'f1-score': 0.375, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6757575757575758, 'recall': 0.6002595911140884, 'f1-score': 0.6072470817120622, 'support': 1292}, 'weighted avg': {'precision': 0.717399270431505, 'recall': 0.7445820433436533, 'f1-score': 0.7107875763453037, 'support': 1292}}",0.84
0,reg,kn,max,basic,ALL_NO_3_2_1,30_60,included,basic,9.91,{'n_neighbors': 41},,,,,,,10.42,5.72
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,30_60,included,basic,10.87,"{'C': 5, 'gamma': 1}",,,,,,,11.52,7.35
2,reg,dtree,max,basic,ALL_NO_3_2_1,30_60,included,basic,9.63,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,10.24,0.54
3,reg,rforest,max,basic,ALL_NO_3_2_1,30_60,included,basic,9.42,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,9.87,52.58
4,reg,xgb,max,basic,ALL_NO_3_2_1,30_60,included,basic,9.56,{'n_estimators': 50},,,,,,,9.81,0.33
5,reg,gboosting,max,basic,ALL_NO_3_2_1,30_60,included,basic,9.57,{'n_estimators': 50},,,,,,,9.72,0.70
6,reg,ada,max,basic,ALL_NO_3_2_1,30_60,included,basic,10.40,{'n_estimators': 10},,,,,,,11.37,0.86
0,clf,kn,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.75,{'n_neighbors': 31},0.73,0.71,0.73,0.65,934.00,358.00,"{'0': {'precision': 0.7348242811501597, 'recall': 0.9850107066381156, 'f1-score': 0.8417200365965234, 'support': 934}, '1': {'precision': 0.65, 'recall': 0.07262569832402235, 'f1-score': 0.1306532663316583, 'support': 358}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6924121405750798, 'recall': 0.528818202481069, 'f1-score': 0.48618665146409085, 'support': 1292}, 'weighted avg': {'precision': 0.7113203394692331, 'recall': 0.7321981424148607, 'f1-score': 0.6446906993249896, 'support': 1292}}",5.79
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",6.98
2,clf,dtree,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 250}",0.74,0.71,0.75,0.60,934.00,358.00,"{'0': {'precision': 0.7479131886477463, 'recall': 0.9593147751605996, 'f1-score': 0.8405253283302064, 'support': 934}, '1': {'precision': 0.5957446808510638, 'recall': 0.1564245810055866, 'f1-score': 0.247787610619469, 'support': 358}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6718289347494051, 'recall': 0.5578696780830931, 'f1-score': 0.5441564694748378, 'support': 1292}, 'weighted avg': {'precision': 0.7057488498000586, 'recall': 0.7368421052631579, 'f1-score': 0.6762837625868288, 'support': 1292}}",0.54
3,clf,rforest,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 10}",0.73,0.70,0.75,0.56,934.00,358.00,"{'0': {'precision': 0.7519181585677749, 'recall': 0.9443254817987152, 'f1-score': 0.8372093023255814, 'support': 934}, '1': {'precision': 0.5630252100840336, 'recall': 0.1871508379888268, 'f1-score': 0.2809224318658281, 'support': 358}, 'micro avg': {'precision': 0.7345201238390093, 'recall': 0.7345201238390093, 'f1-score': 0.7345201238390094, 'support': 1292}, 'macro avg': {'precision': 0.6574716843259043, 'recall': 0.565738159893771, 'f1-score': 0.5590658670957047, 'support': 1292}, 'weighted avg': {'precision': 0.6995778524089673, 'recall': 0.7345201238390093, 'f1-score': 0.6830678939474144, 'support': 1292}}",20.29
4,clf,xgb,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.77,{'n_estimators': 50},0.74,0.72,0.77,0.58,934.00,358.00,"{'0': {'precision': 0.7696428571428572, 'recall': 0.9229122055674518, 'f1-score': 0.8393378773125609, 'support': 934}, '1': {'precision': 0.5813953488372093, 'recall': 0.27932960893854747, 'f1-score': 0.37735849056603776, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6755191029900333, 'recall': 0.6011209072529996, 'f1-score': 0.6083481839392993, 'support': 1292}, 'weighted avg': {'precision': 0.7174813958631189, 'recall': 0.7445820433436533, 'f1-score': 0.7113281091583387, 'support': 1292}}",0.33
5,clf,gboosting,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.77,{'n_estimators': 100},0.74,0.72,0.77,0.58,934.00,358.00,"{'0': {'precision': 0.7725631768953068, 'recall': 0.9164882226980728, 'f1-score': 0.8383937316356512, 'support': 934}, '1': {'precision': 0.5760869565217391, 'recall': 0.29608938547486036, 'f1-score': 0.3911439114391144, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.674325066708523, 'recall': 0.6062888040864666, 'f1-score': 0.6147688215373828, 'support': 1292}, 'weighted avg': {'precision': 0.7181216235719808, 'recall': 0.7445820433436533, 'f1-score': 0.7144653758845985, 'support': 1292}}",0.83
6,clf,ada,min,basic,ALL_NO_3_2_1,30_60,included,basic,0.76,{'n_estimators': 50},0.73,0.71,0.77,0.54,934.00,358.00,"{'0': {'precision': 0.7688808007279345, 'recall': 0.9047109207708779, 'f1-score': 0.8312838170191836, 'support': 934}, '1': {'precision': 0.538860103626943, 'recall': 0.2905027932960894, 'f1-score': 0.37749546279491836, 'support': 358}, 'micro avg': {'precision': 0.7345201238390093, 'recall': 0.7345201238390093, 'f1-score': 0.7345201238390094, 'support': 1292}, 'macro avg': {'precision': 0.6538704521774388, 'recall': 0.5976068570334836, 'f1-score': 0.604389639907051, 'support': 1292}, 'weighted avg': {'precision': 0.7051444156179074, 'recall': 0.7345201238390093, 'f1-score': 0.7055437002914073, 'support': 1292}}",0.83
0,reg,kn,min,basic,ALL_NO_3_2_1,30_60,included,basic,9.56,{'n_neighbors': 31},,,,,,,9.75,5.48
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,30_60,included,basic,10.67,"{'C': 5, 'gamma': 1}",,,,,,,10.97,7.18
2,reg,dtree,min,basic,ALL_NO_3_2_1,30_60,included,basic,9.36,"{'max_depth': 4, 'min_samples_leaf': 100}",,,,,,,9.54,0.52
3,reg,rforest,min,basic,ALL_NO_3_2_1,30_60,included,basic,9.08,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,9.24,52.62
4,reg,xgb,min,basic,ALL_NO_3_2_1,30_60,included,basic,9.14,{'n_estimators': 50},,,,,,,9.41,0.33
5,reg,gboosting,min,basic,ALL_NO_3_2_1,30_60,included,basic,9.14,{'n_estimators': 50},,,,,,,9.41,0.70
6,reg,ada,min,basic,ALL_NO_3_2_1,30_60,included,basic,10.04,{'n_estimators': 10},,,,,,,10.37,1.03
0,clf,kn,max,all,ALL_NO_3_2_1,30_60,included,basic,0.74,{'n_neighbors': 31},0.73,0.71,0.74,0.64,934.00,358.00,"{'0': {'precision': 0.7375201288244766, 'recall': 0.9807280513918629, 'f1-score': 0.8419117647058822, 'support': 934}, '1': {'precision': 0.64, 'recall': 0.0893854748603352, 'f1-score': 0.1568627450980392, 'support': 358}, 'micro avg': {'precision': 0.7337461300309598, 'recall': 0.7337461300309598, 'f1-score': 0.7337461300309598, 'support': 1292}, 'macro avg': {'precision': 0.6887600644122382, 'recall': 0.5350567631260991, 'f1-score': 0.49938725490196073, 'support': 1292}, 'weighted avg': {'precision': 0.7104982974628956, 'recall': 0.7337461300309598, 'f1-score': 0.6520916803253808, 'support': 1292}}",5.84
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,30_60,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",7.13
2,clf,dtree,max,all,ALL_NO_3_2_1,30_60,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 250}",0.75,0.73,0.76,0.64,934.00,358.00,"{'0': {'precision': 0.7576271186440678, 'recall': 0.9571734475374732, 'f1-score': 0.8457899716177862, 'support': 934}, '1': {'precision': 0.6428571428571429, 'recall': 0.2011173184357542, 'f1-score': 0.30638297872340425, 'support': 358}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.7002421307506054, 'recall': 0.5791453829866138, 'f1-score': 0.5760864751705952, 'support': 1292}, 'weighted avg': {'precision': 0.725825530926019, 'recall': 0.7476780185758514, 'f1-score': 0.6963258048560302, 'support': 1292}}",0.53
3,clf,rforest,max,all,ALL_NO_3_2_1,30_60,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",0.75,0.73,0.76,0.65,934.00,358.00,"{'0': {'precision': 0.7632933104631218, 'recall': 0.9528907922912205, 'f1-score': 0.8476190476190476, 'support': 934}, '1': {'precision': 0.6507936507936508, 'recall': 0.22905027932960895, 'f1-score': 0.33884297520661155, 'support': 358}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.7070434806283863, 'recall': 0.5909705358104147, 'f1-score': 0.5932310114128296, 'support': 1292}, 'weighted avg': {'precision': 0.7321208041460392, 'recall': 0.7523219814241486, 'f1-score': 0.706642395975354, 'support': 1292}}",20.47
4,clf,xgb,max,all,ALL_NO_3_2_1,30_60,included,basic,0.76,{'n_estimators': 100},0.75,0.72,0.76,0.61,934.00,358.00,"{'0': {'precision': 0.7641427328111401, 'recall': 0.9400428265524625, 'f1-score': 0.8430148823811809, 'support': 934}, '1': {'precision': 0.6083916083916084, 'recall': 0.2430167597765363, 'f1-score': 0.3473053892215569, 'support': 358}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6862671706013743, 'recall': 0.5915297931644994, 'f1-score': 0.595160135801369, 'support': 1292}, 'weighted avg': {'precision': 0.7209856874998457, 'recall': 0.7469040247678018, 'f1-score': 0.7056588463508826, 'support': 1292}}",0.36
5,clf,gboosting,max,all,ALL_NO_3_2_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.73,0.77,0.63,934.00,358.00,"{'0': {'precision': 0.765625, 'recall': 0.9443254817987152, 'f1-score': 0.8456375838926175, 'support': 934}, '1': {'precision': 0.6285714285714286, 'recall': 0.24581005586592178, 'f1-score': 0.3534136546184739, 'support': 358}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6970982142857143, 'recall': 0.5950677688323185, 'f1-score': 0.5995256192555457, 'support': 1292}, 'weighted avg': {'precision': 0.7276488555948696, 'recall': 0.7507739938080495, 'f1-score': 0.7092473620039615, 'support': 1292}}",0.81
6,clf,ada,max,all,ALL_NO_3_2_1,30_60,included,basic,0.75,{'n_estimators': 50},0.74,0.72,0.77,0.58,934.00,358.00,"{'0': {'precision': 0.7691622103386809, 'recall': 0.923982869379015, 'f1-score': 0.8394941634241244, 'support': 934}, '1': {'precision': 0.5823529411764706, 'recall': 0.276536312849162, 'f1-score': 0.375, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6757575757575758, 'recall': 0.6002595911140884, 'f1-score': 0.6072470817120622, 'support': 1292}, 'weighted avg': {'precision': 0.717399270431505, 'recall': 0.7445820433436533, 'f1-score': 0.7107875763453037, 'support': 1292}}",0.83
0,reg,kn,max,all,ALL_NO_3_2_1,30_60,included,basic,9.91,{'n_neighbors': 41},,,,,,,10.42,5.74
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,30_60,included,basic,10.87,"{'C': 5, 'gamma': 1}",,,,,,,11.52,7.04
2,reg,dtree,max,all,ALL_NO_3_2_1,30_60,included,basic,9.63,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,10.24,0.52
3,reg,rforest,max,all,ALL_NO_3_2_1,30_60,included,basic,9.42,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,9.87,52.54
4,reg,xgb,max,all,ALL_NO_3_2_1,30_60,included,basic,9.56,{'n_estimators': 50},,,,,,,9.81,0.34
5,reg,gboosting,max,all,ALL_NO_3_2_1,30_60,included,basic,9.57,{'n_estimators': 50},,,,,,,9.72,0.75
6,reg,ada,max,all,ALL_NO_3_2_1,30_60,included,basic,10.40,{'n_estimators': 10},,,,,,,11.37,0.92
0,clf,kn,min,all,ALL_NO_3_2_1,30_60,included,basic,0.75,{'n_neighbors': 31},0.73,0.71,0.73,0.65,934.00,358.00,"{'0': {'precision': 0.7348242811501597, 'recall': 0.9850107066381156, 'f1-score': 0.8417200365965234, 'support': 934}, '1': {'precision': 0.65, 'recall': 0.07262569832402235, 'f1-score': 0.1306532663316583, 'support': 358}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6924121405750798, 'recall': 0.528818202481069, 'f1-score': 0.48618665146409085, 'support': 1292}, 'weighted avg': {'precision': 0.7113203394692331, 'recall': 0.7321981424148607, 'f1-score': 0.6446906993249896, 'support': 1292}}",6.70
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,30_60,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",6.87
2,clf,dtree,min,all,ALL_NO_3_2_1,30_60,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 250}",0.74,0.71,0.75,0.60,934.00,358.00,"{'0': {'precision': 0.7479131886477463, 'recall': 0.9593147751605996, 'f1-score': 0.8405253283302064, 'support': 934}, '1': {'precision': 0.5957446808510638, 'recall': 0.1564245810055866, 'f1-score': 0.247787610619469, 'support': 358}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6718289347494051, 'recall': 0.5578696780830931, 'f1-score': 0.5441564694748378, 'support': 1292}, 'weighted avg': {'precision': 0.7057488498000586, 'recall': 0.7368421052631579, 'f1-score': 0.6762837625868288, 'support': 1292}}",0.54
3,clf,rforest,min,all,ALL_NO_3_2_1,30_60,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 10}",0.73,0.70,0.75,0.56,934.00,358.00,"{'0': {'precision': 0.7519181585677749, 'recall': 0.9443254817987152, 'f1-score': 0.8372093023255814, 'support': 934}, '1': {'precision': 0.5630252100840336, 'recall': 0.1871508379888268, 'f1-score': 0.2809224318658281, 'support': 358}, 'micro avg': {'precision': 0.7345201238390093, 'recall': 0.7345201238390093, 'f1-score': 0.7345201238390094, 'support': 1292}, 'macro avg': {'precision': 0.6574716843259043, 'recall': 0.565738159893771, 'f1-score': 0.5590658670957047, 'support': 1292}, 'weighted avg': {'precision': 0.6995778524089673, 'recall': 0.7345201238390093, 'f1-score': 0.6830678939474144, 'support': 1292}}",20.53
4,clf,xgb,min,all,ALL_NO_3_2_1,30_60,included,basic,0.77,{'n_estimators': 50},0.74,0.72,0.77,0.58,934.00,358.00,"{'0': {'precision': 0.7696428571428572, 'recall': 0.9229122055674518, 'f1-score': 0.8393378773125609, 'support': 934}, '1': {'precision': 0.5813953488372093, 'recall': 0.27932960893854747, 'f1-score': 0.37735849056603776, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6755191029900333, 'recall': 0.6011209072529996, 'f1-score': 0.6083481839392993, 'support': 1292}, 'weighted avg': {'precision': 0.7174813958631189, 'recall': 0.7445820433436533, 'f1-score': 0.7113281091583387, 'support': 1292}}",0.34
5,clf,gboosting,min,all,ALL_NO_3_2_1,30_60,included,basic,0.77,{'n_estimators': 100},0.74,0.72,0.77,0.58,934.00,358.00,"{'0': {'precision': 0.7725631768953068, 'recall': 0.9164882226980728, 'f1-score': 0.8383937316356512, 'support': 934}, '1': {'precision': 0.5760869565217391, 'recall': 0.29608938547486036, 'f1-score': 0.3911439114391144, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.674325066708523, 'recall': 0.6062888040864666, 'f1-score': 0.6147688215373828, 'support': 1292}, 'weighted avg': {'precision': 0.7181216235719808, 'recall': 0.7445820433436533, 'f1-score': 0.7144653758845985, 'support': 1292}}",0.84
6,clf,ada,min,all,ALL_NO_3_2_1,30_60,included,basic,0.76,{'n_estimators': 50},0.73,0.71,0.77,0.54,934.00,358.00,"{'0': {'precision': 0.7688808007279345, 'recall': 0.9047109207708779, 'f1-score': 0.8312838170191836, 'support': 934}, '1': {'precision': 0.538860103626943, 'recall': 0.2905027932960894, 'f1-score': 0.37749546279491836, 'support': 358}, 'micro avg': {'precision': 0.7345201238390093, 'recall': 0.7345201238390093, 'f1-score': 0.7345201238390094, 'support': 1292}, 'macro avg': {'precision': 0.6538704521774388, 'recall': 0.5976068570334836, 'f1-score': 0.604389639907051, 'support': 1292}, 'weighted avg': {'precision': 0.7051444156179074, 'recall': 0.7345201238390093, 'f1-score': 0.7055437002914073, 'support': 1292}}",0.83
0,reg,kn,min,all,ALL_NO_3_2_1,30_60,included,basic,9.56,{'n_neighbors': 31},,,,,,,9.75,5.80
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,30_60,included,basic,10.67,"{'C': 5, 'gamma': 1}",,,,,,,10.97,7.09
2,reg,dtree,min,all,ALL_NO_3_2_1,30_60,included,basic,9.36,"{'max_depth': 4, 'min_samples_leaf': 100}",,,,,,,9.54,0.52
3,reg,rforest,min,all,ALL_NO_3_2_1,30_60,included,basic,9.08,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,9.24,52.58
4,reg,xgb,min,all,ALL_NO_3_2_1,30_60,included,basic,9.14,{'n_estimators': 50},,,,,,,9.41,0.41
5,reg,gboosting,min,all,ALL_NO_3_2_1,30_60,included,basic,9.14,{'n_estimators': 50},,,,,,,9.41,0.80
6,reg,ada,min,all,ALL_NO_3_2_1,30_60,included,basic,10.04,{'n_estimators': 10},,,,,,,10.37,1.13
0,clf,kn,max,basic,ALL_YES_1_1_1,30_60,included,basic,0.76,{'n_neighbors': 41},0.77,0.72,0.77,0.56,701.00,216.00,"{'0': {'precision': 0.773542600896861, 'recall': 0.9843081312410842, 'f1-score': 0.8662900188323917, 'support': 701}, '1': {'precision': 0.56, 'recall': 0.06481481481481481, 'f1-score': 0.11618257261410789, 'support': 216}, 'micro avg': {'precision': 0.7677208287895311, 'recall': 0.7677208287895311, 'f1-score': 0.7677208287895311, 'support': 917}, 'macro avg': {'precision': 0.6667713004484306, 'recall': 0.5245614730279495, 'f1-score': 0.4912362957232498, 'support': 917}, 'weighted avg': {'precision': 0.7232424898895305, 'recall': 0.7677208287895311, 'f1-score': 0.6896016781746498, 'support': 917}}",4.68
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,30_60,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,0.00,701.00,216.00,"{'0': {'precision': 0.7644492911668485, 'recall': 1.0, 'f1-score': 0.8665018541409147, 'support': 701}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 216}, 'micro avg': {'precision': 0.7644492911668485, 'recall': 0.7644492911668485, 'f1-score': 0.7644492911668485, 'support': 917}, 'macro avg': {'precision': 0.3822246455834242, 'recall': 0.5, 'f1-score': 0.43325092707045737, 'support': 917}, 'weighted avg': {'precision': 0.5843827187654971, 'recall': 0.7644492911668485, 'f1-score': 0.6623967281927822, 'support': 917}}",4.13
2,clf,dtree,max,basic,ALL_YES_1_1_1,30_60,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 250}",0.76,0.71,0.78,0.49,701.00,216.00,"{'0': {'precision': 0.7827102803738317, 'recall': 0.9557774607703281, 'f1-score': 0.8606294155427103, 'support': 701}, '1': {'precision': 0.4918032786885246, 'recall': 0.1388888888888889, 'f1-score': 0.21660649819494585, 'support': 216}, 'micro avg': {'precision': 0.7633587786259542, 'recall': 0.7633587786259542, 'f1-score': 0.7633587786259542, 'support': 917}, 'macro avg': {'precision': 0.6372567795311781, 'recall': 0.5473331748296085, 'f1-score': 0.5386179568688281, 'support': 917}, 'weighted avg': {'precision': 0.7141869299223309, 'recall': 0.7633587786259542, 'f1-score': 0.7089293608566503, 'support': 917}}",0.41
3,clf,rforest,max,basic,ALL_YES_1_1_1,30_60,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 50}",0.77,0.73,0.79,0.53,701.00,216.00,"{'0': {'precision': 0.7866354044548651, 'recall': 0.9572039942938659, 'f1-score': 0.8635778635778635, 'support': 701}, '1': {'precision': 0.53125, 'recall': 0.1574074074074074, 'f1-score': 0.24285714285714285, 'support': 216}, 'micro avg': {'precision': 0.7688113413304253, 'recall': 0.7688113413304253, 'f1-score': 0.7688113413304253, 'support': 917}, 'macro avg': {'precision': 0.6589427022274326, 'recall': 0.5573057008506367, 'f1-score': 0.5532175032175032, 'support': 917}, 'weighted avg': {'precision': 0.7264791914098805, 'recall': 0.7688113413304253, 'f1-score': 0.7173666578246731, 'support': 917}}",18.14
