,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,reg,rforest,basic,ALL_NO_1_1_1,60_180,included,basic,28.39,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,27.15,47.63
4,reg,xgb,basic,ALL_NO_1_1_1,60_180,included,basic,28.29,{'n_estimators': 50},,,,,,,,,27.43,0.29
5,reg,gboosting,basic,ALL_NO_1_1_1,60_180,included,basic,28.26,{'n_estimators': 50},,,,,,,,,27.70,0.71
6,reg,ada,basic,ALL_NO_1_1_1,60_180,included,basic,29.57,{'n_estimators': 10},,,,,,,,,28.17,0.59
0,clf,kn,all,ALL_NO_1_1_1,60_180,included,basic,0.60,{'n_neighbors': 31},0.61,0.63,0.61,0.59,0.71,316.00,624.00,352.00,"{'0': {'precision': 0.6146341463414634, 'recall': 0.3987341772151899, 'f1-score': 0.48368522072936665, 'support': 316}, '1': {'precision': 0.5900552486187846, 'recall': 0.8557692307692307, 'f1-score': 0.6984957488554611, 'support': 624}, '2': {'precision': 0.7087912087912088, 'recall': 0.3664772727272727, 'f1-score': 0.48314606741573035, 'support': 352}, 'micro avg': {'precision': 0.6106811145510835, 'recall': 0.6106811145510835, 'f1-score': 0.6106811145510835, 'support': 1292}, 'macro avg': {'precision': 0.6378268679171523, 'recall': 0.5403268935705644, 'f1-score': 0.5551090123335194, 'support': 1292}, 'weighted avg': {'precision': 0.6284159217310601, 'recall': 0.6106811145510835, 'f1-score': 0.5872858303147249, 'support': 1292}}",7.03
1,clf,svc-rbf,all,ALL_NO_1_1_1,60_180,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,316.00,624.00,352.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 316}, '1': {'precision': 0.48297213622291024, 'recall': 1.0, 'f1-score': 0.651356993736952, 'support': 624}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 352}, 'micro avg': {'precision': 0.48297213622291024, 'recall': 0.48297213622291024, 'f1-score': 0.48297213622291024, 'support': 1292}, 'macro avg': {'precision': 0.1609907120743034, 'recall': 0.3333333333333333, 'f1-score': 0.21711899791231734, 'support': 1292}, 'weighted avg': {'precision': 0.23326208436772136, 'recall': 0.48297213622291024, 'f1-score': 0.31458727870886843, 'support': 1292}}",8.81
2,clf,dtree,all,ALL_NO_1_1_1,60_180,included,basic,0.64,"{'max_depth': 3, 'min_samples_leaf': 150}",0.64,0.67,0.68,0.60,0.77,316.00,624.00,352.00,"{'0': {'precision': 0.6755555555555556, 'recall': 0.4810126582278481, 'f1-score': 0.5619223659889094, 'support': 316}, '1': {'precision': 0.6013590033975085, 'recall': 0.8509615384615384, 'f1-score': 0.7047113470471135, 'support': 624}, '2': {'precision': 0.7717391304347826, 'recall': 0.4034090909090909, 'f1-score': 0.5298507462686567, 'support': 352}, 'micro avg': {'precision': 0.6385448916408669, 'recall': 0.6385448916408669, 'f1-score': 0.6385448916408669, 'support': 1292}, 'macro avg': {'precision': 0.6828845631292823, 'recall': 0.5784610958661591, 'f1-score': 0.5988281531015599, 'support': 1292}, 'weighted avg': {'precision': 0.6659255012296009, 'recall': 0.6385448916408669, 'f1-score': 0.6221476864523694, 'support': 1292}}",0.58
3,clf,rforest,all,ALL_NO_1_1_1,60_180,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 50}",0.64,0.64,0.63,0.63,0.68,316.00,624.00,352.00,"{'0': {'precision': 0.6324786324786325, 'recall': 0.46835443037974683, 'f1-score': 0.5381818181818181, 'support': 316}, '1': {'precision': 0.6254589963280294, 'recall': 0.8189102564102564, 'f1-score': 0.7092297015961136, 'support': 624}, '2': {'precision': 0.6846473029045643, 'recall': 0.46875, 'f1-score': 0.5564924114671164, 'support': 352}, 'micro avg': {'precision': 0.6377708978328174, 'recall': 0.6377708978328174, 'f1-score': 0.6377708978328174, 'support': 1292}, 'macro avg': {'precision': 0.6475283105704087, 'recall': 0.5853382289300011, 'f1-score': 0.6013013104150161, 'support': 1292}, 'weighted avg': {'precision': 0.6433014800265826, 'recall': 0.6377708978328174, 'f1-score': 0.6257818244410638, 'support': 1292}}",18.57
4,clf,xgb,all,ALL_NO_1_1_1,60_180,included,basic,0.65,{'n_estimators': 10},0.64,0.64,0.62,0.63,0.68,316.00,624.00,352.00,"{'0': {'precision': 0.624, 'recall': 0.4936708860759494, 'f1-score': 0.5512367491166077, 'support': 316}, '1': {'precision': 0.6312419974391805, 'recall': 0.7900641025641025, 'f1-score': 0.701779359430605, 'support': 624}, '2': {'precision': 0.6819923371647509, 'recall': 0.5056818181818182, 'f1-score': 0.5807504078303425, 'support': 352}, 'micro avg': {'precision': 0.6400928792569659, 'recall': 0.6400928792569659, 'f1-score': 0.6400928792569659, 'support': 1292}, 'macro avg': {'precision': 0.6457447782013105, 'recall': 0.5964722689406234, 'f1-score': 0.6112555054591851, 'support': 1292}, 'weighted avg': {'precision': 0.6432974528514249, 'recall': 0.6400928792569659, 'f1-score': 0.631985508174788, 'support': 1292}}",0.89
5,clf,gboosting,all,ALL_NO_1_1_1,60_180,included,basic,0.65,{'n_estimators': 100},0.63,0.64,0.62,0.62,0.67,316.00,624.00,352.00,"{'0': {'precision': 0.6219512195121951, 'recall': 0.48417721518987344, 'f1-score': 0.5444839857651246, 'support': 316}, '1': {'precision': 0.6240409207161125, 'recall': 0.782051282051282, 'f1-score': 0.6941678520625889, 'support': 624}, '2': {'precision': 0.6704545454545454, 'recall': 0.5028409090909091, 'f1-score': 0.5746753246753246, 'support': 352}, 'micro avg': {'precision': 0.6331269349845201, 'recall': 0.6331269349845201, 'f1-score': 0.6331269349845201, 'support': 1292}, 'macro avg': {'precision': 0.6388155618942843, 'recall': 0.5896898021106881, 'f1-score': 0.6044423875010126, 'support': 1292}, 'weighted avg': {'precision': 0.6361750153968327, 'recall': 0.6331269349845201, 'f1-score': 0.6250026265282888, 'support': 1292}}",3.15
6,clf,ada,all,ALL_NO_1_1_1,60_180,included,basic,0.64,{'n_estimators': 50},0.64,0.64,0.61,0.64,0.65,316.00,624.00,352.00,"{'0': {'precision': 0.6104868913857678, 'recall': 0.5158227848101266, 'f1-score': 0.5591766723842195, 'support': 316}, '1': {'precision': 0.6403269754768393, 'recall': 0.7532051282051282, 'f1-score': 0.6921944035346097, 'support': 624}, '2': {'precision': 0.6494845360824743, 'recall': 0.5369318181818182, 'f1-score': 0.5878693623639192, 'support': 352}, 'micro avg': {'precision': 0.6362229102167183, 'recall': 0.6362229102167183, 'f1-score': 0.6362229102167183, 'support': 1292}, 'macro avg': {'precision': 0.6334328009816937, 'recall': 0.601986577065691, 'f1-score': 0.6130801460942495, 'support': 1292}, 'weighted avg': {'precision': 0.6355235658486696, 'recall': 0.6362229102167183, 'f1-score': 0.6312377336154097, 'support': 1292}}",0.87
0,reg,kn,all,ALL_NO_1_1_1,60_180,included,basic,31.54,{'n_neighbors': 11},,,,,,,,,31.05,6.97
1,reg,svr-rbf,all,ALL_NO_1_1_1,60_180,included,basic,38.42,"{'C': 5, 'gamma': 1}",,,,,,,,,37.48,6.30
2,reg,dtree,all,ALL_NO_1_1_1,60_180,included,basic,28.80,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,27.43,0.56
3,reg,rforest,all,ALL_NO_1_1_1,60_180,included,basic,28.43,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,26.81,56.15
4,reg,xgb,all,ALL_NO_1_1_1,60_180,included,basic,28.34,{'n_estimators': 50},,,,,,,,,27.41,0.33
5,reg,gboosting,all,ALL_NO_1_1_1,60_180,included,basic,28.23,{'n_estimators': 50},,,,,,,,,27.84,0.79
6,reg,ada,all,ALL_NO_1_1_1,60_180,included,basic,29.32,{'n_estimators': 10},,,,,,,,,27.82,0.89
0,clf,kn,basic,ALL_NO_3_2_1,60_180,included,basic,0.60,{'n_neighbors': 31},0.60,0.62,0.58,0.58,0.71,316.00,624.00,352.00,"{'0': {'precision': 0.5804878048780487, 'recall': 0.37658227848101267, 'f1-score': 0.45681381957773515, 'support': 316}, '1': {'precision': 0.583058305830583, 'recall': 0.8493589743589743, 'f1-score': 0.6914546640574037, 'support': 624}, '2': {'precision': 0.7134831460674157, 'recall': 0.36079545454545453, 'f1-score': 0.479245283018868, 'support': 352}, 'micro avg': {'precision': 0.6006191950464397, 'recall': 0.6006191950464397, 'f1-score': 0.6006191950464397, 'support': 1292}, 'macro avg': {'precision': 0.6256764189253491, 'recall': 0.5289122357951471, 'f1-score': 0.542504588884669, 'support': 1292}, 'weighted avg': {'precision': 0.6179633100584192, 'recall': 0.6006191950464397, 'f1-score': 0.5762501679419704, 'support': 1292}}",5.41
1,clf,svc-rbf,basic,ALL_NO_3_2_1,60_180,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,316.00,624.00,352.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 316}, '1': {'precision': 0.48297213622291024, 'recall': 1.0, 'f1-score': 0.651356993736952, 'support': 624}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 352}, 'micro avg': {'precision': 0.48297213622291024, 'recall': 0.48297213622291024, 'f1-score': 0.48297213622291024, 'support': 1292}, 'macro avg': {'precision': 0.1609907120743034, 'recall': 0.3333333333333333, 'f1-score': 0.21711899791231734, 'support': 1292}, 'weighted avg': {'precision': 0.23326208436772136, 'recall': 0.48297213622291024, 'f1-score': 0.31458727870886843, 'support': 1292}}",7.75
2,clf,dtree,basic,ALL_NO_3_2_1,60_180,included,basic,0.64,"{'max_depth': 3, 'min_samples_leaf': 150}",0.64,0.67,0.68,0.60,0.77,316.00,624.00,352.00,"{'0': {'precision': 0.6755555555555556, 'recall': 0.4810126582278481, 'f1-score': 0.5619223659889094, 'support': 316}, '1': {'precision': 0.6013590033975085, 'recall': 0.8509615384615384, 'f1-score': 0.7047113470471135, 'support': 624}, '2': {'precision': 0.7717391304347826, 'recall': 0.4034090909090909, 'f1-score': 0.5298507462686567, 'support': 352}, 'micro avg': {'precision': 0.6385448916408669, 'recall': 0.6385448916408669, 'f1-score': 0.6385448916408669, 'support': 1292}, 'macro avg': {'precision': 0.6828845631292823, 'recall': 0.5784610958661591, 'f1-score': 0.5988281531015599, 'support': 1292}, 'weighted avg': {'precision': 0.6659255012296009, 'recall': 0.6385448916408669, 'f1-score': 0.6221476864523694, 'support': 1292}}",0.49
3,clf,rforest,basic,ALL_NO_3_2_1,60_180,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.64,0.64,0.63,0.63,0.69,316.00,624.00,352.00,"{'0': {'precision': 0.6299212598425197, 'recall': 0.5063291139240507, 'f1-score': 0.5614035087719299, 'support': 316}, '1': {'precision': 0.6278195488721805, 'recall': 0.8028846153846154, 'f1-score': 0.7046413502109706, 'support': 624}, '2': {'precision': 0.6875, 'recall': 0.46875, 'f1-score': 0.5574324324324325, 'support': 352}, 'micro avg': {'precision': 0.6393188854489165, 'recall': 0.6393188854489165, 'f1-score': 0.6393188854489165, 'support': 1292}, 'macro avg': {'precision': 0.6484136029049, 'recall': 0.592654576436222, 'f1-score': 0.607825763805111, 'support': 1292}, 'weighted avg': {'precision': 0.6445932791071802, 'recall': 0.6393188854489165, 'f1-score': 0.6295014918883838, 'support': 1292}}",18.52
4,clf,xgb,basic,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 100},0.64,0.64,0.63,0.63,0.67,316.00,624.00,352.00,"{'0': {'precision': 0.6274509803921569, 'recall': 0.5063291139240507, 'f1-score': 0.5604203152364273, 'support': 316}, '1': {'precision': 0.6275510204081632, 'recall': 0.7884615384615384, 'f1-score': 0.6988636363636364, 'support': 624}, '2': {'precision': 0.6679841897233202, 'recall': 0.48011363636363635, 'f1-score': 0.5586776859504132, 'support': 352}, 'micro avg': {'precision': 0.6354489164086687, 'recall': 0.6354489164086687, 'f1-score': 0.6354489164086687, 'support': 1292}, 'macro avg': {'precision': 0.6409953968412134, 'recall': 0.5916347629164084, 'f1-score': 0.6059872125168256, 'support': 1292}, 'weighted avg': {'precision': 0.6385424004034242, 'recall': 0.6354489164086687, 'f1-score': 0.6268098097214904, 'support': 1292}}",0.86
5,clf,gboosting,basic,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 100},0.64,0.64,0.62,0.64,0.66,316.00,624.00,352.00,"{'0': {'precision': 0.6201550387596899, 'recall': 0.5063291139240507, 'f1-score': 0.5574912891986062, 'support': 316}, '1': {'precision': 0.6363636363636364, 'recall': 0.7740384615384616, 'f1-score': 0.6984815618221257, 'support': 624}, '2': {'precision': 0.6618181818181819, 'recall': 0.5170454545454546, 'f1-score': 0.5805422647527911, 'support': 352}, 'micro avg': {'precision': 0.6385448916408669, 'recall': 0.6385448916408669, 'f1-score': 0.6385448916408669, 'support': 1292}, 'macro avg': {'precision': 0.6394456189805028, 'recall': 0.5991376766693223, 'f1-score': 0.612171705257841, 'support': 1292}, 'weighted avg': {'precision': 0.6393342889620519, 'recall': 0.6385448916408669, 'f1-score': 0.6318658043008889, 'support': 1292}}",2.43
6,clf,ada,basic,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 50},0.63,0.63,0.59,0.63,0.65,316.00,624.00,352.00,"{'0': {'precision': 0.5932835820895522, 'recall': 0.5031645569620253, 'f1-score': 0.5445205479452055, 'support': 316}, '1': {'precision': 0.6342780026990553, 'recall': 0.7532051282051282, 'f1-score': 0.6886446886446886, 'support': 624}, '2': {'precision': 0.6501766784452296, 'recall': 0.5227272727272727, 'f1-score': 0.5795275590551181, 'support': 352}, 'micro avg': {'precision': 0.6292569659442725, 'recall': 0.6292569659442725, 'f1-score': 0.6292569659442725, 'support': 1292}, 'macro avg': {'precision': 0.625912754411279, 'recall': 0.593032319298142, 'f1-score': 0.6042309318816708, 'support': 1292}, 'weighted avg': {'precision': 0.6285830312981656, 'recall': 0.6292569659442725, 'f1-score': 0.6236660059228888, 'support': 1292}}",0.72
0,reg,kn,basic,ALL_NO_3_2_1,60_180,included,basic,31.45,{'n_neighbors': 11},,,,,,,,,30.74,5.38
1,reg,svr-rbf,basic,ALL_NO_3_2_1,60_180,included,basic,38.42,"{'C': 5, 'gamma': 1}",,,,,,,,,37.48,5.53
2,reg,dtree,basic,ALL_NO_3_2_1,60_180,included,basic,28.79,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,27.43,0.49
3,reg,rforest,basic,ALL_NO_3_2_1,60_180,included,basic,28.41,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,27.13,49.27
4,reg,xgb,basic,ALL_NO_3_2_1,60_180,included,basic,28.27,{'n_estimators': 50},,,,,,,,,27.43,0.28
5,reg,gboosting,basic,ALL_NO_3_2_1,60_180,included,basic,28.21,{'n_estimators': 50},,,,,,,,,27.80,0.66
6,reg,ada,basic,ALL_NO_3_2_1,60_180,included,basic,29.43,{'n_estimators': 10},,,,,,,,,27.91,0.53
0,clf,kn,all,ALL_NO_3_2_1,60_180,included,basic,0.60,{'n_neighbors': 31},0.61,0.62,0.61,0.59,0.70,316.00,624.00,352.00,"{'0': {'precision': 0.6059113300492611, 'recall': 0.38924050632911394, 'f1-score': 0.47398843930635837, 'support': 316}, '1': {'precision': 0.588495575221239, 'recall': 0.8525641025641025, 'f1-score': 0.6963350785340314, 'support': 624}, '2': {'precision': 0.7027027027027027, 'recall': 0.3693181818181818, 'f1-score': 0.4841713221601491, 'support': 352}, 'micro avg': {'precision': 0.6075851393188855, 'recall': 0.6075851393188855, 'f1-score': 0.6075851393188855, 'support': 1292}, 'macro avg': {'precision': 0.632369869324401, 'recall': 0.5370409302371327, 'f1-score': 0.5514982800001796, 'support': 1292}, 'weighted avg': {'precision': 0.6238704106694821, 'recall': 0.6075851393188855, 'f1-score': 0.5841499545096109, 'support': 1292}}",6.76
1,clf,svc-rbf,all,ALL_NO_3_2_1,60_180,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,316.00,624.00,352.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 316}, '1': {'precision': 0.48297213622291024, 'recall': 1.0, 'f1-score': 0.651356993736952, 'support': 624}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 352}, 'micro avg': {'precision': 0.48297213622291024, 'recall': 0.48297213622291024, 'f1-score': 0.48297213622291024, 'support': 1292}, 'macro avg': {'precision': 0.1609907120743034, 'recall': 0.3333333333333333, 'f1-score': 0.21711899791231734, 'support': 1292}, 'weighted avg': {'precision': 0.23326208436772136, 'recall': 0.48297213622291024, 'f1-score': 0.31458727870886843, 'support': 1292}}",8.80
2,clf,dtree,all,ALL_NO_3_2_1,60_180,included,basic,0.64,"{'max_depth': 3, 'min_samples_leaf': 150}",0.64,0.67,0.68,0.60,0.77,316.00,624.00,352.00,"{'0': {'precision': 0.6755555555555556, 'recall': 0.4810126582278481, 'f1-score': 0.5619223659889094, 'support': 316}, '1': {'precision': 0.6013590033975085, 'recall': 0.8509615384615384, 'f1-score': 0.7047113470471135, 'support': 624}, '2': {'precision': 0.7717391304347826, 'recall': 0.4034090909090909, 'f1-score': 0.5298507462686567, 'support': 352}, 'micro avg': {'precision': 0.6385448916408669, 'recall': 0.6385448916408669, 'f1-score': 0.6385448916408669, 'support': 1292}, 'macro avg': {'precision': 0.6828845631292823, 'recall': 0.5784610958661591, 'f1-score': 0.5988281531015599, 'support': 1292}, 'weighted avg': {'precision': 0.6659255012296009, 'recall': 0.6385448916408669, 'f1-score': 0.6221476864523694, 'support': 1292}}",0.59
3,clf,rforest,all,ALL_NO_3_2_1,60_180,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.64,0.65,0.64,0.62,0.69,316.00,624.00,352.00,"{'0': {'precision': 0.6422413793103449, 'recall': 0.47151898734177217, 'f1-score': 0.5437956204379563, 'support': 316}, '1': {'precision': 0.6210653753026635, 'recall': 0.8221153846153846, 'f1-score': 0.7075862068965517, 'support': 624}, '2': {'precision': 0.6923076923076923, 'recall': 0.4602272727272727, 'f1-score': 0.552901023890785, 'support': 352}, 'micro avg': {'precision': 0.6377708978328174, 'recall': 0.6377708978328174, 'f1-score': 0.6377708978328174, 'support': 1292}, 'macro avg': {'precision': 0.6518714823069002, 'recall': 0.5846205482281431, 'f1-score': 0.6014276170750976, 'support': 1292}, 'weighted avg': {'precision': 0.6456543171387296, 'recall': 0.6377708978328174, 'f1-score': 0.6253826389871507, 'support': 1292}}",19.06
4,clf,xgb,all,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 100},0.64,0.64,0.64,0.63,0.68,316.00,624.00,352.00,"{'0': {'precision': 0.6363636363636364, 'recall': 0.509493670886076, 'f1-score': 0.5659050966608086, 'support': 316}, '1': {'precision': 0.6307692307692307, 'recall': 0.7884615384615384, 'f1-score': 0.7008547008547009, 'support': 624}, '2': {'precision': 0.6756756756756757, 'recall': 0.4971590909090909, 'f1-score': 0.5728314238952537, 'support': 352}, 'micro avg': {'precision': 0.6408668730650154, 'recall': 0.6408668730650154, 'f1-score': 0.6408668730650154, 'support': 1292}, 'macro avg': {'precision': 0.6476028476028476, 'recall': 0.5983714334189018, 'f1-score': 0.6131970738035878, 'support': 1292}, 'weighted avg': {'precision': 0.6443720951460888, 'recall': 0.6408668730650154, 'f1-score': 0.6329690441867478, 'support': 1292}}",0.98
5,clf,gboosting,all,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 10},0.65,0.65,0.67,0.63,0.69,316.00,624.00,352.00,"{'0': {'precision': 0.6724137931034483, 'recall': 0.4936708860759494, 'f1-score': 0.5693430656934307, 'support': 316}, '1': {'precision': 0.6253101736972705, 'recall': 0.8076923076923077, 'f1-score': 0.704895104895105, 'support': 624}, '2': {'precision': 0.6850393700787402, 'recall': 0.4943181818181818, 'f1-score': 0.5742574257425743, 'support': 352}, 'micro avg': {'precision': 0.6455108359133127, 'recall': 0.6455108359133127, 'f1-score': 0.6455108359133127, 'support': 1292}, 'macro avg': {'precision': 0.660921112293153, 'recall': 0.598560458528813, 'f1-score': 0.6161651987770367, 'support': 1292}, 'weighted avg': {'precision': 0.6531038430924945, 'recall': 0.6455108359133127, 'f1-score': 0.6361498204915292, 'support': 1292}}",2.63
