,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
99,62.0,EUR,2013-12-17 05:00:00,55.3,better,High,German ZEW Economic Sentiment,54.6,,51
100,0.9%,EUR,2013-12-17 05:00:00,0.9%,,Medium,Final CPI y/y,0.9%,,51
101,68.3,EUR,2013-12-17 05:00:00,60.9,better,Medium,ZEW Economic Sentiment,60.2,,51
102,0.9%,EUR,2013-12-17 05:00:00,1.0%,worse,Low,Final Core CPI y/y,1.0%,,51
103,,EUR,2013-12-17 00:00:00,,,Medium,Eurogroup Meetings,,,51
104,12,GBP,2013-12-17 06:00:00,12,,Medium,CBI Industrial Order Expectations,11,,51
105,1.0%,CAD,2013-12-17 08:30:00,-0.2%,better,High,Manufacturing Sales m/m,0.6%,,51
106,0.2%,NZD,2013-12-17 08:30:00,,,Low,GDT Price Index,3.9%,,51
107,0.2%,USD,2013-12-17 08:30:00,0.1%,better,High,Core CPI m/m,0.1%,,51
108,0.0%,USD,2013-12-17 08:30:00,0.1%,worse,Medium,CPI m/m,-0.1%,,51
109,-95B,USD,2013-12-17 08:30:00,-101B,better,Medium,Current Account,-97B,,51
110,58,USD,2013-12-17 10:00:00,55,better,Medium,NAHB Housing Market Index,54,,51
111,,GBP,2013-12-17 10:30:00,,,High,BOE Gov Carney Speaks,,,51
112,-4.78B,NZD,2013-12-17 16:45:00,-4.45B,worse,Medium,Current Account,-1.34B,,51
113,,AUD,2013-12-17 17:30:00,,,High,RBA Gov Stevens Speaks,,,51
114,-0.1%,AUD,2013-12-17 18:30:00,,,Low,MI Leading Index m/m,0.1%,,51
115,-1.35T,JPY,2013-12-17 18:50:00,-1.13T,worse,Medium,Trade Balance,-1.09T,,51
116,64.1,NZD,2013-12-17 19:00:00,,,High,ANZ Business Confidence,60.5,,51
117,1.4%,CNY,2013-12-17 21:00:00,,,Low,CB Leading Index m/m,0.7%,better,51
118,5.5%,CNY,2013-12-17 21:00:00,,,Low,Foreign Direct Investment ytd/y,5.8%,,51
119,109.5,EUR,2013-12-18 04:00:00,109.7,,High,German Ifo Business Climate,109.3,,51
120,-36.7K,GBP,2013-12-18 04:30:00,-35.2K,better,High,Claimant Count Change,-42.8K,better,51
121,0-0-9,GBP,2013-12-18 04:30:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,51
122,0-0-9,GBP,2013-12-18 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,51
123,7.4%,GBP,2013-12-18 04:30:00,7.6%,better,High,Unemployment Rate,7.6%,,51
124,0.9%,GBP,2013-12-18 04:30:00,0.8%,better,Medium,Average Earnings Index 3m/y,0.8%,better,51
125,39.4,CHF,2013-12-18 05:00:00,,,Medium,Credit Suisse Economic Expectations,31.6,,51
126,,EUR,2013-12-18 00:00:00,,,Medium,ECOFIN Meetings,,,51
127,34,GBP,2013-12-18 06:00:00,9,better,Medium,CBI Realized Sales,1,,51
128,0.87M,USD,2013-12-18 00:00:00,0.91M,worse,Low,Housing Starts,0.88M,,51
129,0.89M,USD,2013-12-18 00:00:00,0.92M,worse,Low,Housing Starts,0.87M,,51
130,1.4%,CAD,2013-12-18 08:30:00,0.4%,better,Medium,Wholesale Sales m/m,0.0%,worse,51
131,1.01M,USD,2013-12-18 08:30:00,0.99M,,High,Building Permits,1.04M,,51
132,1.09M,USD,2013-12-18 08:30:00,0.95M,better,Medium,Housing Starts,0.89M,,51
133,56.0,USD,2013-12-18 09:00:00,56.4,worse,Low,Flash Services PMI,55.9,worse,51
134,-2.9M,USD,2013-12-18 10:30:00,-2.4M,,Medium,Crude Oil Inventories,-10.6M,,51
135,,USD,2013-12-18 14:00:00,,,High,FOMC Economic Projections,,,51
136,,USD,2013-12-18 14:00:00,,,High,FOMC Statement,,,51
137,<0.25%,USD,2013-12-18 14:00:00,<0.25%,,Medium,Federal Funds Rate,<0.25%,,51
138,,USD,2013-12-18 14:30:00,,,High,FOMC Press Conference,,,51
139,1.4%,NZD,2013-12-18 16:45:00,1.1%,better,High,GDP q/q,0.3%,better,51
140,183M,NZD,2013-12-18 16:45:00,,,High,Trade Balance,-173M,worse,51
141,,AUD,2013-12-18 19:30:00,,,Low,RBA Bulletin,,,51
142,-0.2%,JPY,2013-12-18 23:30:00,-0.2%,,Low,All Industries Activity m/m,0.5%,,51
143,,CHF,2013-12-19 01:45:00,,,Low,SECO Economic Forecasts,,,51
144,2.11B,CHF,2013-12-19 02:00:00,2.57B,worse,Low,Trade Balance,2.28B,worse,51
145,21.8B,EUR,2013-12-19 04:00:00,14.2B,better,Medium,Current Account,14.9B,better,51
146,,EUR,2013-12-19 00:00:00,,,Medium,EU Economic Summit,,,51
147,0.3%,GBP,2013-12-19 04:30:00,0.3%,,High,Retail Sales m/m,-0.9%,worse,51
148,4.10|3.6,EUR,2013-12-19 04:42:00,,,Medium,Spanish 10-y Bond Auction,4.16|2.6,,51
149,379K,USD,2013-12-19 08:30:00,336K,worse,High,Unemployment Claims,369K,,51
150,,CHF,2013-12-19 09:00:00,,,Low,SNB Quarterly Bulletin,,,51
151,4.90M,USD,2013-12-19 10:00:00,5.04M,worse,High,Existing Home Sales,5.12M,,51
152,7.0,USD,2013-12-19 10:00:00,10.3,worse,High,Philly Fed Manufacturing Index,6.5,,51
153,0.8%,USD,2013-12-19 10:00:00,0.7%,better,Low,CB Leading Index m/m,0.1%,worse,51
154,-285B,USD,2013-12-19 10:30:00,-260B,,Low,Natural Gas Storage,-81B,,51
155,2.8%,NZD,2013-12-19 16:45:00,,,Low,Visitor Arrivals m/m,-1.9%,better,51
156,-13,GBP,2013-12-19 18:45:00,-11,worse,Low,GfK Consumer Confidence,-12,,51
157,,GBP,2013-12-19 19:01:00,,,Low,BOE Quarterly Bulletin,,,51
158,6.9%,NZD,2013-12-19 21:00:00,,,Low,Credit Card Spending y/y,3.3%,,51
159,,JPY,2013-12-19 21:58:00,,,High,Monetary Policy Statement,,,51
160,7.6,EUR,2013-12-20 02:00:00,7.4,better,Medium,German GfK Consumer Climate,7.4,,51
161,-0.1%,EUR,2013-12-20 02:00:00,0.0%,worse,Medium,German PPI m/m,-0.2%,,51
162,,JPY,2013-12-20 02:30:00,,,High,BOJ Press Conference,,,51
163,,EUR,2013-12-20 00:00:00,,,Medium,EU Economic Summit,,,51
164,-20.7B,GBP,2013-12-20 04:30:00,-13.8B,worse,High,Current Account,-6.2B,better,51
165,0.8%,GBP,2013-12-20 04:30:00,0.8%,,Medium,Final GDP q/q,0.8%,,51
166,14.8B,GBP,2013-12-20 04:30:00,6.6B,worse,Medium,Public Sector Net Borrowing,7.4B,worse,51
167,0.8%,GBP,2013-12-20 04:30:00,0.4%,better,Low,Index of Services 3m/3m,0.8%,better,51
168,2.0%,GBP,2013-12-20 04:30:00,1.6%,better,Low,Revised Business Investment q/q,1.4%,,51
169,-0.1%,EUR,2013-12-20 05:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.3%,,51
170,-0.1%,CAD,2013-12-20 08:30:00,0.1%,worse,High,Core CPI m/m,0.2%,,51
171,0.4%,CAD,2013-12-20 08:30:00,0.0%,better,High,Core Retail Sales m/m,0.2%,better,51
172,0.0%,CAD,2013-12-20 08:30:00,0.2%,worse,Medium,CPI m/m,-0.2%,,51
173,-0.1%,CAD,2013-12-20 08:30:00,0.3%,worse,Medium,Retail Sales m/m,1.0%,,51
174,4.1%,USD,2013-12-20 08:30:00,3.6%,better,Medium,Final GDP q/q,3.6%,,51
175,2.0%,USD,2013-12-20 08:30:00,2.0%,,Low,Final GDP Price Index q/q,2.0%,,51
176,-6.4,EUR,2013-12-20 09:00:00,-3.9,worse,Low,Belgian NBB Business Climate,-4.3,,51
177,-14,EUR,2013-12-20 10:00:00,-15,better,Low,Consumer Confidence,-15,,51
178,4.7%,NZD,2013-12-08 16:45:00,,,Low,Manufacturing Sales q/q,-1.2%,better,50
179,-0.06T,JPY,2013-12-08 18:50:00,0.12T,worse,Medium,Current Account,-0.13T,,50
180,0.3%,JPY,2013-12-08 18:50:00,0.4%,worse,Medium,Final GDP q/q,0.5%,,50
181,2.2%,JPY,2013-12-08 18:50:00,,,Low,Bank Lending y/y,2.0%,,50
182,-0.3%,JPY,2013-12-08 18:50:00,-0.3%,,Low,Final GDP Price Index y/y,-0.3%,,50
183,-0.8%,AUD,2013-12-08 19:30:00,,,Medium,ANZ Job Advertisements m/m,-0.1%,,50
184,3.0%,CNY,2013-12-08 20:30:00,3.0%,,High,CPI y/y,3.2%,,50
185,-1.4%,CNY,2013-12-08 20:30:00,-1.5%,,Medium,PPI y/y,-1.5%,,50
186,53.5,JPY,2013-12-09 00:00:00,52.3,better,Low,Economy Watchers Sentiment,51.8,,50
187,3.2%,CHF,2013-12-09 01:45:00,3.2%,,Low,Unemployment Rate,3.2%,,50
188,16.8B,EUR,2013-12-09 02:00:00,17.4B,worse,Medium,German Trade Balance,18.7B,,50
189,1.2%,CHF,2013-12-09 03:15:00,1.7%,worse,Medium,Retail Sales y/y,1.0%,,50
190,8.0,EUR,2013-12-09 04:30:00,10.5,worse,Low,Sentix Investor Confidence,9.3,,50
191,,EUR,2013-12-09 00:00:00,,,Medium,Eurogroup Meetings,,,50
192,-1.2%,EUR,2013-12-09 06:00:00,0.8%,worse,Medium,German Industrial Production m/m,-0.7%,better,50
193,192K,CAD,2013-12-09 08:13:00,195K,worse,Low,Housing Starts,198K,,50
194,,GBP,2013-12-09 12:15:00,,,High,BOE Gov Carney Speaks,,,50
195,,USD,2013-12-09 13:05:00,,,High,FOMC Member Bullard Speaks,,,50
196,9.7,JPY,2013-12-09 18:50:00,17.2,worse,Medium,BSI Manufacturing Index,15.2,,50
197,-0.7%,JPY,2013-12-09 18:50:00,0.3%,worse,Medium,Tertiary Industry Activity m/m,0.0%,better,50
198,4.3%,JPY,2013-12-09 18:50:00,4.3%,,Low,M2 Money Stock y/y,4.1%,,50
199,58%,GBP,2013-12-09 19:01:00,59%,worse,Low,RICS House Price Balance,57%,,50
200,5,AUD,2013-12-09 19:30:00,,,High,NAB Business Confidence,6,better,50
201,1.0%,AUD,2013-12-09 19:30:00,1.3%,worse,Medium,Home Loans m/m,3.5%,worse,50
202,1.70|4.2,JPY,2013-12-09 22:45:00,,,Low,30-y Bond Auction,1.62|4.4,,50
203,42.5,JPY,2013-12-10 00:00:00,44.2,worse,Low,Consumer Confidence,41.2,,50
204,10.0%,CNY,2013-12-10 00:30:00,10.2%,,High,Industrial Production y/y,10.3%,,50
205,19.9%,CNY,2013-12-10 00:30:00,20.1%,,Medium,Fixed Asset Investment ytd/y,20.1%,,50
206,13.7%,CNY,2013-12-10 00:30:00,13.2%,better,Low,Retail Sales y/y,13.3%,,50
207,15.4%,JPY,2013-12-10 01:00:00,,,Low,Prelim Machine Tool Orders y/y,8.4%,,50
208,-0.3%,EUR,2013-12-10 02:45:00,0.2%,worse,Medium,French Industrial Production m/m,-0.3%,better,50
209,0.5%,EUR,2013-12-10 04:00:00,0.3%,better,Low,Italian Industrial Production m/m,0.2%,,50
210,0.4%,GBP,2013-12-10 04:30:00,0.4%,,High,Manufacturing Production m/m,1.2%,,50
211,-9.7B,GBP,2013-12-10 04:30:00,-9.3B,worse,Medium,Goods Trade Balance,-10.1B,worse,50
212,0.4%,GBP,2013-12-10 04:30:00,0.4%,,Low,Industrial Production m/m,0.9%,,50
213,,EUR,2013-12-10 00:00:00,,,Medium,ECOFIN Meetings,,,50
214,,EUR,2013-12-10 07:00:00,,,High,ECB President Draghi Speaks,,,50
215,92.5,USD,2013-12-10 07:30:00,92.7,,Low,NFIB Small Business Index,91.6,,50
216,0.8%,GBP,2013-12-10 10:00:00,,,Medium,NIESR GDP Estimate,0.7%,,50
217,3.93M,USD,2013-12-10 10:00:00,3.96M,,Medium,JOLTS Job Openings,3.88M,,50
218,1.4%,USD,2013-12-10 10:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.5%,worse,50
219,,CAD,2013-12-10 10:30:00,,,Low,BOC Financial System Review,,,50
220,-4.8%,AUD,2013-12-10 18:30:00,,,Medium,Westpac Consumer Sentiment,1.9%,,50
221,0.6%,JPY,2013-12-10 18:50:00,0.9%,worse,Medium,Core Machinery Orders m/m,-2.1%,,50
222,2.7%,JPY,2013-12-10 18:50:00,2.7%,,Low,PPI y/y,2.5%,,50
223,-0.1%,EUR,2013-12-11 01:30:00,-0.1%,,Low,French Final Private Payrolls q/q,-0.1%,,50
224,0.2%,EUR,2013-12-11 02:00:00,0.2%,,Low,German Final CPI m/m,0.2%,,50
225,625B,CNY,2013-12-11 03:03:00,585B,better,Medium,New Loans,506B,,50
226,14.2%,CNY,2013-12-11 03:03:00,14.2%,,Low,M2 Money Supply y/y,14.3%,,50
227,,GBP,2013-12-11 08:00:00,,,Medium,MPC Member Weale Speaks,,,50
228,,USD,2013-12-11 10:00:00,,,Medium,Treasury Sec Lew Speaks,,,50
229,-10.6M,USD,2013-12-11 10:30:00,-2.2M,,Medium,Crude Oil Inventories,-5.6M,,50
230,2.82|2.6,USD,2013-12-11 13:01:00,,,Medium,10-y Bond Auction,2.75|2.7,,50
231,-135.2B,USD,2013-12-11 13:59:00,-142.6B,better,Medium,Federal Budget Balance,-91.6B,,50
232,2.50%,NZD,2013-12-11 15:00:00,2.50%,,High,Official Cash Rate,2.50%,,50
233,,NZD,2013-12-11 15:00:00,,,High,RBNZ Press Conference,,,50
234,,NZD,2013-12-11 15:00:00,,,High,RBNZ Rate Statement,,,50
235,,NZD,2013-12-11 15:00:00,,,Medium,RBNZ Monetary Policy Statement,,,50
236,1.2%,NZD,2013-12-11 16:25:00,,,Low,REINZ HPI m/m,1.6%,,50
237,-0.2%,NZD,2013-12-11 16:45:00,,,Low,FPI m/m,-1.0%,,50
238,2.1%,AUD,2013-12-11 19:00:00,,,Medium,MI Inflation Expectations,1.9%,,50
239,,NZD,2013-12-11 19:10:00,,,High,RBNZ Gov Wheeler Speaks,,,50
240,21.0K,AUD,2013-12-11 19:30:00,10.3K,better,High,Employment Change,-0.7K,,50
241,5.8%,AUD,2013-12-11 19:30:00,5.8%,,High,Unemployment Rate,5.7%,,50
242,0.0%,EUR,2013-12-12 02:45:00,0.1%,worse,Low,French Final CPI m/m,-0.1%,,50
243,,EUR,2013-12-12 03:00:00,,,High,ECB President Draghi Speaks,,,50
244,<0.25%,CHF,2013-12-12 03:30:00,<0.25%,,High,Libor Rate,<0.25%,,50
245,,CHF,2013-12-12 03:30:00,,,High,SNB Monetary Policy Assessment,,,50
246,,CHF,2013-12-12 04:00:00,,,High,SNB Press Conference,,,50
247,,EUR,2013-12-12 04:00:00,,,Medium,ECB Monthly Bulletin,,,50
248,-1.1%,EUR,2013-12-12 05:00:00,0.4%,worse,Medium,Industrial Production m/m,-0.2%,better,50
249,0.4%,GBP,2013-12-12 05:00:00,,,Low,CB Leading Index m/m,1.7%,better,50
250,0.1%,CAD,2013-12-12 08:30:00,0.2%,worse,Medium,NHPI m/m,0.0%,,50
251,81.7%,CAD,2013-12-12 08:30:00,81.1%,better,Low,Capacity Utilization Rate,81.1%,better,50
252,0.4%,USD,2013-12-12 08:30:00,0.2%,better,High,Core Retail Sales m/m,0.5%,better,50
253,0.7%,USD,2013-12-12 08:30:00,0.6%,better,High,Retail Sales m/m,0.6%,better,50
254,368K,USD,2013-12-12 08:30:00,321K,worse,High,Unemployment Claims,300K,,50
255,-0.6%,USD,2013-12-12 08:30:00,-0.7%,,Medium,Import Prices m/m,-0.6%,,50
256,0.7%,USD,2013-12-12 10:00:00,0.4%,worse,Medium,Business Inventories m/m,0.6%,,50
257,-81B,USD,2013-12-12 10:30:00,-85B,,Low,Natural Gas Storage,-162B,,50
258,56.7,NZD,2013-12-12 12:10:00,,,Medium,Business NZ Manufacturing Index,55.9,,50
259,3.90|2.3,USD,2013-12-12 13:01:00,,,Low,30-y Bond Auction,3.81|2.2,,50
260,,CAD,2013-12-12 13:05:00,,,High,BOC Gov Poloz Speaks,,,50
261,1.0%,JPY,2013-12-12 23:30:00,0.5%,better,Low,Revised Industrial Production m/m,0.5%,,50
262,-0.2%,EUR,2013-12-13 02:00:00,0.4%,worse,Low,German WPI m/m,-1.0%,,50
263,-0.1%,CHF,2013-12-13 03:15:00,0.3%,worse,Medium,PPI m/m,-0.4%,,50
264,2.2%,GBP,2013-12-13 04:30:00,1.6%,better,Low,Construction Output m/m,-0.5%,better,50
265,0.0%,EUR,2013-12-13 05:00:00,0.0%,,Low,Final Employment Change q/q,0.0%,better,50
266,,GBP,2013-12-13 07:30:00,,,Medium,MPC Member Dale Speaks,,,50
267,-0.1%,USD,2013-12-13 08:30:00,0.0%,worse,High,PPI m/m,-0.2%,,50
268,0.1%,USD,2013-12-13 08:30:00,0.1%,,Medium,Core PPI m/m,0.2%,,50
269,7.5%,NZD,2013-12-01 16:45:00,3.0%,better,Medium,Overseas Trade Index q/q,4.7%,worse,49
270,47.7,AUD,2013-12-01 17:30:00,,,Low,AIG Manufacturing Index,53.2,,49
271,0.2%,AUD,2013-12-01 18:30:00,,,Low,MI Inflation Gauge m/m,0.1%,,49
272,1.5%,JPY,2013-12-01 18:50:00,3.1%,worse,Medium,Capital Spending q/y,0.0%,,49
273,-1.8%,AUD,2013-12-01 19:30:00,-4.3%,better,High,Building Approvals m/m,16.9%,better,49
274,3.9%,AUD,2013-12-01 19:30:00,1.1%,better,Medium,Company Operating Profits q/q,0.4%,better,49
275,50.8,CNY,2013-12-01 20:45:00,50.5,,Medium,Caixin Manufacturing PMI,50.4,,49
276,,JPY,2013-12-01 21:30:00,,,High,BOJ Gov Kuroda Speaks,,,49
277,-1.9%,AUD,2013-12-02 00:30:00,,,Low,Commodity Prices y/y,-0.5%,better,49
278,48.6,EUR,2013-12-02 03:15:00,51.3,worse,Medium,Spanish Manufacturing PMI,50.9,,49
279,56.5,CHF,2013-12-02 03:30:00,55.1,better,Medium,Manufacturing PMI,54.2,,49
280,51.4,EUR,2013-12-02 03:45:00,51.4,,Medium,Italian Manufacturing PMI,50.7,,49
