,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,clf,rforest,all,ALL_NO_1_1_1,60_240,included,basic,0.62,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.61,0.62,0.62,0.59,0.67,314.00,619.00,359.00,"{'0': {'precision': 0.6244131455399061, 'recall': 0.42356687898089174, 'f1-score': 0.5047438330170779, 'support': 314}, '1': {'precision': 0.5862470862470862, 'recall': 0.8126009693053312, 'f1-score': 0.6811103588354773, 'support': 619}, '2': {'precision': 0.6742081447963801, 'recall': 0.415041782729805, 'f1-score': 0.5137931034482759, 'support': 359}, 'micro avg': {'precision': 0.6075851393188855, 'recall': 0.6075851393188855, 'f1-score': 0.6075851393188855, 'support': 1292}, 'macro avg': {'precision': 0.6282894588611242, 'recall': 0.550403210338676, 'f1-score': 0.5665490984336103, 'support': 1292}, 'weighted avg': {'precision': 0.619963930393481, 'recall': 0.6075851393188855, 'f1-score': 0.5917558822170697, 'support': 1292}}",20.39
4,clf,xgb,all,ALL_NO_1_1_1,60_240,included,basic,0.62,{'n_estimators': 50},0.61,0.62,0.62,0.60,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.6239316239316239, 'recall': 0.46496815286624205, 'f1-score': 0.5328467153284671, 'support': 314}, '1': {'precision': 0.5972906403940886, 'recall': 0.7835218093699515, 'f1-score': 0.6778476589797344, 'support': 619}, '2': {'precision': 0.6585365853658537, 'recall': 0.45125348189415043, 'f1-score': 0.5355371900826448, 'support': 359}, 'micro avg': {'precision': 0.6137770897832817, 'recall': 0.6137770897832817, 'f1-score': 0.6137770897832817, 'support': 1292}, 'macro avg': {'precision': 0.6265862832305221, 'recall': 0.5665811480434481, 'f1-score': 0.5820771881302821, 'support': 1292}, 'weighted avg': {'precision': 0.6207833362730745, 'recall': 0.6137770897832817, 'f1-score': 0.6030645671526809, 'support': 1292}}",0.96
5,clf,gboosting,all,ALL_NO_1_1_1,60_240,included,basic,0.62,{'n_estimators': 200},0.60,0.61,0.61,0.59,0.62,314.00,619.00,359.00,"{'0': {'precision': 0.6082949308755761, 'recall': 0.42038216560509556, 'f1-score': 0.4971751412429379, 'support': 314}, '1': {'precision': 0.5934755332496863, 'recall': 0.7641357027463651, 'f1-score': 0.6680790960451977, 'support': 619}, '2': {'precision': 0.6223021582733813, 'recall': 0.4818941504178273, 'f1-score': 0.5431711145996861, 'support': 359}, 'micro avg': {'precision': 0.6021671826625387, 'recall': 0.6021671826625387, 'f1-score': 0.6021671826625387, 'support': 1292}, 'macro avg': {'precision': 0.6080242074662147, 'recall': 0.5554706729230959, 'f1-score': 0.5694751172959406, 'support': 1292}, 'weighted avg': {'precision': 0.6050870264679803, 'recall': 0.6021671826625387, 'f1-score': 0.5918362112566153, 'support': 1292}}",3.44
6,clf,ada,all,ALL_NO_1_1_1,60_240,included,basic,0.62,{'n_estimators': 10},0.61,0.62,0.66,0.59,0.63,314.00,619.00,359.00,"{'0': {'precision': 0.6587677725118484, 'recall': 0.4426751592356688, 'f1-score': 0.5295238095238096, 'support': 314}, '1': {'precision': 0.5905707196029777, 'recall': 0.7689822294022617, 'f1-score': 0.6680701754385965, 'support': 619}, '2': {'precision': 0.6327272727272727, 'recall': 0.48467966573816157, 'f1-score': 0.5488958990536278, 'support': 359}, 'micro avg': {'precision': 0.6106811145510835, 'recall': 0.6106811145510835, 'f1-score': 0.6106811145510835, 'support': 1292}, 'macro avg': {'precision': 0.6273552549473663, 'recall': 0.5654456847920307, 'f1-score': 0.5821632946720113, 'support': 1292}, 'weighted avg': {'precision': 0.6188587050402898, 'recall': 0.6106811145510835, 'f1-score': 0.601284475655743, 'support': 1292}}",0.86
0,reg,kn,all,ALL_NO_1_1_1,60_240,included,basic,36.25,{'n_neighbors': 11},,,,,,,,,36.90,7.02
1,reg,svr-rbf,all,ALL_NO_1_1_1,60_240,included,basic,42.06,"{'C': 3, 'gamma': 1}",,,,,,,,,42.42,6.46
2,reg,dtree,all,ALL_NO_1_1_1,60_240,included,basic,33.88,"{'max_depth': 4, 'min_samples_leaf': 30}",,,,,,,,,33.35,0.58
3,reg,rforest,all,ALL_NO_1_1_1,60_240,included,basic,33.26,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,33.35,57.18
4,reg,xgb,all,ALL_NO_1_1_1,60_240,included,basic,33.45,{'n_estimators': 50},,,,,,,,,33.44,0.34
5,reg,gboosting,all,ALL_NO_1_1_1,60_240,included,basic,33.50,{'n_estimators': 50},,,,,,,,,33.77,0.80
6,reg,ada,all,ALL_NO_1_1_1,60_240,included,basic,34.89,{'n_estimators': 10},,,,,,,,,34.81,1.09
0,clf,kn,basic,ALL_NO_3_2_1,60_240,included,basic,0.59,{'n_neighbors': 31},0.59,0.61,0.58,0.57,0.70,314.00,619.00,359.00,"{'0': {'precision': 0.582089552238806, 'recall': 0.37261146496815284, 'f1-score': 0.454368932038835, 'support': 314}, '1': {'precision': 0.5655471289274107, 'recall': 0.8432956381260097, 'f1-score': 0.6770428015564203, 'support': 619}, '2': {'precision': 0.7023809523809523, 'recall': 0.3286908077994429, 'f1-score': 0.4478178368121442, 'support': 359}, 'micro avg': {'precision': 0.5859133126934984, 'recall': 0.5859133126934984, 'f1-score': 0.5859133126934984, 'support': 1292}, 'macro avg': {'precision': 0.616672544515723, 'recall': 0.5148659702978685, 'f1-score': 0.5264098568024664, 'support': 1292}, 'weighted avg': {'precision': 0.6075886641747787, 'recall': 0.5859133126934984, 'f1-score': 0.5592321534358964, 'support': 1292}}",5.58
1,clf,svc-rbf,basic,ALL_NO_3_2_1,60_240,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,314.00,619.00,359.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 314}, '1': {'precision': 0.4791021671826625, 'recall': 1.0, 'f1-score': 0.6478283621140764, 'support': 619}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 359}, 'micro avg': {'precision': 0.4791021671826625, 'recall': 0.4791021671826625, 'f1-score': 0.4791021671826625, 'support': 1292}, 'macro avg': {'precision': 0.15970072239422084, 'recall': 0.3333333333333333, 'f1-score': 0.21594278737135877, 'support': 1292}, 'weighted avg': {'precision': 0.22953888659912391, 'recall': 0.4791021671826625, 'f1-score': 0.3103759722512487, 'support': 1292}}",8.30
2,clf,dtree,basic,ALL_NO_3_2_1,60_240,included,basic,0.63,"{'max_depth': 4, 'min_samples_leaf': 150}",0.62,0.63,0.66,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6556603773584906, 'recall': 0.4426751592356688, 'f1-score': 0.5285171102661597, 'support': 314}, '1': {'precision': 0.5882352941176471, 'recall': 0.8077544426494345, 'f1-score': 0.6807351940095302, 'support': 619}, '2': {'precision': 0.6782608695652174, 'recall': 0.43454038997214484, 'f1-score': 0.5297113752122241, 'support': 359}, 'micro avg': {'precision': 0.6153250773993808, 'recall': 0.6153250773993808, 'f1-score': 0.6153250773993808, 'support': 1292}, 'macro avg': {'precision': 0.640718847013785, 'recall': 0.561656663952416, 'f1-score': 0.5796545598293047, 'support': 1292}, 'weighted avg': {'precision': 0.6296367319839804, 'recall': 0.6153250773993808, 'f1-score': 0.6017769670407599, 'support': 1292}}",0.54
3,clf,rforest,basic,ALL_NO_3_2_1,60_240,included,basic,0.62,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.61,0.62,0.62,0.59,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.6238532110091743, 'recall': 0.43312101910828027, 'f1-score': 0.5112781954887218, 'support': 314}, '1': {'precision': 0.5879574970484062, 'recall': 0.8045234248788369, 'f1-score': 0.679399727148704, 'support': 619}, '2': {'precision': 0.6607929515418502, 'recall': 0.4178272980501393, 'f1-score': 0.5119453924914675, 'support': 359}, 'micro avg': {'precision': 0.6068111455108359, 'recall': 0.6068111455108359, 'f1-score': 0.6068111455108359, 'support': 1292}, 'macro avg': {'precision': 0.6242012198664769, 'recall': 0.5518239140124188, 'f1-score': 0.5675411050429644, 'support': 1292}, 'weighted avg': {'precision': 0.6169197124871272, 'recall': 0.6068111455108359, 'f1-score': 0.5920109755363338, 'support': 1292}}",18.20
4,clf,xgb,basic,ALL_NO_3_2_1,60_240,included,basic,0.62,{'n_estimators': 100},0.62,0.63,0.63,0.60,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6271929824561403, 'recall': 0.4554140127388535, 'f1-score': 0.5276752767527676, 'support': 314}, '1': {'precision': 0.5956416464891041, 'recall': 0.7948303715670436, 'f1-score': 0.6809688581314879, 'support': 619}, '2': {'precision': 0.6764705882352942, 'recall': 0.44846796657381616, 'f1-score': 0.5393634840871021, 'support': 359}, 'micro avg': {'precision': 0.6160990712074303, 'recall': 0.6160990712074303, 'f1-score': 0.6160990712074303, 'support': 1292}, 'macro avg': {'precision': 0.6331017390601795, 'recall': 0.5662374502932378, 'f1-score': 0.5826692063237858, 'support': 1292}, 'weighted avg': {'precision': 0.625769130684562, 'recall': 0.6160990712074303, 'f1-score': 0.6043662932438311, 'support': 1292}}",0.86
5,clf,gboosting,basic,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 50},0.61,0.62,0.61,0.59,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.6096491228070176, 'recall': 0.4426751592356688, 'f1-score': 0.5129151291512916, 'support': 314}, '1': {'precision': 0.5907429963459196, 'recall': 0.7835218093699515, 'f1-score': 0.6736111111111112, 'support': 619}, '2': {'precision': 0.6625514403292181, 'recall': 0.44846796657381616, 'f1-score': 0.5348837209302326, 'support': 359}, 'micro avg': {'precision': 0.6075851393188855, 'recall': 0.6075851393188855, 'f1-score': 0.6075851393188855, 'support': 1292}, 'macro avg': {'precision': 0.6209811864940518, 'recall': 0.5582216450598122, 'f1-score': 0.5738033203975451, 'support': 1292}, 'weighted avg': {'precision': 0.6152907944099977, 'recall': 0.6075851393188855, 'f1-score': 0.5960091982548273, 'support': 1292}}",2.35
6,clf,ada,basic,ALL_NO_3_2_1,60_240,included,basic,0.62,{'n_estimators': 10},0.61,0.62,0.66,0.59,0.63,314.00,619.00,359.00,"{'0': {'precision': 0.6587677725118484, 'recall': 0.4426751592356688, 'f1-score': 0.5295238095238096, 'support': 314}, '1': {'precision': 0.5905707196029777, 'recall': 0.7689822294022617, 'f1-score': 0.6680701754385965, 'support': 619}, '2': {'precision': 0.6327272727272727, 'recall': 0.48467966573816157, 'f1-score': 0.5488958990536278, 'support': 359}, 'micro avg': {'precision': 0.6106811145510835, 'recall': 0.6106811145510835, 'f1-score': 0.6106811145510835, 'support': 1292}, 'macro avg': {'precision': 0.6273552549473663, 'recall': 0.5654456847920307, 'f1-score': 0.5821632946720113, 'support': 1292}, 'weighted avg': {'precision': 0.6188587050402898, 'recall': 0.6106811145510835, 'f1-score': 0.601284475655743, 'support': 1292}}",0.71
0,reg,kn,basic,ALL_NO_3_2_1,60_240,included,basic,36.26,{'n_neighbors': 11},,,,,,,,,36.64,5.43
1,reg,svr-rbf,basic,ALL_NO_3_2_1,60_240,included,basic,42.06,"{'C': 3, 'gamma': 1}",,,,,,,,,42.42,5.62
2,reg,dtree,basic,ALL_NO_3_2_1,60_240,included,basic,33.82,"{'max_depth': 4, 'min_samples_leaf': 20}",,,,,,,,,33.50,0.49
3,reg,rforest,basic,ALL_NO_3_2_1,60_240,included,basic,33.24,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,33.35,48.90
4,reg,xgb,basic,ALL_NO_3_2_1,60_240,included,basic,33.25,{'n_estimators': 50},,,,,,,,,33.49,0.29
5,reg,gboosting,basic,ALL_NO_3_2_1,60_240,included,basic,33.31,{'n_estimators': 50},,,,,,,,,33.79,0.65
6,reg,ada,basic,ALL_NO_3_2_1,60_240,included,basic,34.77,{'n_estimators': 10},,,,,,,,,34.67,0.82
0,clf,kn,all,ALL_NO_3_2_1,60_240,included,basic,0.59,{'n_neighbors': 31},0.58,0.60,0.60,0.56,0.67,314.00,619.00,359.00,"{'0': {'precision': 0.6020408163265306, 'recall': 0.37579617834394907, 'f1-score': 0.4627450980392157, 'support': 314}, '1': {'precision': 0.5580645161290323, 'recall': 0.8384491114701131, 'f1-score': 0.6701097482246612, 'support': 619}, '2': {'precision': 0.6746987951807228, 'recall': 0.31197771587743733, 'f1-score': 0.4266666666666667, 'support': 359}, 'micro avg': {'precision': 0.5797213622291022, 'recall': 0.5797213622291022, 'f1-score': 0.5797213622291022, 'support': 1292}, 'macro avg': {'precision': 0.6116013758787618, 'recall': 0.5087410018971664, 'f1-score': 0.5198405043101811, 'support': 1292}, 'weighted avg': {'precision': 0.6011606960373693, 'recall': 0.5797213622291022, 'f1-score': 0.5520690621274863, 'support': 1292}}",7.06
1,clf,svc-rbf,all,ALL_NO_3_2_1,60_240,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,314.00,619.00,359.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 314}, '1': {'precision': 0.4791021671826625, 'recall': 1.0, 'f1-score': 0.6478283621140764, 'support': 619}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 359}, 'micro avg': {'precision': 0.4791021671826625, 'recall': 0.4791021671826625, 'f1-score': 0.4791021671826625, 'support': 1292}, 'macro avg': {'precision': 0.15970072239422084, 'recall': 0.3333333333333333, 'f1-score': 0.21594278737135877, 'support': 1292}, 'weighted avg': {'precision': 0.22953888659912391, 'recall': 0.4791021671826625, 'f1-score': 0.3103759722512487, 'support': 1292}}",8.84
2,clf,dtree,all,ALL_NO_3_2_1,60_240,included,basic,0.63,"{'max_depth': 4, 'min_samples_leaf': 150}",0.62,0.63,0.66,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6556603773584906, 'recall': 0.4426751592356688, 'f1-score': 0.5285171102661597, 'support': 314}, '1': {'precision': 0.5882352941176471, 'recall': 0.8077544426494345, 'f1-score': 0.6807351940095302, 'support': 619}, '2': {'precision': 0.6782608695652174, 'recall': 0.43454038997214484, 'f1-score': 0.5297113752122241, 'support': 359}, 'micro avg': {'precision': 0.6153250773993808, 'recall': 0.6153250773993808, 'f1-score': 0.6153250773993808, 'support': 1292}, 'macro avg': {'precision': 0.640718847013785, 'recall': 0.561656663952416, 'f1-score': 0.5796545598293047, 'support': 1292}, 'weighted avg': {'precision': 0.6296367319839804, 'recall': 0.6153250773993808, 'f1-score': 0.6017769670407599, 'support': 1292}}",0.58
3,clf,rforest,all,ALL_NO_3_2_1,60_240,included,basic,0.62,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.61,0.62,0.62,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6157407407407407, 'recall': 0.42356687898089174, 'f1-score': 0.5018867924528302, 'support': 314}, '1': {'precision': 0.5864485981308412, 'recall': 0.8109854604200323, 'f1-score': 0.6806779661016948, 'support': 619}, '2': {'precision': 0.6818181818181818, 'recall': 0.4178272980501393, 'f1-score': 0.5181347150259068, 'support': 359}, 'micro avg': {'precision': 0.6075851393188855, 'recall': 0.6075851393188855, 'f1-score': 0.6075851393188855, 'support': 1292}, 'macro avg': {'precision': 0.6280025068965879, 'recall': 0.5507932124836877, 'f1-score': 0.5668998245268106, 'support': 1292}, 'weighted avg': {'precision': 0.6200673390931196, 'recall': 0.6075851393188855, 'f1-score': 0.5920607403571504, 'support': 1292}}",18.63
4,clf,xgb,all,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 50},0.61,0.62,0.62,0.60,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.6190476190476191, 'recall': 0.4554140127388535, 'f1-score': 0.5247706422018349, 'support': 314}, '1': {'precision': 0.5982800982800983, 'recall': 0.7867528271405493, 'f1-score': 0.6796929518492674, 'support': 619}, '2': {'precision': 0.6558704453441295, 'recall': 0.45125348189415043, 'f1-score': 0.5346534653465347, 'support': 359}, 'micro avg': {'precision': 0.6130030959752322, 'recall': 0.6130030959752322, 'f1-score': 0.6130030959752322, 'support': 1292}, 'macro avg': {'precision': 0.6243993875572823, 'recall': 0.5644734405911844, 'f1-score': 0.5797056864658789, 'support': 1292}, 'weighted avg': {'precision': 0.6193295844387584, 'recall': 0.6130030959752322, 'f1-score': 0.60174033506616, 'support': 1292}}",0.93
5,clf,gboosting,all,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 50},0.61,0.61,0.61,0.59,0.65,314.00,619.00,359.00,"{'0': {'precision': 0.6116071428571429, 'recall': 0.43630573248407645, 'f1-score': 0.5092936802973979, 'support': 314}, '1': {'precision': 0.5909090909090909, 'recall': 0.777059773828756, 'f1-score': 0.6713189113747383, 'support': 619}, '2': {'precision': 0.6496062992125984, 'recall': 0.4596100278551532, 'f1-score': 0.5383360522022839, 'support': 359}, 'micro avg': {'precision': 0.6060371517027864, 'recall': 0.6060371517027864, 'f1-score': 0.6060371517027864, 'support': 1292}, 'macro avg': {'precision': 0.6173741776596108, 'recall': 0.5576585113893285, 'f1-score': 0.5729828812914733, 'support': 1292}, 'weighted avg': {'precision': 0.612249250423524, 'recall': 0.6060371517027864, 'f1-score': 0.5949901427979611, 'support': 1292}}",2.77
